instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.95	646211853	681987776
superkingdom	Eukaryota	0.00	nan	1274966	0
superkingdom	Archaea	0.00	nan	193908	0
superkingdom	unassigned	nan	nan	34307049	0
phylum	Proteobacteria	0.98	0.95	329458084	342309207
phylum	Actinobacteria	1.00	0.99	169735232	170283398
phylum	Bacteroidetes	0.99	0.81	76439249	93791733
phylum	Firmicutes	0.96	0.69	42652852	59387003
phylum	Cyanobacteria	0.00	nan	5935619	0
phylum	Verrucomicrobia	1.00	0.31	3739383	12109280
phylum	Fusobacteria	0.75	0.35	1910478	4107155
phylum	Chordata	0.00	nan	375996	0
phylum	Ascomycota	0.00	nan	311210	0
phylum	Streptophyta	0.00	nan	233085	0
phylum	Euryarchaeota	0.00	nan	193908	0
phylum	Arthropoda	0.00	nan	188515	0
phylum	Spirochaetes	0.00	nan	72482	0
phylum	Synergistetes	0.00	nan	69605	0
phylum	Deinococcus-Thermus	0.00	nan	53619	0
phylum	Acidobacteria	0.00	nan	29505	0
phylum	Tenericutes	0.00	nan	3934	0
phylum	Hemichordata	0.00	nan	1032	0
phylum	unassigned	nan	nan	50583988	0
class	Actinobacteria	1.00	0.99	169735232	170283398
class	Betaproteobacteria	0.99	0.97	148671733	152092547
class	Alphaproteobacteria	0.98	0.97	131699074	133790407
class	Flavobacteriia	1.00	0.91	61520192	66998094
class	Clostridia	0.96	0.58	29525462	48661076
class	Gammaproteobacteria	0.76	0.92	26488873	21845265
class	Deltaproteobacteria	0.96	0.33	11993897	34580988
class	Cytophagia	0.89	0.36	7100754	17416710
class	Negativicutes	0.98	0.98	5842088	5824876
class	Bacilli	0.62	0.55	4321107	4901051
class	Verrucomicrobiae	1.00	0.31	3739383	12109280
class	Bacteroidia	0.84	0.57	3106316	4548631
class	Sphingobacteriia	0.89	0.39	2112346	4828298
class	Fusobacteriia	0.75	0.35	1910478	4107155
class	Sordariomycetes	0.00	nan	311210	0
class	Mammalia	0.00	nan	251914	0
class	Insecta	0.00	nan	188515	0
class	Methanobacteria	0.00	nan	107850	0
class	Thermococci	0.00	nan	86058	0
class	Erysipelotrichia	0.00	nan	79000	0
class	Spirochaetia	0.00	nan	72482	0
class	Synergistia	0.00	nan	69605	0
class	Actinopteri	0.00	nan	56088	0
class	Deinococci	0.00	nan	53619	0
class	Acidobacteriia	0.00	nan	29505	0
class	Mollicutes	0.00	nan	3934	0
class	Enteropneusta	0.00	nan	1032	0
class	unassigned	nan	nan	72910029	0
order	Actinomycetales	1.00	0.99	166833954	167402505
order	Burkholderiales	0.98	0.97	146109244	147839706
order	Rhizobiales	0.98	0.95	69166694	71630157
order	Flavobacteriales	1.00	0.91	61504062	66998094
order	Rhodobacterales	0.98	0.93	55567522	58469510
order	Clostridiales	0.94	0.58	26554614	43069509
order	Xanthomonadales	0.87	0.92	7408311	7008839
order	Cytophagales	0.89	0.36	7100754	17416710
order	Nostocales	0.00	nan	5935619	0
order	Selenomonadales	0.98	0.98	5842088	5824876
order	Pseudomonadales	0.43	0.75	5708818	3274144
order	Enterobacteriales	0.72	0.70	5266016	5389871
order	Desulfobacterales	0.87	0.24	4229554	15049143
order	Verrucomicrobiales	1.00	0.31	3739383	12109280
order	Desulfovibrionales	0.00	nan	3617453	0
order	Sphingomonadales	0.90	0.85	3503446	3690740
order	Bacteroidales	0.84	0.57	3106316	4548631
order	Coriobacteriales	0.99	0.96	2797384	2880893
order	Lactobacillales	0.64	0.35	2665633	4901051
order	Aeromonadales	0.98	0.93	2528930	2664356
order	Sphingobacteriales	0.89	0.39	2112346	4828298
order	Fusobacteriales	0.75	0.35	1910478	4107155
order	Thermoanaerobacterales	0.83	0.47	1569504	2753972
order	Desulfuromonadales	0.61	0.19	1264286	3960448
order	Halanaerobiales	0.91	0.40	1237713	2837595
order	Bacillales	0.00	nan	1078857	0
order	Vibrionales	0.00	nan	872103	0
order	Rhodocyclales	0.17	0.02	609758	4252841
order	Caulobacterales	0.00	nan	548536	0
order	Alteromonadales	0.00	nan	515911	0
order	Sordariales	0.00	nan	311210	0
order	Nitrosomonadales	0.00	nan	292152	0
order	Myxococcales	0.00	nan	260451	0
order	Rhodospirillales	0.00	nan	210241	0
order	Solanales	0.00	nan	191987	0
order	Methanobacteriales	0.00	nan	107850	0
order	Bifidobacteriales	0.00	nan	91380	0
order	Gallionellales	0.00	nan	90954	0
order	Thermococcales	0.00	nan	86058	0
order	Hymenoptera	0.00	nan	85150	0
order	Erysipelotrichales	0.00	nan	79000	0
order	Neisseriales	0.00	nan	77693	0
order	Spirochaetales	0.00	nan	72482	0
order	Synergistales	0.00	nan	69605	0
order	Squamata	0.00	nan	66895	0
order	Methylococcales	0.00	nan	66346	0
order	Cypriniformes	0.00	nan	56088	0
order	Desulfarculales	0.00	nan	55184	0
order	Thermales	0.00	nan	53619	0
order	Chromatiales	0.00	nan	45147	0
order	Acidobacteriales	0.00	nan	29505	0
order	Bacteroidetes Order II. Incertae sedis	0.00	nan	29081	0
order	Dictyosteliida	0.00	nan	23630	0
order	Cucurbitales	0.00	nan	22201	0
order	Methylophilales	0.00	nan	17071	0
order	Hydrogenophilales	0.00	nan	12826	0
order	Brassicales	0.00	nan	10919	0
order	Caryophyllales	0.00	nan	5795	0
order	Rodentia	0.00	nan	5782	0
order	Entomoplasmatales	0.00	nan	3934	0
order	Acidithiobacillales	0.00	nan	3634	0
order	Oceanospirillales	1.00	0.00	3535	3508055
order	Fabales	0.00	nan	2183	0
order	unassigned	nan	nan	78542901	0
family	Comamonadaceae	0.99	0.75	97806575	129735985
family	Microbacteriaceae	1.00	0.94	64060742	67764802
family	Flavobacteriaceae	1.00	0.91	61482376	66998094
family	Rhodobacteraceae	0.98	0.93	55536054	58469510
family	Pseudonocardiaceae	1.00	0.89	54771845	61086993
family	Intrasporangiaceae	0.96	0.90	28893173	30879476
family	Rhizobiaceae	0.00	nan	23580875	0
family	Bradyrhizobiaceae	0.86	0.96	19429056	17367169
family	Alcaligenaceae	0.98	0.99	18261513	18103721
family	Phyllobacteriaceae	0.49	0.70	12596325	8879040
family	Streptomycetaceae	0.00	nan	9456831	0
family	Xanthomonadaceae	0.88	0.92	7312101	7008839
family	Lachnospiraceae	0.92	0.60	6640771	10255893
family	Microchaetaceae	0.00	nan	5935619	0
family	Veillonellaceae	0.98	0.98	5827015	5824876
family	Pseudomonadaceae	0.46	0.75	5290520	3274144
family	Ruminococcaceae	0.76	0.39	5272706	10323195
family	Enterobacteriaceae	0.72	0.70	5266016	5389871
family	Burkholderiaceae	0.00	nan	4121888	0
family	Clostridiaceae	0.06	0.06	3965189	3855557
family	Nocardioidaceae	1.00	1.00	3821615	3819951
family	Verrucomicrobiaceae	1.00	0.31	3696621	12109280
family	Cyclobacteriaceae	0.99	0.82	3683766	4481558
family	Sphingomonadaceae	0.00	nan	3503446	0
family	Desulfovibrionaceae	0.00	nan	3157963	0
family	Cytophagaceae	0.93	0.20	2798256	12935152
family	Coriobacteriaceae	0.99	0.96	2797384	2880893
family	Aurantimonadaceae	0.99	0.53	2566354	4795267
family	Succinivibrionaceae	0.99	0.93	2513134	2664356
family	Marinilabiliaceae	1.00	0.53	2391106	4548631
family	Fusobacteriaceae	0.75	0.35	1910478	4107155
family	Desulfobacteraceae	0.49	0.23	1858209	3980756
