instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.99	25102055	25402449
superkingdom	unassigned	nan	nan	300394	0
phylum	Proteobacteria	1.00	1.00	15010576	15016727
phylum	Firmicutes	1.00	0.94	9742119	10385722
phylum	Bacteroidetes	0.00	nan	72844	0
phylum	Tenericutes	0.00	nan	16141	0
phylum	Chloroflexi	0.00	nan	8157	0
phylum	unassigned	nan	nan	552612	0
class	Betaproteobacteria	1.00	1.00	7765143	7784605
class	Alphaproteobacteria	1.00	1.00	7226211	7232122
class	Clostridia	1.00	0.79	6127230	7729259
class	Negativicutes	0.99	1.00	2674740	2656463
class	Bacilli	0.00	nan	134754	0
class	Flavobacteriia	0.00	nan	57767	0
class	Mollicutes	0.00	nan	16141	0
class	Deltaproteobacteria	0.00	nan	2964	0
class	unassigned	nan	nan	1397499	0
order	Rhodobacterales	1.00	0.99	7134194	7232122
order	Clostridiales	1.00	0.70	5390760	7729259
order	Neisseriales	1.00	1.00	4601603	4614937
order	Burkholderiales	1.00	1.00	3155852	3169668
order	Selenomonadales	0.99	1.00	2674740	2656463
order	Bacillales	0.00	nan	112420	0
order	Flavobacteriales	0.00	nan	13452	0
order	Desulfobacterales	0.00	nan	1171	0
order	unassigned	nan	nan	2318257	0
family	Rhodobacteraceae	1.00	0.99	7125930	7232122
family	Chromobacteriaceae	1.00	1.00	4601603	4614937
family	Comamonadaceae	1.00	1.00	3154565	3169668
family	Veillonellaceae	1.00	1.00	2656853	2656463
family	Lachnospiraceae	0.00	nan	2638435	0
family	Peptostreptococcaceae	0.89	0.43	1252076	2630685
family	Clostridiaceae	0.28	0.02	405286	5098574
family	Flavobacteriaceae	0.00	nan	2124	0
family	family_Exiguobacterium	0.00	nan	1538	0
family	Oxalobacteraceae	0.00	nan	1287	0
family	unassigned	nan	nan	3562752	0
genus	Chitinilyticum	0.00	nan	4264766	0
genus	Paracoccus	0.00	nan	3884665	0
genus	Acidovorax	0.00	nan	3153285	0
genus	Rhodobacter	0.00	nan	3022189	0
genus	Selenomonas	0.00	nan	2651011	0
genus	Lachnoclostridium	0.00	nan	2613928	0
genus	Peptoclostridium	0.00	nan	947535	0
genus	Clostridium	0.00	nan	271254	0
genus	Chitiniphilus	0.00	nan	265221	0
genus	Tepidibacter	1.00	0.03	66754	2630685
genus	Nonlabens	0.00	nan	2124	0
genus	Exiguobacterium	0.00	nan	1538	0
genus	Herbaspirillum	0.00	nan	1287	0
genus	unassigned	nan	nan	4256892	0
species	Chitinilyticum litopenaei	0.00	nan	4264766	0
species	Selenomonas ruminantium	0.00	nan	2651011	0
species	Lachnoclostridium phytofermentans	0.00	nan	2613928	0
species	Chitiniphilus shinanonensis	0.00	nan	265221	0
species	Tepidibacter sp. enrichment culture clone KME55-7	0.00	nan	66754	0
species	Nonlabens dokdonensis	0.00	nan	2124	0
species	unassigned	nan	nan	15538645	0
