instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	1.00	184142109	184142109
phylum	Proteobacteria	1.00	1.00	77452463	77452463
phylum	Actinobacteria	1.00	1.00	66462026	66462026
phylum	Bacteroidetes	1.00	1.00	20719094	20719094
phylum	Firmicutes	1.00	1.00	17908512	17908512
phylum	Tenericutes	1.00	1.00	1600014	1600014
class	Actinobacteria	1.00	1.00	66462026	66462026
class	Betaproteobacteria	1.00	1.00	37777374	37777374
class	Alphaproteobacteria	1.00	1.00	27729470	27729470
class	Sphingobacteriia	1.00	1.00	14234544	14234544
class	Bacilli	1.00	1.00	10045387	10045387
class	Clostridia	1.00	1.00	7863125	7863125
class	Deltaproteobacteria	1.00	1.00	6964620	6964620
class	Flavobacteriia	1.00	1.00	6484550	6484550
class	Gammaproteobacteria	1.00	1.00	4980999	4980999
class	Mollicutes	1.00	1.00	1600014	1600014
order	Actinomycetales	1.00	1.00	66462026	66462026
order	Burkholderiales	1.00	1.00	28873267	28873267
order	Sphingomonadales	1.00	1.00	19604434	19604434
order	Sphingobacteriales	1.00	1.00	14234544	14234544
order	Bacillales	1.00	1.00	10045387	10045387
order	Methylophilales	1.00	1.00	8904107	8904107
order	Clostridiales	1.00	1.00	7863125	7863125
order	Desulfovibrionales	1.00	1.00	6964620	6964620
order	Flavobacteriales	1.00	1.00	6484550	6484550
order	Alteromonadales	1.00	1.00	4980999	4980999
order	Rhizobiales	1.00	1.00	4823186	4823186
order	Caulobacterales	1.00	1.00	3301850	3301850
order	Acholeplasmatales	1.00	1.00	1600014	1600014
family	Oxalobacteraceae	1.00	1.00	28873267	28873267
family	Cellulomonadaceae	1.00	1.00	22124132	22124132
family	Sphingomonadaceae	1.00	1.00	19604434	19604434
family	Sphingobacteriaceae	1.00	1.00	14234544	14234544
family	Nocardiaceae	1.00	1.00	13003876	13003876
family	Nocardioidaceae	1.00	1.00	10494171	10494171
family	Methylophilaceae	1.00	1.00	8904107	8904107
family	Paenibacillaceae	1.00	1.00	7400375	7400375
family	Desulfovibrionaceae	1.00	1.00	6964620	6964620
family	Mycobacteriaceae	1.00	1.00	6676999	6676999
family	Promicromonosporaceae	1.00	1.00	6599454	6599454
family	Flavobacteriaceae	1.00	1.00	6484550	6484550
family	Ferrimonadaceae	1.00	1.00	4980999	4980999
family	Rhizobiaceae	1.00	1.00	4823186	4823186
family	Clostridiaceae	1.00	1.00	4473091	4473091
family	Microbacteriaceae	1.00	1.00	3925652	3925652
family	Intrasporangiaceae	1.00	1.00	3637742	3637742
family	Lachnospiraceae	1.00	1.00	3390034	3390034
family	Caulobacteraceae	1.00	1.00	3301850	3301850
family	Staphylococcaceae	1.00	1.00	2645012	2645012
family	Acholeplasmataceae	1.00	1.00	1600014	1600014
genus	Massilia	1.00	1.00	28873267	28873267
genus	Cellulomonas	1.00	1.00	22124132	22124132
genus	Sphingomonas	1.00	1.00	19604434	19604434
genus	Aeromicrobium	1.00	1.00	10494171	10494171
genus	Sphingobacterium	1.00	1.00	9481390	9481390
genus	Methylophilus	1.00	1.00	8904107	8904107
genus	Paenibacillus	1.00	1.00	7400375	7400375
genus	Nocardia	1.00	1.00	7282241	7282241
genus	Desulfovibrio	1.00	1.00	6964620	6964620
genus	Mycobacterium	1.00	1.00	6676999	6676999
genus	Promicromonospora	1.00	1.00	6599454	6599454
genus	Rhodococcus	1.00	1.00	5721635	5721635
genus	Ferrimonas	1.00	1.00	4980999	4980999
genus	Rhizobium	1.00	1.00	4823186	4823186
genus	Pedobacter	1.00	1.00	4753154	4753154
genus	Clostridium	1.00	1.00	4473091	4473091
genus	Curtobacterium	1.00	1.00	3925652	3925652
genus	Janibacter	1.00	1.00	3637742	3637742
genus	Butyrivibrio	1.00	1.00	3390034	3390034
genus	Chryseobacterium	1.00	1.00	3329601	3329601
genus	Phenylobacterium	1.00	1.00	3301850	3301850
genus	Formosa	1.00	1.00	3154949	3154949
genus	Salinicoccus	1.00	1.00	2645012	2645012
genus	Acholeplasma	1.00	1.00	1600014	1600014
species	uncultured Massilia sp.	1.00	1.00	28873267	28873267
species	Aeromicrobium ponti	1.00	1.00	10494171	10494171
species	Paenibacillus frigoriresistens	1.00	1.00	7400375	7400375
species	Promicromonospora umidemergens	1.00	1.00	6599454	6599454
species	Sphingobacterium nematocida	1.00	1.00	4981289	4981289
species	Ferrimonas marina	1.00	1.00	4980999	4980999
species	Cellulomonas terrae	1.00	1.00	4652222	4652222
species	Sphingobacterium psychroaquaticum	1.00	1.00	4500101	4500101
species	Clostridium grantii	1.00	1.00	4473091	4473091
species	Curtobacterium sp. B20	1.00	1.00	3925652	3925652
species	Desulfovibrio vietnamensis	1.00	1.00	3707244	3707244
species	Janibacter limosus	1.00	1.00	3637742	3637742
species	Butyrivibrio hungatei	1.00	1.00	3390034	3390034
species	Phenylobacterium composti	1.00	1.00	3301850	3301850
species	Desulfovibrio bizertensis	1.00	1.00	3257376	3257376
species	Formosa spongicola	1.00	1.00	3154949	3154949
species	Sphingomonas aestuarii	1.00	1.00	2985887	2985887
species	Salinicoccus kunmingensis	1.00	1.00	2645012	2645012
species	Acholeplasma oculi	1.00	1.00	1600014	1600014
species	unassigned	nan	nan	75581380	0
