instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.86	134121978	154946832
superkingdom	unassigned	nan	nan	21330348	324124
phylum	Proteobacteria	1.00	0.86	56528105	65522942
phylum	Bacteroidetes	0.99	0.92	30566943	32778490
phylum	Firmicutes	0.98	0.68	22368033	32153772
phylum	Tenericutes	0.99	1.00	9225023	9165261
phylum	Actinobacteria	0.99	1.00	8110755	8047258
phylum	Chloroflexi	0.99	1.00	7323119	7279109
phylum	unassigned	nan	nan	21330348	505494
class	Sphingobacteriia	0.99	0.95	27707587	29144897
class	Betaproteobacteria	0.98	0.96	21634263	22078814
class	Alphaproteobacteria	1.00	0.71	15973686	22376676
class	Clostridia	0.97	0.94	13362101	13746445
class	Gammaproteobacteria	0.97	0.83	12479310	14603716
class	Mollicutes	0.99	1.00	9225023	9165261
class	Actinobacteria	0.99	1.00	8110755	8047258
class	Ktedonobacteria	0.99	1.00	7323119	7279109
class	Deltaproteobacteria	0.99	0.99	6440846	6463736
class	Bacilli	1.00	0.40	6319273	15750864
class	Flavobacteriia	0.91	0.72	2859356	3633593
class	Negativicutes	0.99	1.00	2686659	2656463
class	unassigned	nan	nan	21330348	505494
order	Sphingobacteriales	0.99	0.95	27707587	29144897
order	Burkholderiales	0.98	0.95	16978241	17463877
order	Rhodobacterales	1.00	0.71	15973686	22376676
order	Clostridiales	0.97	0.94	13362101	13746445
order	Anaeroplasmatales	0.99	1.00	9225023	9165261
order	Actinomycetales	0.99	1.00	8110755	8047258
order	Ktedonobacterales	0.99	1.00	7323119	7279109
order	Desulfobacterales	0.99	0.99	6440846	6463736
order	Bacillales	1.00	0.40	6319273	15750864
order	Pseudomonadales	1.00	1.00	6250163	6277722
order	Xanthomonadales	0.95	0.71	6229147	8325994
order	Neisseriales	0.99	1.00	4656022	4614937
order	Flavobacteriales	0.91	0.72	2859356	3633593
order	Selenomonadales	0.99	1.00	2686659	2656463
order	unassigned	nan	nan	21330348	505494
family	Chitinophagaceae	0.99	0.95	27707587	29144897
family	Rhodobacteraceae	1.00	0.71	15973686	22376676
family	Oxalobacteraceae	0.98	0.93	13510315	14294209
family	Anaeroplasmataceae	0.99	1.00	9225023	9165261
family	Clostridiaceae	0.95	0.91	8734252	9103183
family	Thermosporotrichaceae	0.99	1.00	7323119	7279109
family	Desulfobacteraceae	0.99	0.99	6440846	6463736
family	Pseudomonadaceae	1.00	1.00	6250163	6277722
family	Xanthomonadaceae	0.95	0.71	6229147	8325994
family	Chromobacteriaceae	0.99	1.00	4656022	4614937
family	Intrasporangiaceae	0.98	1.00	3544222	3480725
family	Comamonadaceae	0.91	0.99	3467926	3169668
family	Flavobacteriaceae	0.91	0.72	2859356	3633593
family	Peptostreptococcaceae	0.96	0.99	2691395	2630685
family	Veillonellaceae	0.99	1.00	2686659	2656463
family	Proteinivoraceae	0.97	0.94	1936454	2012577
family	unassigned	nan	nan	32216154	20822891
genus	Hydrotalea	1.00	0.92	18030228	19572379
genus	Janthinobacterium	0.98	0.93	13510315	14294209
genus	Flavisolibacter	0.99	1.00	9677359	9572518
genus	Anaeroplasma	0.99	1.00	9225023	9165261
genus	Paracoccus	1.00	0.58	8739316	15144554
genus	Thermosporothrix	0.99	1.00	7323119	7279109
genus	Desulfatibacillum	0.99	0.99	6440846	6463736
genus	Pseudomonas	1.00	1.00	6250163	6277722
genus	Andreprevotia	0.99	1.00	4656022	4614937
genus	Anaerosporobacter	0.94	0.82	4459984	5098574
genus	Clostridium	0.86	0.92	4274268	4004609
genus	Defluviimonas	1.00	1.00	4114177	4107833
genus	Tetrasphaera	0.98	1.00	3544222	3480725
genus	Lysobacter	0.93	1.00	3535675	3288233
genus	Lampropedia	0.91	0.99	3467926	3169668
genus	Albidovulum	1.00	1.00	3120193	3124289
genus	Nonlabens	0.91	0.72	2859356	3633593
genus	Xylella	0.88	0.98	2693472	2423571
genus	Tepidibacter	0.96	0.99	2691395	2630685
genus	Schwartzia	0.99	1.00	2686659	2656463
genus	Anaerobranca	0.97	0.94	1936454	2012577
genus	unassigned	nan	nan	32216154	20822891
species	Hydrotalea sandarakina	1.00	0.92	18030228	19572379
species	Anaeroplasma bactoclasticum	0.99	1.00	9225023	9165261
species	Paracoccus denitrificans	1.00	0.58	8739316	15144554
species	Thermosporothrix hazakensis	0.99	1.00	7323119	7279109
species	Desulfatibacillum alkenivorans	0.99	0.99	6440846	6463736
species	Pseudomonas aeruginosa	1.00	1.00	6250163	6277722
species	Flavisolibacter ginsengiterrae	0.99	1.00	4913622	4897781
species	Flavisolibacter ginsengisoli	0.98	1.00	4763737	4674737
species	Andreprevotia lacus	0.99	1.00	4656022	4614937
species	Anaerosporobacter mobilis	0.94	0.82	4459984	5098574
species	Clostridium caminithermale	0.86	0.92	4274268	4004609
species	Defluviimonas denitrificans	1.00	1.00	4114177	4107833
species	Tetrasphaera duodecadis	0.98	1.00	3544222	3480725
species	Lysobacter oryzae	0.93	1.00	3535675	3288233
species	Lampropedia hyalina	0.91	0.99	3467926	3169668
species	Albidovulum xiamenense	1.00	1.00	3120193	3124289
species	Nonlabens dokdonensis	0.91	0.72	2859356	3633593
species	Xylella fastidiosa	0.88	0.98	2693472	2423571
species	Tepidibacter formicigenes	0.96	0.99	2691395	2630685
species	Schwartzia succinivorans	0.99	1.00	2686659	2656463
species	Anaerobranca californiensis	0.97	0.94	1936454	2012577
species	unidentified plasmid	0.41	0.25	121786	200185
species	unassigned	nan	nan	45604683	37407166
