instance,class,precision,recall,"predicted class size","real class size"
superkingdom,Bacteria,1.00,0.79,122590720,154946832
superkingdom,Eukaryota,0.00,nan,106331,0
superkingdom,unassigned,nan,nan,32755275,324124
phylum,Proteobacteria,0.98,0.93,62186288,65522942
phylum,Firmicutes,0.83,0.66,25607420,32153772
phylum,Bacteroidetes,0.98,0.33,11007843,32778490
phylum,Actinobacteria,0.96,1.00,8329522,8047258
phylum,Chloroflexi,1.00,0.26,1898239,7279109
phylum,Tenericutes,0.19,0.02,783499,9165261
phylum,Cyanobacteria,0.00,nan,604923,0
phylum,Deferribacteres,0.00,nan,119675,0
phylum,Fusobacteria,0.00,nan,110429,0
phylum,Chordata,0.00,nan,28306,0
phylum,Streptophyta,0.00,nan,26850,0
phylum,Ascomycota,0.00,nan,12556,0
phylum,Ignavibacteriae,0.00,nan,5752,0
phylum,Aquificae,0.00,nan,3830,0
phylum,Echinodermata,0.00,nan,1746,0
phylum,Chlorobi,0.00,nan,1338,0
phylum,Thermotogae,0.00,nan,276,0
phylum,unassigned,nan,nan,44723834,505494
class,Alphaproteobacteria,0.98,1.00,22706848,22376676
class,Bacilli,0.91,1.00,17212831,15750864
class,Betaproteobacteria,1.00,0.78,17165509,22078814
class,Gammaproteobacteria,0.90,0.90,14674436,14603716
class,Actinobacteria,0.96,1.00,8329522,8047258
class,Deltaproteobacteria,1.00,0.98,6352274,6463736
class,Clostridia,0.55,0.20,5028474,13746445
class,Sphingobacteriia,1.00,0.10,2971976,29144897
class,Negativicutes,0.99,0.76,2052018,2656463
class,Ktedonobacteria,1.00,0.26,1898239,7279109
class,Cytophagia,0.00,nan,1196438,0
class,Flavobacteriia,0.36,0.08,791126,3633593
class,Mollicutes,0.19,0.02,783499,9165261
class,Bacteroidia,0.00,nan,305891,0
class,Deferribacteres,0.00,nan,119675,0
class,Fusobacteriia,0.00,nan,110429,0
class,Epsilonproteobacteria,0.00,nan,88019,0
class,Erysipelotrichia,0.00,nan,42914,0
class,Mammalia,0.00,nan,12887,0
class,Saccharomycetes,0.00,nan,12556,0
class,Ignavibacteria,0.00,nan,5752,0
class,Aquificae,0.00,nan,3830,0
class,Echinoidea,0.00,nan,1746,0
