instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	65028	0
superkingdom	unassigned	nan	nan	116342	0
phylum	Firmicutes	0.00	nan	33254	0
phylum	Proteobacteria	0.00	nan	2046	0
phylum	unassigned	nan	nan	146070	181370
class	Gammaproteobacteria	0.00	nan	2046	0
class	unassigned	nan	nan	179324	181370
order	Aeromonadales	0.00	nan	269	0
order	unassigned	nan	nan	181101	181370
family	Aeromonadaceae	0.00	nan	269	0
family	unassigned	nan	nan	181101	181370
genus	unassigned	nan	nan	181370	181370
species	unassigned	nan	nan	181370	181370
