instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.35	53941754	154946832
superkingdom	Eukaryota	0.00	nan	2342	0
superkingdom	unassigned	nan	nan	101508230	324124
phylum	Proteobacteria	1.00	0.38	24823209	65522942
phylum	Firmicutes	0.76	0.32	13774183	32153772
phylum	Bacteroidetes	0.99	0.32	10400826	32778490
phylum	Actinobacteria	0.99	0.28	2247859	8047258
phylum	Chloroflexi	1.00	0.16	1190166	7279109
phylum	Tenericutes	1.00	0.00	4964	9165261
phylum	Spirochaetes	0.00	nan	1327	0
phylum	Acidobacteria	0.00	nan	1082	0
phylum	Cyanobacteria	0.00	nan	861	0
phylum	unassigned	nan	nan	103007849	505494
class	Betaproteobacteria	0.99	0.42	9258956	22078814
class	Alphaproteobacteria	0.99	0.32	7309683	22376676
class	Sphingobacteriia	1.00	0.20	5965711	29144897
class	Gammaproteobacteria	0.97	0.38	5665929	14603716
class	Bacilli	0.96	0.28	4598241	15750864
class	Clostridia	0.84	0.23	3831615	13746445
class	Deltaproteobacteria	0.99	0.38	2466099	6463736
class	Actinobacteria	0.99	0.28	2247859	8047258
class	Flavobacteriia	0.87	0.38	1577702	3633593
class	Negativicutes	1.00	0.41	1099528	2656463
class	Ktedonobacteria	1.00	0.07	497029	7279109
class	Mollicutes	1.00	0.00	4964	9165261
class	Spirochaetia	0.00	nan	1327	0
class	Cytophagia	0.00	nan	1085	0
class	Bacteroidia	0.00	nan	852	0
class	Solibacteres	0.00	nan	782	0
class	Acidobacteriia	0.00	nan	300	0
class	unassigned	nan	nan	110924664	505494
order	Rhodobacterales	1.00	0.32	7234530	22376676
order	Burkholderiales	0.99	0.39	6953479	17463877
order	Sphingobacteriales	1.00	0.20	5965711	29144897
order	Bacillales	0.97	0.28	4559687	15750864
order	Clostridiales	0.81	0.19	3293917	13746445
order	Xanthomonadales	1.00	0.34	2881223	8325994
order	Pseudomonadales	0.95	0.42	2744496	6277722
order	Actinomycetales	0.99	0.28	2240492	8047258
order	Desulfobacterales	1.00	0.31	2010377	6463736
order	Neisseriales	1.00	0.25	1136815	4614937
order	Selenomonadales	1.00	0.41	1099528	2656463
order	Ktedonobacterales	1.00	0.07	497029	7279109
order	Flavobacteriales	0.95	0.11	425103	3633593
order	Rhizobiales	0.00	nan	27669	0
order	Acholeplasmatales	0.00	nan	4964	0
order	Spirochaetales	0.00	nan	1327	0
order	Cytophagales	0.00	nan	1085	0
order	Nostocales	0.00	nan	861	0
order	Bacteroidales	0.00	nan	852	0
order	Solibacterales	0.00	nan	782	0
order	Methylococcales	0.00	nan	618	0
order	Acidobacteriales	0.00	nan	300	0
order	Aeromonadales	0.00	nan	269	0
order	Enterobacteriales	0.00	nan	269	0
order	unassigned	nan	nan	114370943	505494
family	Rhodobacteraceae	1.00	0.32	7230445	22376676
family	Chitinophagaceae	1.00	0.20	5686965	29144897
family	Oxalobacteraceae	1.00	0.32	4578121	14294209
family	Xanthomonadaceae	1.00	0.34	2877937	8325994
family	Pseudomonadaceae	0.95	0.42	2737119	6277722
family	Desulfobacteraceae	1.00	0.30	1927207	6463736
family	Intrasporangiaceae	1.00	0.35	1210900	3480725
family	Chromobacteriaceae	1.00	0.25	1136815	4614937
family	Clostridiaceae	0.39	0.03	795666	9103183
family	Veillonellaceae	1.00	0.30	786861	2656463
family	Comamonadaceae	1.00	0.20	643435	3169668
family	Ktedonobacteraceae	0.00	nan	497029	0
family	Flavobacteriaceae	0.95	0.11	410503	3633593
family	Gordoniaceae	0.00	nan	136735	0
family	Peptostreptococcaceae	1.00	0.03	79498	2630685
family	Lachnospiraceae	0.00	nan	54802	0
family	Sutterellaceae	0.00	nan	9994	0
family	Bacillaceae	0.00	nan	5143	0
family	Acholeplasmataceae	0.00	nan	4964	0
family	Sphingobacteriaceae	0.00	nan	3922	0
family	Burkholderiaceae	0.00	nan	1157	0
family	Spirochaetaceae	0.00	nan	912	0
family	Microchaetaceae	0.00	nan	861	0
family	Solibacteraceae	0.00	nan	782	0
family	Ruminococcaceae	0.00	nan	735	0
family	Methylococcaceae	0.00	nan	618	0
family	Acidobacteriaceae	0.00	nan	300	0
family	Cyclobacteriaceae	0.00	nan	295	0
family	Aeromonadaceae	0.00	nan	269	0
family	Enterobacteriaceae	0.00	nan	269	0
family	Prolixibacteraceae	0.00	nan	252	0
family	Cytophagaceae	0.00	nan	150	0
family	unassigned	nan	nan	124631665	20822891
genus	Paracoccus	1.00	0.30	4494450	15144554
genus	Exiguobacterium	0.00	nan	4422052	0
genus	Pseudomonas	0.97	0.42	2701037	6277722
genus	Janthinobacterium	1.00	0.17	2438352	14294209
genus	Desulfatibacillum	1.00	0.20	1312157	6463736
genus	Rhodobacter	0.00	nan	1242385	0
genus	Lysobacter	1.00	0.31	1015671	3288233
genus	Xylella	1.00	0.39	948221	2423571
genus	Selenomonas	0.00	nan	646599	0
