instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	72600	0
superkingdom	unassigned	nan	nan	5532900	5605500
phylum	Bacteroidetes	0.00	nan	37350	0
phylum	Firmicutes	0.00	nan	17250	0
phylum	Proteobacteria	0.00	nan	1950	0
phylum	unassigned	nan	nan	5548950	5605500
class	Bacteroidia	0.00	nan	37350	0
class	Erysipelotrichia	0.00	nan	17250	0
class	Gammaproteobacteria	0.00	nan	1950	0
class	unassigned	nan	nan	5548950	5605500
order	Bacteroidales	0.00	nan	37350	0
order	Erysipelotrichales	0.00	nan	17250	0
order	Enterobacteriales	0.00	nan	1950	0
order	unassigned	nan	nan	5548950	5605500
family	Bacteroidaceae	0.00	nan	19500	0
family	Erysipelotrichaceae	0.00	nan	17250	0
family	Prevotellaceae	0.00	nan	7350	0
family	Porphyromonadaceae	0.00	nan	4500	0
family	Enterobacteriaceae	0.00	nan	1950	0
family	unassigned	nan	nan	5554950	5605500
genus	Bacteroides	0.00	nan	19500	0
genus	Prevotella	0.00	nan	7350	0
genus	Porphyromonas	0.00	nan	3150	0
genus	Escherichia	0.00	nan	1950	0
genus	Odoribacter	0.00	nan	1050	0
genus	Parabacteroides	0.00	nan	150	0
genus	unassigned	nan	nan	5572350	5605500
species	Erysipelotrichaceae bacterium 5_2_54FAA	0.00	nan	17250	0
species	Bacteroides fragilis	0.00	nan	11100	0
species	Prevotella sp. CAG:1031	0.00	nan	6900	0
species	uncultured bacterium	0.00	nan	4650	0
species	Porphyromonas uenonis	0.00	nan	3150	0
species	Escherichia coli	0.00	nan	1950	0
species	Odoribacter laneus	0.00	nan	1050	0
species	Bacteroides sp. 3_1_40A	0.00	nan	600	0
species	Bacteroides ovatus	0.00	nan	450	0
species	Bacteroides pyogenes	0.00	nan	450	0
species	Bacteroides sp. 1_1_6	0.00	nan	450	0
species	Bacteroides dorei	0.00	nan	300	0
species	Bacteroides salanitronis	0.00	nan	300	0
species	Bacteroides finegoldii	0.00	nan	150	0
species	Bacteroides uniformis	0.00	nan	150	0
species	Parabacteroides merdae	0.00	nan	150	0
species	Prevotella albensis	0.00	nan	150	0
species	Prevotella sp. CAG:5226	0.00	nan	150	0
species	uncultured organism	0.00	nan	150	0
species	unassigned	nan	nan	5556000	0
