instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	40500	0
superkingdom	unassigned	nan	nan	8803350	8843850
phylum	Firmicutes	0.00	nan	26850	0
phylum	Bacteroidetes	0.00	nan	8850	0
phylum	Proteobacteria	0.00	nan	1950	0
phylum	unassigned	nan	nan	8806200	8843850
class	Erysipelotrichia	0.00	nan	26850	0
class	Bacteroidia	0.00	nan	8850	0
class	Gammaproteobacteria	0.00	nan	1950	0
class	unassigned	nan	nan	8806200	8843850
order	Erysipelotrichales	0.00	nan	26850	0
order	Bacteroidales	0.00	nan	8850	0
order	Enterobacteriales	0.00	nan	1950	0
order	unassigned	nan	nan	8806200	8843850
family	Erysipelotrichaceae	0.00	nan	26850	0
family	Prevotellaceae	0.00	nan	6600	0
family	Enterobacteriaceae	0.00	nan	1950	0
family	Bacteroidaceae	0.00	nan	1650	0
family	unassigned	nan	nan	8806800	8843850
genus	Prevotella	0.00	nan	6300	0
genus	Escherichia	0.00	nan	1950	0
genus	Bacteroides	0.00	nan	1650	0
genus	unassigned	nan	nan	8833950	8843850
species	Erysipelotrichaceae bacterium 5_2_54FAA	0.00	nan	26850	0
species	Escherichia coli	0.00	nan	1950	0
species	Prevotella sp. CAG:1031	0.00	nan	1350	0
species	Bacteroides pyogenes	0.00	nan	1050	0
species	uncultured bacterium	0.00	nan	1050	0
species	Prevotella sp. CAG:1092	0.00	nan	750	0
species	Prevotella sp. CAG:5226	0.00	nan	450	0
species	Bacteroides acidifaciens	0.00	nan	150	0
species	Bacteroides fragilis	0.00	nan	150	0
species	Prevotella albensis	0.00	nan	150	0
species	Prevotella buccae	0.00	nan	150	0
species	Prevotella sp. RM4	0.00	nan	150	0
species	Prevotella timonensis	0.00	nan	150	0
species	unassigned	nan	nan	8809500	0
