Instance	class	precision	recall	predicted class size	real class size
strain	1036557	1.0	0.000381307987578	1319.0	3459146.0
strain	1220_AO	1.0	0.059299022009	438835.0	7400375.0
strain	1052959	0.34028535472	0.0452991344155	334531.0	2512984.0
strain	1220_AO	1.0	0.0687344898063	508661.0	7400375.0
strain	1052953	0.627560442282	0.124194145588	823637.0	4161887.0
strain	1048942	0.820564680432	0.0616242041317	539916.0	7189318.0
strain	1139_AL	0.452245504428	0.0585617058932	624559.0	4823186.0
strain	1286_BD	0.344363462108	0.99242913584	8727006.0	3028188.0
strain	1049011	1.0	0.000988588845327	3802.0	3845886.0
strain	1286_AF	0.588997671522	0.98764660787	8014249.0	4779416.0
strain	1053034	1.0	0.00375357875751	9517.0	2535447.0
strain	1287_W	1.0	0.0177850366315	74832.0	4207582.0
strain	1049035	0.996462390198	0.981018710604	3106052.0	3154949.0
strain	1139_AF	0.398942183463	0.00218980496309	24768.0	4512274.0
strain	1048870	0.633564139942	0.000325938213664	5488.0	10667666.0
strain	1220_AO	0.34188950555	0.00366265223046	79280.0	7400375.0
strain	1036803	0.986763681474	0.986450294314	5162236.0	5163876.0
strain	1036803	0.923500068334	0.0104684930467	58536.0	5163876.0
strain	1287_BO	0.983683601445	0.0205452369948	113199.0	5419845.0
strain	1053031	0.523754217319	0.0823567739172	597536.0	3800076.0
strain	1036614	0.832138859577	0.877552867793	2621238.0	2485587.0
strain	1286_G	0.339438668124	0.0566590631099	553505.0	3315992.0
strain	1036695	0.293919941482	0.0687470981117	792920.0	3390034.0
strain	1052941	0.177774024826	0.00653354470449	201323.0	5477884.0
strain	1053055	0.985396510311	0.963937938301	4916770.0	5026224.0
strain	1220_E	0.992560182942	0.99822952852	7323836.0	7282241.0
strain	1053031	0.59165498988	0.00500016315463	32115.0	3800076.0
strain	1285_AC	0.40677427428	0.695788991446	5921638.0	3461926.0
strain	1139_B	0.497586245847	0.958583642204	8914951.0	4627616.0
strain	1139_AA	0.135604887033	0.0230751153854	690071.0	4055321.0
strain	1049032	0.721141197185	0.99329970594	6198438.0	4500101.0
strain	1030968	0.988688184258	0.994662298186	4655044.0	4627085.0
strain	1287_W	0.977561365435	0.0889629720823	382911.0	4207582.0
strain	1036566	1.0	0.950451339571	2802459.0	2948556.0
strain	1286_BV	0.997874966488	0.986264221144	4311932.0	4362694.0
strain	1021_AP	0.990234013101	0.993279016516	6697531.0	6676999.0
strain	1048942	1.0	0.000419372185234	3015.0	7189318.0
strain	1035906	1.0	0.373504724647	952449.0	2550032.0
strain	1285_AC	0.416257645911	0.100291860658	834106.0	3461926.0
strain	1052950	0.392893888153	0.89317814702	12339772.0	5428056.0
strain	1052953	0.523455079819	0.097143675453	772370.0	4161887.0
strain	1220_BD	0.260481037955	0.947910218143	26488097.0	7278798.0
strain	1287_W	0.999696456105	0.885271873489	3725985.0	4207582.0
strain	1285_CG	0.551022925803	0.997879501806	6760461.0	3733085.0
strain	1036629	0.686423209036	0.890060945591	3184346.0	2455797.0
strain	1052974	0.766562262163	0.215572189555	1024860.0	3644343.0
strain	1285_AD	0.998350786142	0.985951043714	5650571.0	5721635.0
strain	1021_P	0.379662646345	0.427955202593	4957646.0	4398201.0
strain	1052968	0.510730522461	0.342679397781	2592884.0	3864443.0
strain	1049011	1.0	0.000727530665236	2798.0	3845886.0
strain	1220_AO	0.752540021665	0.0237506883097	233561.0	7400375.0
strain	1053037	0.980407784411	0.76439674451	2126712.0	2727700.0
strain	1035939	1.0	0.0203035723437	32486.0	1600014.0
strain	evo_1030728.011	0.175298389929	0.980596565375	14040437.0	2509968.0
strain	1220_AO	0.464858161347	0.0544503487999	866830.0	7400375.0
strain	1030812	0.921362234211	0.421691693344	1696742.0	3707244.0
strain	1287_BO	0.999642707141	0.923514971369	5007097.0	5419845.0
strain	1036782	0.519711937956	0.00191650063123	10831.0	2937124.0
strain	1139_AF	1.0	0.00224099866276	10112.0	4512274.0
strain	1139_AL	1.0	0.00203765726638	9828.0	4823186.0
strain	1053028	0.462259821625	0.0184575182838	150357.0	3765620.0
strain	1053022	0.256414480279	0.977254362286	14041083.0	3684135.0
strain	1220_AO	0.332790192427	0.000579565224735	12888.0	7400375.0
strain	evo_1139_Y.035	0.672732031807	0.0104202316962	110793.0	7152816.0
strain	1052941	0.886814932486	0.00611458731145	37770.0	5477884.0
strain	1049011	0.523660124704	0.929142205463	6823844.0	3845886.0
strain	1030737	0.404711631841	0.0176478527453	159605.0	3660162.0
strain	1052941	0.891900442945	0.00463153290577	28446.0	5477884.0
strain	1052941	0.800802372231	0.00167619467663	11466.0	5477884.0
strain	1036680	0.395138799925	0.0179283184715	202954.0	4473091.0
strain	evo_1139_Y.035	0.327665102696	0.0213331364878	465695.0	7152816.0
strain	1035939	1.0	0.978390189086	1565438.0	1600014.0
strain	1285_BD	0.650148067624	0.00520903255375	26677.0	3329601.0
strain	1220_AO	0.999004085649	0.180007094235	1333448.0	7400375.0
strain	1139_AL	1.0	0.00102649991105	4951.0	4823186.0
strain	1036557	1.0	0.00333550535306	11538.0	3459146.0
strain	1287_BO	0.960352205669	0.0323387476948	182507.0	5419845.0
strain	1035981	1.0	0.0268544432818	54894.0	2044131.0
strain	1035981	0.955144304739	0.118139199494	252833.0	2044131.0
strain	1036557	0.535564853556	0.0025532313467	16491.0	3459146.0
strain	1048942	0.59710148611	0.104569863233	1259059.0	7189318.0
strain	1285_BO	1.0	0.000963508481311	3441.0	3571323.0
strain	1287_BO	0.849661582608	0.00502615849715	32061.0	5419845.0
strain	1053004	0.510862736176	0.996222774787	5120395.0	2625737.0
strain	1053049	0.800046116421	0.105150516997	867370.0	6599454.0
strain	1030905	0.978434623395	0.999414190661	3178660.0	3111934.0
strain	1035951	0.993843042933	0.962022214753	2646762.0	2734309.0
strain	1035951	0.713557240496	0.00977468164717	37456.0	2734309.0
strain	1048870	1.0	0.00384160883927	40981.0	10667666.0
strain	1048870	0.64643640835	0.229899023835	3793855.0	10667666.0
strain	1053034	0.977954159172	0.0467491531079	121202.0	2535447.0
strain	1036731	0.801232152135	0.560159179155	1728358.0	2472183.0
strain	1052941	0.236221666659	0.00881416985099	204397.0	5477884.0
strain	1048942	0.726392834234	0.070568028845	698432.0	7189318.0
strain	1036557	0.182949835974	0.0732264553158	1384538.0	3459146.0
strain	1035969	0.987907017566	0.0436797602928	159514.0	3607735.0
strain	1035969	0.565378151261	0.000466220495685	2975.0	3607735.0
strain	1052992	1.0	0.00257750508954	17834.0	6919094.0
strain	1220_CF	0.640034347404	0.946133177016	6829046.0	4619671.0
strain	1052995	0.489926640829	0.852526858469	11929933.0	6855845.0
strain	1030806	0.579146189393	0.0116000548501	81798.0	4083860.0
strain	1287_BC	0.64298903114	0.0935388413978	1339337.0	9206646.0
strain	1036557	0.777836945313	0.113169262009	503279.0	3459146.0
strain	1220_AR	0.498694142881	0.980408328676	8829067.0	4490990.0
strain	1036557	0.238290639925	0.01301043668	188866.0	3459146.0
strain	1139_AL	1.0	0.0482564844068	232750.0	4823186.0
strain	1285_AD	0.374359950509	0.00343730419714	52535.0	5721635.0
strain	1036782	0.970103642779	0.976949900651	2957852.0	2937124.0
strain	1139_AA	0.660915846556	0.0243435723091	149370.0	4055321.0
strain	1036635	0.99301491508	0.997410341805	3282852.0	3268385.0
strain	1036704	0.954478527838	0.977620571652	4251598.0	4150955.0
strain	1030737	0.455384269157	0.00221137752919	17774.0	3660162.0
strain	1285_BD	0.997213982542	0.847322547056	2829128.0	3329601.0
strain	1035906	0.99031982847	0.607677864435	1564745.0	2550032.0
strain	1030740	0.628853777236	0.208777555922	1081439.0	3257376.0
strain	1220_AO	1.0	0.245635660355	1817796.0	7400375.0
strain	1030806	0.985242294304	0.582938200624	2416297.0	4083860.0
strain	1021_AS	0.440070332957	0.933257213289	11823760.0	5575404.0
strain	1035969	0.998065520972	0.858620159186	3103678.0	3607735.0
strain	1036716	1.0	0.102337803614	268679.0	2625413.0
strain	1285_AK	0.313385706846	0.826192086276	12264851.0	4652222.0
strain	1049083	0.645577986061	0.0172565775646	133152.0	4981289.0
