instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.06	29500650	489403800
superkingdom	Viruses	0.00	nan	750	0
superkingdom	Eukaryota	0.00	nan	150	0
superkingdom	unassigned	nan	nan	459902250	0
phylum	Proteobacteria	1.00	0.09	14935650	172122000
phylum	Actinobacteria	1.00	0.05	11695650	225846750
phylum	Bacteroidetes	1.00	0.04	2506350	62833350
phylum	Firmicutes	0.76	0.00	124050	28601700
phylum	Cyanobacteria	0.00	nan	12000	0
phylum	Chlamydiae	0.00	nan	900	0
phylum	Chordata	0.00	nan	150	0
phylum	Fusobacteria	0.00	nan	150	0
phylum	unassigned	nan	nan	460128900	0
class	Betaproteobacteria	1.00	0.13	13601100	106201350
class	Actinobacteria	1.00	0.05	11695650	225846750
class	Flavobacteriia	1.00	0.05	2492250	54747750
class	Gammaproteobacteria	0.99	0.05	712950	15366450
class	Alphaproteobacteria	1.00	0.01	608700	50554200
class	Clostridia	0.86	0.00	58050	19932300
class	Negativicutes	1.00	0.00	41700	8669400
class	Bacilli	0.00	nan	23400	0
class	Cytophagia	0.95	0.00	6150	8085600
class	Sphingobacteriia	0.00	nan	1950	0
class	Chlamydiia	0.00	nan	900	0
class	Bacteroidia	0.00	nan	750	0
class	Epsilonproteobacteria	0.00	nan	150	0
class	Fusobacteriia	0.00	nan	150	0
class	Mammalia	0.00	nan	150	0
class	unassigned	nan	nan	460159800	0
order	Burkholderiales	1.00	0.13	13597500	106177200
order	Actinomycetales	1.00	0.05	11688000	221115150
order	Flavobacteriales	1.00	0.05	2491050	54747750
order	Legionellales	1.00	0.05	706050	15366450
order	Rhizobiales	1.00	0.01	590400	47629050
order	Clostridiales	0.86	0.00	57750	19932300
order	Selenomonadales	1.00	0.00	41700	8669400
order	Bacillales	0.00	nan	23250	0
order	Rhodobacterales	0.86	0.00	12900	2925150
order	Nostocales	0.00	nan	12000	0
order	Cytophagales	0.95	0.00	6150	8085600
order	Pseudomonadales	0.00	nan	3150	0
order	Enterobacteriales	0.00	nan	2700	0
order	Acidimicrobiales	1.00	0.00	2400	4731600
order	Sphingobacteriales	0.00	nan	1950	0
order	Rhodospirillales	0.00	nan	1500	0
order	Neisseriales	1.00	0.04	900	24150
order	Chlamydiales	0.00	nan	900	0
order	Bacteroidales	0.00	nan	750	0
order	Caulobacterales	0.00	nan	750	0
order	Vibrionales	0.00	nan	450	0
order	Caudovirales	0.00	nan	300	0
order	Sphingomonadales	0.00	nan	300	0
order	Acidithiobacillales	0.00	nan	150	0
order	Alteromonadales	0.00	nan	150	0
order	Campylobacterales	0.00	nan	150	0
order	Fusobacteriales	0.00	nan	150	0
order	Lactobacillales	0.00	nan	150	0
order	Methylophilales	0.00	nan	150	0
order	Rhodocyclales	0.00	nan	150	0
order	unassigned	nan	nan	460159950	0
family	Comamonadaceae	1.00	0.13	13566450	106177200
family	Cellulomonadaceae	1.00	0.04	4981650	120652950
family	Streptomycetaceae	1.00	0.13	3991050	29824350
family	Flavobacteriaceae	1.00	0.04	2383800	54747750
family	Pseudonocardiaceae	1.00	0.09	1777050	20165250
family	Legionellaceae	1.00	0.05	706050	15366450
family	Bradyrhizobiaceae	0.99	0.02	413100	22676550
family	Microbacteriaceae	0.98	0.00	164100	36693600
family	Aurantimonadaceae	0.99	0.01	88650	16584450
family	Promicromonosporaceae	0.00	nan	74700	0
family	Phyllobacteriaceae	0.92	0.02	45000	2373000
family	Veillonellaceae	1.00	0.00	41550	8669400
family	Nocardiaceae	0.00	nan	34950	0
family	Intrasporangiaceae	0.95	0.00	33750	13596750
family	Clostridiaceae	0.79	0.01	32100	3148500
