instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.96	176774321	184142109
superkingdom	Archaea	0.00	nan	25051	0
superkingdom	unassigned	nan	nan	7342737	0
phylum	Proteobacteria	1.00	0.94	73100427	77452463
phylum	Actinobacteria	1.00	1.00	66235054	66462026
phylum	Bacteroidetes	0.99	0.97	20188025	20719094
phylum	Firmicutes	0.99	0.75	13570701	17908512
phylum	Tenericutes	1.00	1.00	1598932	1600014
phylum	Cyanobacteria	0.00	nan	124752	0
phylum	unassigned	nan	nan	9324218	0
class	Actinobacteria	1.00	1.00	66235054	66462026
class	Betaproteobacteria	1.00	1.00	37768166	37777374
class	Alphaproteobacteria	0.99	0.88	24733062	27729470
class	Sphingobacteriia	1.00	0.88	12620051	14234544
class	Clostridia	0.97	0.96	7757961	7863125
class	Flavobacteriia	0.99	0.97	6408025	6484550
class	Deltaproteobacteria	1.00	0.77	5372176	6964620
class	Bacilli	1.00	0.51	5143566	10045387
class	Gammaproteobacteria	0.98	1.00	5072247	4980999
class	Mollicutes	1.00	1.00	1598932	1600014
class	Negativicutes	0.00	nan	133072	0
class	Cytophagia	0.00	nan	77975	0
class	Bacteroidia	0.00	nan	64247	0
class	unassigned	nan	nan	11157575	0
order	Actinomycetales	1.00	0.99	66046723	66462026
order	Burkholderiales	1.00	1.00	28842319	28873267
order	Sphingomonadales	1.00	1.00	19554836	19604434
order	Sphingobacteriales	1.00	0.88	12620051	14234544
order	Methylophilales	1.00	0.99	8846040	8904107
order	Clostridiales	0.98	0.94	7570299	7863125
order	Flavobacteriales	0.99	0.97	6332144	6484550
order	Bacillales	1.00	0.50	5071916	10045387
order	Alteromonadales	1.00	1.00	4958478	4980999
order	Desulfovibrionales	1.00	0.55	3798443	6964620
order	Caulobacterales	1.00	1.00	3296363	3301850
order	Acholeplasmatales	1.00	1.00	1597924	1600014
order	Rhizobiales	0.93	0.26	1344060	4823186
order	Rhodobacterales	0.00	nan	189293	0
order	Rhodospirillales	0.00	nan	165309	0
order	Selenomonadales	0.00	nan	133072	0
order	Cytophagales	0.00	nan	77975	0
order	Bacteroidales	0.00	nan	64247	0
order	Lactobacillales	0.00	nan	54712	0
order	Vibrionales	0.00	nan	45205	0
order	Acidimicrobiales	0.00	nan	25431	0
order	Enterobacteriales	0.00	nan	10643	0
order	Nitrosomonadales	0.00	nan	9012	0
order	Pseudomonadales	0.00	nan	7571	0
order	Legionellales	0.00	nan	6216	0
order	unassigned	nan	nan	13473827	0
family	Oxalobacteraceae	1.00	0.95	27516592	28873267
family	Cellulomonadaceae	0.86	0.96	24740939	22124132
family	Sphingomonadaceae	1.00	0.99	19323587	19604434
family	Nocardiaceae	1.00	1.00	12959883	13003876
family	Sphingobacteriaceae	1.00	0.87	12472777	14234544
family	Methylophilaceae	1.00	0.99	8816623	8904107
family	Mycobacteriaceae	0.98	0.99	6766105	6676999
family	Nocardioidaceae	0.98	0.62	6662034	10494171
family	Flavobacteriaceae	0.99	0.97	6314800	6484550
family	Ferrimonadaceae	1.00	1.00	4958478	4980999
family	Paenibacillaceae	1.00	0.58	4274504	7400375
family	Clostridiaceae	1.00	0.92	4146339	4473091
family	Intrasporangiaceae	0.91	0.99	3940439	3637742
family	Caulobacteraceae	1.00	1.00	3296363	3301850
family	Lachnospiraceae	0.98	0.92	3194287	3390034
family	Desulfovibrionaceae	1.00	0.41	2836799	6964620
family	Acholeplasmataceae	1.00	1.00	1597924	1600014
family	Promicromonosporaceae	0.81	0.13	1037050	6599454
family	Burkholderiaceae	0.00	nan	879102	0
family	Rhizobiaceae	1.00	0.16	763399	4823186
family	Pseudonocardiaceae	0.00	nan	596506	0
family	Microbacteriaceae	0.94	0.06	230841	3925652
family	Staphylococcaceae	1.00	0.08	220372	2645012
family	Phyllobacteriaceae	0.00	nan	126063	0
family	Comamonadaceae	0.00	nan	93463	0
family	Veillonellaceae	0.00	nan	74678	0
family	Xanthobacteraceae	0.00	nan	72494	0
family	Peptostreptococcaceae	0.00	nan	66136	0
family	Planococcaceae	0.00	nan	55011	0
family	Propionibacteriaceae	0.00	nan	38411	0
family	Vibrionaceae	0.00	nan	36570	0
family	Cytophagaceae	0.00	nan	25553	0
family	Acidimicrobiaceae	0.00	nan	25431	0
family	Porphyromonadaceae	0.00	nan	24192	0
family	Rhodospirillaceae	0.00	nan	24061	0
family	Enterobacteriaceae	0.00	nan	10643	0
family	Streptomycetaceae	0.00	nan	9953	0
family	Nitrosomonadaceae	0.00	nan	9012	0
family	Enterococcaceae	0.00	nan	8010	0
family	Peptococcaceae	0.00	nan	6441	0
family	Legionellaceae	0.00	nan	6216	0
family	Flammeovirgaceae	0.00	nan	4806	0
family	Bacillaceae	0.00	nan	4518	0
family	Rhodobacteraceae	0.00	nan	2580	0
family	Pseudomonadaceae	0.00	nan	2098	0
family	unassigned	nan	nan	25870026	0
genus	Massilia	1.00	0.92	26647755	28873267
genus	Sphingomonas	1.00	0.96	18856658	19604434
genus	Cellulomonas	1.00	0.77	17021482	22124132
