instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.04	22630350	583081200
superkingdom	Eukaryota	0.00	nan	18300	0
superkingdom	Viruses	0.00	nan	450	0
superkingdom	unassigned	nan	nan	560432100	0
phylum	Proteobacteria	1.00	0.05	18217650	364680000
phylum	Actinobacteria	1.00	0.02	3339600	189703650
phylum	Bacteroidetes	1.00	0.03	776550	24777750
phylum	Firmicutes	0.96	0.05	176850	3675450
phylum	Tenericutes	1.00	0.31	76350	244350
phylum	Streptophyta	0.00	nan	17700	0
phylum	Chlamydiae	0.00	nan	900	0
phylum	Chordata	0.00	nan	600	0
phylum	Cyanobacteria	0.00	nan	150	0
phylum	unassigned	nan	nan	560474850	0
class	Betaproteobacteria	1.00	0.11	15555900	139633050
class	Actinobacteria	1.00	0.02	3339600	189703650
class	Alphaproteobacteria	1.00	0.01	2644950	223036650
class	Flavobacteriia	0.92	0.04	495750	12441450
class	Sphingobacteriia	1.00	0.02	273600	12336300
class	Clostridia	0.96	0.04	101100	2573550
class	Mollicutes	1.00	0.31	76350	244350
class	Bacilli	0.95	0.07	75600	1101900
class	Gammaproteobacteria	0.64	0.01	7500	827100
class	Deltaproteobacteria	1.00	0.00	1950	1183200
class	Chlamydiia	0.00	nan	900	0
class	Bacteroidia	0.00	nan	600	0
class	Mammalia	0.00	nan	600	0
class	Epsilonproteobacteria	0.00	nan	450	0
class	Cytophagia	0.00	nan	300	0
class	unassigned	nan	nan	560506050	0
order	Burkholderiales	1.00	0.12	14989650	128129100
order	Actinomycetales	1.00	0.02	3147000	189703650
order	Sphingomonadales	1.00	0.01	2472000	220924050
order	Methylophilales	1.00	0.05	561300	11503950
order	Flavobacteriales	0.92	0.04	495600	12441450
order	Sphingobacteriales	1.00	0.02	273600	12336300
order	Clostridiales	0.96	0.04	101100	2573550
order	Rhizobiales	0.89	0.10	92850	801150
order	Acholeplasmatales	1.00	0.31	76350	244350
order	Bacillales	0.95	0.06	74700	1101900
order	Caulobacterales	0.98	0.03	38250	1311450
order	Malpighiales	0.00	nan	17700	0
order	Rhodobacterales	0.00	nan	5850	0
order	Alteromonadales	1.00	0.01	4800	827100
order	Desulfovibrionales	1.00	0.00	1950	1183200
order	Enterobacteriales	0.00	nan	1800	0
order	Chlamydiales	0.00	nan	900	0
order	Lactobacillales	0.00	nan	900	0
order	Bacteroidales	0.00	nan	600	0
order	Campylobacterales	0.00	nan	450	0
order	Caudovirales	0.00	nan	300	0
order	Cytophagales	0.00	nan	300	0
order	Methylococcales	0.00	nan	300	0
order	Pseudomonadales	0.00	nan	300	0
order	Rhodocyclales	0.00	nan	300	0
order	Vibrionales	0.00	nan	300	0
order	Neisseriales	0.00	nan	150	0
order	Nitrosomonadales	0.00	nan	150	0
order	Parvularculales	0.00	nan	150	0
order	Prochlorales	0.00	nan	150	0
order	Solirubrobacterales	0.00	nan	150	0
order	unassigned	nan	nan	560721300	0
family	Oxalobacteraceae	1.00	0.12	14980500	128129100
family	Sphingomonadaceae	1.00	0.01	2460000	220924050
family	Cellulomonadaceae	1.00	0.02	1456800	82455450
family	Nocardiaceae	1.00	0.11	721350	6780150
family	Methylophilaceae	1.00	0.05	561300	11503950
family	Flavobacteriaceae	0.92	0.04	477150	12441450
family	Promicromonosporaceae	0.99	0.02	451800	20452800
family	Sphingobacteriaceae	1.00	0.02	272550	12336300
family	Mycobacteriaceae	0.99	0.03	195900	5642700
family	Nocardioidaceae	0.96	0.00	145950	69588600
family	Lachnospiraceae	1.00	0.05	96450	1970100
family	Rhizobiaceae	0.94	0.10	82800	801150
family	Acholeplasmataceae	1.00	0.31	76350	244350
family	Paenibacillaceae	1.00	0.07	69150	949200
family	Microbacteriaceae	0.90	0.01	39300	4086750
family	Caulobacteraceae	0.98	0.03	38250	1311450
family	Euphorbiaceae	0.00	nan	17700	0
family	Intrasporangiaceae	0.78	0.02	17250	697200
family	Erythrobacteraceae	0.00	nan	7650	0
family	Rhodobacteraceae	0.00	nan	5700	0
family	Ferrimonadaceae	1.00	0.01	4500	827100
family	Sanguibacteraceae	0.00	nan	4500	0
family	Streptomycetaceae	0.00	nan	4200	0
family	Bacillaceae	0.00	nan	3900	0
family	Pseudonocardiaceae	0.00	nan	3750	0
family	Peptostreptococcaceae	0.00	nan	3600	0
family	Xanthobacteraceae	0.00	nan	2550	0
family	Burkholderiaceae	0.00	nan	2400	0
family	Micromonosporaceae	0.00	nan	1950	0
family	Enterobacteriaceae	0.00	nan	1800	0
family	Brucellaceae	0.00	nan	1650	0
family	Desulfovibrionaceae	1.00	0.00	1500	1183200
family	Dietziaceae	0.00	nan	1350	0
family	Micrococcaceae	0.00	nan	1350	0
family	Beutenbergiaceae	0.00	nan	1200	0
family	Clostridiaceae	1.00	0.00	1050	603450
family	Staphylococcaceae	1.00	0.01	900	152700
family	Chlamydiaceae	0.00	nan	900	0
family	Frankiaceae	0.00	nan	900	0
family	Geodermatophilaceae	0.00	nan	900	0
family	Hyphomicrobiaceae	0.00	nan	900	0
family	Phyllobacteriaceae	0.00	nan	900	0
family	Glycomycetaceae	0.00	nan	750	0
family	Propionibacteriaceae	0.00	nan	750	0
family	Bovidae	0.00	nan	600	0
family	Chitinophagaceae	0.00	nan	600	0
family	Gordoniaceae	0.00	nan	600	0
family	Streptococcaceae	0.00	nan	600	0
family	Bogoriellaceae	0.00	nan	450	0
family	Dermabacteraceae	0.00	nan	450	0
family	Actinomycetaceae	0.00	nan	300	0
family	Alcaligenaceae	0.00	nan	300	0
family	Bacteroidaceae	0.00	nan	300	0
family	Bradyrhizobiaceae	0.00	nan	300	0
family	Brevibacteriaceae	0.00	nan	300	0
family	Cryptosporangiaceae	0.00	nan	300	0
family	Cytophagaceae	0.00	nan	300	0
family	Desulfohalobiaceae	0.00	nan	300	0
family	Helicobacteraceae	0.00	nan	300	0
family	Jiangellaceae	0.00	nan	300	0
family	Jonesiaceae	0.00	nan	300	0
family	Methylococcaceae	0.00	nan	300	0
family	Nakamurellaceae	0.00	nan	300	0
family	Planococcaceae	0.00	nan	300	0
family	Porphyromonadaceae	0.00	nan	300	0
family	Pseudomonadaceae	0.00	nan	300	0
family	Rhodocyclaceae	0.00	nan	300	0
family	Siphoviridae	0.00	nan	300	0
family	Streptosporangiaceae	0.00	nan	300	0
family	Vibrionaceae	0.00	nan	300	0
family	Campylobacteraceae	0.00	nan	150	0
family	Catenulisporaceae	0.00	nan	150	0
family	Chromobacteriaceae	0.00	nan	150	0
family	Comamonadaceae	0.00	nan	150	0
family	Enterococcaceae	0.00	nan	150	0
family	Hyphomonadaceae	0.00	nan	150	0
family	Methylobacteriaceae	0.00	nan	150	0
family	Methylocystaceae	0.00	nan	150	0
family	Microviridae	0.00	nan	150	0
family	Nitrosomonadaceae	0.00	nan	150	0
family	Parvularculaceae	0.00	nan	150	0
family	Prochlorococcaceae	0.00	nan	150	0
family	Pseudoalteromonadaceae	0.00	nan	150	0
family	Psychromonadaceae	0.00	nan	150	0
family	Solirubrobacteraceae	0.00	nan	150	0
family	Thermomonosporaceae	0.00	nan	150	0
family	unassigned	nan	nan	560847450	0
genus	Massilia	1.00	0.10	13412250	128129100
genus	Sphingomonas	1.00	0.01	1801950	220924050
genus	Cellulomonas	1.00	0.02	1426050	82455450
genus	Rhodococcus	1.00	0.15	706200	4730400
genus	Methylophilus	1.00	0.04	463050	11503950
genus	Sphingobium	0.00	nan	460350	0
genus	Promicromonospora	1.00	0.02	424950	20452800
genus	Formosa	1.00	0.02	260250	12129150
genus	Sphingobacterium	1.00	0.02	210900	12281700
genus	Mycobacterium	0.99	0.03	195900	5642700
genus	Aeromicrobium	1.00	0.00	109050	69588600
genus	Butyrivibrio	1.00	0.05	93750	1970100
genus	Acholeplasma	1.00	0.31	76350	244350
genus	Paenibacillus	1.00	0.07	68850	949200
genus	Agrobacterium	0.00	nan	68850	0
genus	Sphingopyxis	0.00	nan	61950	0
genus	Chryseobacterium	0.20	0.03	41550	312300
genus	Phenylobacterium	1.00	0.03	34200	1311450
genus	Curtobacterium	1.00	0.01	33600	4086750
genus	Novosphingobium	0.00	nan	21600	0
genus	Janthinobacterium	0.00	nan	19800	0
genus	Ricinus	0.00	nan	17700	0
genus	Nocardioides	0.00	nan	15450	0
genus	Nocardia	0.96	0.01	14250	2049750
genus	Methylotenera	0.00	nan	13650	0
genus	Janibacter	1.00	0.02	12750	697200
genus	Bizionia	0.00	nan	9450	0
genus	Blastomonas	0.00	nan	8400	0
genus	Herbaspirillum	0.00	nan	7950	0
genus	Psychroserpens	0.00	nan	7800	0
genus	Flaviramulus	0.00	nan	7200	0
genus	Mumia	0.00	nan	6750	0
genus	Mangrovimonas	0.00	nan	6450	0
genus	Winogradskyella	0.00	nan	6300	0
genus	Rhizobium	0.30	0.00	5550	801150
genus	Lacinutrix	0.00	nan	5250	0
genus	Oerskovia	0.00	nan	5100	0
genus	Actinotalea	0.00	nan	4800	0
genus	Duganella	0.00	nan	4650	0
genus	Haematobacter	0.00	nan	4650	0
genus	Ferrimonas	1.00	0.01	4500	827100
genus	Pedobacter	0.30	0.02	4500	54600
genus	Sanguibacter	0.00	nan	4500	0
genus	Cellulosimicrobium	0.00	nan	4350	0
genus	Isoptericola	0.00	nan	4200	0
genus	Porphyrobacter	0.00	nan	4050	0
genus	Streptomyces	0.00	nan	4050	0
genus	Bacillus	0.00	nan	3900	0
genus	Algibacter	0.00	nan	3600	0
genus	Arenitalea	0.00	nan	3600	0
genus	Peptoclostridium	0.00	nan	3600	0
genus	Kribbella	0.00	nan	3300	0
genus	Gelidibacter	0.00	nan	3150	0
genus	Erythrobacter	0.00	nan	2850	0
genus	Marmoricola	0.00	nan	2700	0
genus	Mesoflavibacter	0.00	nan	2700	0
genus	Olleya	0.00	nan	2700	0
genus	Xanthobacter	0.00	nan	2550	0
genus	Microbacterium	0.00	nan	2400	0
genus	Amycolatopsis	0.00	nan	2250	0
genus	Gaetbulibacter	0.00	nan	2250	0
genus	Methylovorus	0.00	nan	2100	0
genus	Herminiimonas	0.00	nan	1950	0
genus	Jejuia	0.00	nan	1950	0
genus	Caulobacter	0.00	nan	1800	0
genus	Pseudoduganella	0.00	nan	1800	0
genus	Serinicoccus	0.00	nan	1800	0
genus	Flavobacterium	0.00	nan	1650	0
genus	Methylobacillus	0.00	nan	1650	0
genus	Ochrobactrum	0.00	nan	1650	0
genus	Xylanimonas	0.00	nan	1650	0
genus	Agromyces	0.00	nan	1350	0
genus	Dietzia	0.00	nan	1350	0
genus	Paraoerskovia	0.00	nan	1350	0
genus	Actinoplanes	0.00	nan	1200	0
genus	Beutenbergia	0.00	nan	1200	0
genus	Burkholderia	0.00	nan	1200	0
genus	Aquimarina	0.00	nan	1050	0
genus	Arthrobacter	0.00	nan	1050	0
genus	Sediminibacter	0.00	nan	1050	0
genus	Clostridium	1.00	0.00	900	603450
genus	Chlamydia	0.00	nan	900	0
genus	Empedobacter	0.00	nan	900	0
genus	Frankia	0.00	nan	900	0
genus	Pelagibacterium	0.00	nan	900	0
genus	Sinorhizobium	0.00	nan	900	0
genus	Desulfovibrio	1.00	0.00	750	1183200
genus	Altibacter	0.00	nan	750	0
genus	Collimonas	0.00	nan	750	0
genus	Cupriavidus	0.00	nan	750	0
genus	Glycomyces	0.00	nan	750	0
genus	Kirrobacter	0.00	nan	750	0
genus	Aequorivita	0.00	nan	600	0
genus	Citromicrobium	0.00	nan	600	0
genus	Dokdonia	0.00	nan	600	0
genus	Elizabethkingia	0.00	nan	600	0
genus	Escherichia	0.00	nan	600	0
genus	Gordonia	0.00	nan	600	0
genus	Klebsiella	0.00	nan	600	0
genus	Loktanella	0.00	nan	600	0
genus	Mesorhizobium	0.00	nan	600	0
genus	Pantholops	0.00	nan	600	0
genus	Phycicoccus	0.00	nan	600	0
genus	Pseudonocardia	0.00	nan	600	0
genus	Streptococcus	0.00	nan	600	0
genus	Zymomonas	0.00	nan	600	0
genus	Salinicoccus	1.00	0.00	450	152700
genus	Arenibacter	0.00	nan	450	0
genus	Blastococcus	0.00	nan	450	0
genus	Brachybacterium	0.00	nan	450	0
genus	Cellulophaga	0.00	nan	450	0
genus	Desulfocurvus	0.00	nan	450	0
genus	Georgenia	0.00	nan	450	0
genus	Gillisia	0.00	nan	450	0
genus	Imtechella	0.00	nan	450	0
genus	Intrasporangium	0.00	nan	450	0
genus	Myroides	0.00	nan	450	0
genus	Niabella	0.00	nan	450	0
genus	Ralstonia	0.00	nan	450	0
genus	Tenacibaculum	0.00	nan	450	0
genus	Terracoccus	0.00	nan	450	0
genus	Asticcacaulis	0.00	nan	300	0
genus	Bacteroides	0.00	nan	300	0
genus	Bradyrhizobium	0.00	nan	300	0
genus	Brevibacterium	0.00	nan	300	0
genus	Cryptosporangium	0.00	nan	300	0
genus	Epilithonimonas	0.00	nan	300	0
genus	Helicobacter	0.00	nan	300	0
genus	Hoeflea	0.00	nan	300	0
genus	Jiangella	0.00	nan	300	0
genus	Jonesia	0.00	nan	300	0
genus	Joostella	0.00	nan	300	0
genus	Kutzneria	0.00	nan	300	0
