instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	1.00	136023967	136397801
superkingdom	Archaea	1.00	0.97	6202437	6411802
superkingdom	Eukaryota	0.00	nan	1234	0
superkingdom	Viruses	0.00	nan	291	0
superkingdom	unassigned	nan	nan	581674	0
phylum	Proteobacteria	1.00	1.00	86703702	86840326
phylum	Firmicutes	1.00	0.99	41765429	41994973
phylum	Bacteroidetes	1.00	1.00	7554836	7562502
phylum	Euryarchaeota	1.00	0.97	6202437	6411802
phylum	Ascomycota	0.00	nan	1234	0
phylum	phylum_Caudovirales	0.00	nan	291	0
phylum	unassigned	nan	nan	581674	0
class	Alphaproteobacteria	1.00	1.00	61713747	61809107
class	Clostridia	1.00	0.99	29203907	29404258
class	Gammaproteobacteria	1.00	1.00	19136284	19184976
class	Bacilli	1.00	1.00	12561522	12590715
class	Halobacteria	1.00	1.00	4877686	4877686
class	Sphingobacteriia	1.00	1.00	4771750	4779416
class	Deltaproteobacteria	1.00	1.00	3111934	3111934
class	Bacteroidia	1.00	1.00	2783086	2783086
class	Betaproteobacteria	1.00	1.00	2736865	2734309
class	Thermoplasmata	1.00	0.86	1324751	1534116
class	Sordariomycetes	0.00	nan	1234	0
class	class_Caudovirales	0.00	nan	291	0
class	unassigned	nan	nan	586546	0
order	Rhodospirillales	1.00	1.00	22106780	22154048
order	Clostridiales	1.00	1.00	18958951	19004148
order	Rhizobiales	1.00	1.00	18825999	18801163
order	Rhodobacterales	1.00	0.99	17028687	17120811
order	Thermoanaerobacterales	1.00	0.99	10244956	10400110
order	Bacillales	1.00	1.00	10167735	10193867
order	Vibrionales	1.00	1.00	8285999	8287247
order	Pseudomonadales	1.00	1.00	5459760	5477884
order	Enterobacteriales	1.00	0.99	5387078	5419845
order	Halobacteriales	1.00	1.00	4877686	4877686
order	Sphingobacteriales	1.00	1.00	4771750	4779416
order	Sphingomonadales	1.00	1.00	3740102	3733085
order	Desulfovibrionales	1.00	1.00	3111934	3111934
order	Bacteroidales	1.00	1.00	2783086	2783086
order	Nitrosomonadales	1.00	1.00	2734309	2734309
order	Lactobacillales	1.00	1.00	2393787	2396848
order	Thermoplasmatales	1.00	0.86	1324751	1534116
order	Xanthomonadales	0.00	nan	2714	0
order	Sordariales	0.00	nan	1234	0
order	order_gamma proteobacterium WG36	0.00	nan	303	0
order	Caudovirales	0.00	nan	291	0
order	unassigned	nan	nan	601711	0
family	Rhodospirillaceae	1.00	1.00	22106780	22154048
family	Rhodobacteraceae	1.00	0.99	17026988	17120811
family	Rhizobiaceae	1.00	1.00	13778449	13774939
family	Thermoanaerobacteraceae	1.00	0.98	10239654	10400110
family	Vibrionaceae	1.00	1.00	8285999	8287247
family	Planococcaceae	1.00	0.99	7139279	7245311
family	Clostridiaceae	1.00	1.00	6055411	6056587
family	Peptostreptococcaceae	1.00	1.00	5487156	5487156
family	Pseudomonadaceae	1.00	1.00	5459760	5477884
family	Enterobacteriaceae	1.00	0.99	5387078	5419845
family	Xanthobacteraceae	1.00	1.00	5012654	5026224
family	Halobacteriaceae	1.00	1.00	4877686	4877686
family	Lachnospiraceae	1.00	0.99	4787658	4834992
family	Sphingobacteriaceae	1.00	1.00	4771750	4779416
family	Sphingomonadaceae	1.00	1.00	3730770	3733085
family	Desulfovibrionaceae	1.00	1.00	3111934	3111934
family	Bacillaceae	0.98	1.00	3003495	2948556
family	Nitrosomonadaceae	1.00	1.00	2734309	2734309
family	Peptococcaceae	1.00	1.00	2625413	2625413
family	Enterococcaceae	1.00	1.00	2386189	2396848
family	Porphyromonadaceae	1.00	1.00	2044131	2044131
family	Ferroplasmaceae	0.00	nan	962143	0
family	Prevotellaceae	1.00	1.00	736451	738955
family	family_Thermoplasmatales archaeon E-plasma	0.00	nan	362608	0
family	Listeriaceae	0.00	nan	15233	0
family	Bradyrhizobiaceae	0.00	nan	12857	0
family	Erythrobacteraceae	0.00	nan	9332	0
family	Carnobacteriaceae	0.00	nan	7598	0
family	Thermoanaerobacterales Family III. Incertae Sedis	0.00	nan	3708	0
family	Symbiobacteriaceae	0.00	nan	3313	0
family	Xanthomonadaceae	0.00	nan	2714	0
family	Hyphomonadaceae	0.00	nan	1699	0
family	Sordariaceae	0.00	nan	1234	0
family	family_gamma proteobacterium WG36	0.00	nan	303	0
family	Myoviridae	0.00	nan	291	0
family	unassigned	nan	nan	637576	0
genus	Phaeospirillum	1.00	1.00	14961604	15012162
genus	Sinorhizobium	1.00	1.00	13778449	13774939
genus	Paracoccus	0.98	0.99	9698929	9589943
genus	Vibrio	1.00	1.00	8285999	8287247
genus	Rhodobacter	1.00	0.96	7254685	7530868
genus	Azospirillum	1.00	1.00	7140859	7141886
genus	Sporosarcina	1.00	0.99	7137894	7245311
genus	Azotobacter	1.00	0.99	5397479	5477884
genus	Moorella	1.00	1.00	5131253	5136963
genus	Rahnella	1.00	0.93	5064034	5419845
genus	Xanthobacter	1.00	0.99	4988801	5026224
genus	Thermoanaerobacter	1.00	0.94	4946488	5263147
genus	Pedobacter	1.00	1.00	4771532	4779416
genus	Butyrivibrio	1.00	0.99	4766060	4834992
genus	Halobacterium	1.00	0.97	4722971	4877686
genus	Sphingomonas	1.00	1.00	3730770	3733085
genus	Butyricicoccus	1.00	1.00	3268385	3268385
genus	Desulfovibrio	1.00	1.00	3111934	3111934
genus	Bacillus	0.98	1.00	2997951	2948556
genus	Intestinibacter	1.00	1.00	2937124	2937124
genus	Clostridium	1.00	1.00	2787026	2788202
genus	Nitrosomonas	1.00	1.00	2734309	2734309
genus	Desulfotomaculum	1.00	1.00	2625413	2625413
genus	Tetragenococcus	1.00	0.99	2384778	2396848
genus	Porphyromonas	1.00	1.00	2044131	2044131
genus	genus_Peptostreptococcaceae bacterium AS15	0.00	nan	1746544	0
genus	Ferroplasma	0.00	nan	962143	0
genus	Peptoclostridium	1.00	0.31	801632	2550032
genus	Prevotella	1.00	0.99	734772	738955
genus	genus_Thermoplasmatales archaeon E-plasma	0.00	nan	362608	0
genus	Caldanaerobacter	0.00	nan	155903	0
genus	Escherichia	0.00	nan	136778	0
genus	Serratia	0.00	nan	68150	0
genus	Pseudomonas	0.00	nan	62281	0
genus	Haematobacter	0.00	nan	57641	0
genus	Enterobacter	0.00	nan	54868	0
genus	Haloarcula	0.00	nan	51275	0
genus	Natrinema	0.00	nan	32127	0
genus	Natronorubrum	0.00	nan	27725	0
genus	Erwinia	0.00	nan	27215	0
genus	Halorubrum	0.00	nan	25842	0
genus	Azorhizobium	0.00	nan	23853	0
genus	genus_Lachnospiraceae bacterium NK4A144	0.00	nan	15678	0
genus	Listeria	0.00	nan	15233	0
genus	Yersinia	0.00	nan	11911	0
genus	Porphyrobacter	0.00	nan	9332	0
genus	Pantoea	0.00	nan	8760	0
genus	Lacticigenium	0.00	nan	7598	0
genus	Afipia	0.00	nan	6680	0
genus	Oribacterium	0.00	nan	5920	0
genus	Rhodospirillum	0.00	nan	4317	0
genus	Anoxybacillus	0.00	nan	3956	0
genus	Caldicellulosiruptor	0.00	nan	3708	0
genus	Bradyrhizobium	0.00	nan	3518	0
genus	Symbiobacterium	0.00	nan	3313	0
genus	Pseudoxanthomonas	0.00	nan	2714	0
genus	Bosea	0.00	nan	2659	0
genus	Ammonifex	0.00	nan	2434	0
genus	Roseovarius	0.00	nan	2395	0
genus	genus_Peptostreptococcaceae bacterium CM2	0.00	nan	1856	0
genus	Maricaulis	0.00	nan	1699	0
genus	Pontibacillus	0.00	nan	1588	0
genus	Enterococcus	0.00	nan	1411	0
genus	Kurthia	0.00	nan	1385	0
genus	Citrobacter	0.00	nan	1241	0
genus	Sordaria	0.00	nan	1234	0
genus	Rubellimicrobium	0.00	nan	930	0
genus	genus_gamma proteobacterium WG36	0.00	nan	303	0
genus	genus_Erwinia phage ENT90	0.00	nan	291	0
genus	unassigned	nan	nan	687324	0
species	Phaeospirillum fulvum	1.00	0.97	14569017	15012162
species	Sinorhizobium meliloti	1.00	1.00	13775910	13774939
species	Rhodobacter capsulatus	1.00	0.96	7243360	7530868
species	Azospirillum brasilense	1.00	1.00	7140859	7141886
species	Sporosarcina newyorkensis	1.00	0.98	7112312	7245311
species	Azotobacter vinelandii	1.00	0.99	5397479	5477884
species	Paracoccus versutus	0.00	nan	5226238	0
species	Moorella thermoacetica	1.00	1.00	5131253	5136963
species	Rahnella aquatilis	1.00	0.91	4937254	5419845
species	Halobacterium salinarum	1.00	0.97	4722971	4877686
species	Pedobacter agri	1.00	0.86	4116432	4779416
species	Vibrio gazogenes	1.00	0.87	4005133	4627085
species	Paracoccus pantotrophus	1.00	0.41	3905985	9589943
species	Sphingomonas phyllosphaerae	1.00	1.00	3730770	3733085
species	Xanthobacter sp. 91	0.00	nan	3346575	0
species	Butyricicoccus pullicaecorum	1.00	1.00	3268385	3268385
species	Desulfovibrio alkalitolerans	1.00	1.00	3111934	3111934
species	Vibrio metschnikovii	0.00	nan	3057168	0
species	Bacillus coagulans	1.00	1.00	2948556	2948556
species	Intestinibacter bartlettii	1.00	1.00	2937124	2937124
species	Clostridium tetani	1.00	0.99	2768072	2788202
species	Nitrosomonas europaea	1.00	1.00	2734309	2734309
species	Desulfotomaculum hydrothermale	1.00	1.00	2625413	2625413
species	Tetragenococcus halophilus	1.00	0.98	2340683	2396848
species	Porphyromonas crevioricanis	1.00	1.00	2044131	2044131
species	Peptostreptococcaceae bacterium AS15	0.00	nan	1746544	0
species	Butyrivibrio sp. MC2013	0.00	nan	1700145	0
species	Xanthobacter sp. 126	0.00	nan	1637240	0
species	Thermoanaerobacter indiensis	0.00	nan	1195842	0
species	Thermoanaerobacter thermohydrosulfuricus	1.00	0.22	1135515	5263147
species	Butyrivibrio sp. NC3005	0.00	nan	828949	0
species	[Eubacterium] yurii	1.00	0.31	801632	2550032
species	Ferroplasma acidarmanus	0.00	nan	731693	0
species	Prevotella oulorum	1.00	0.96	708839	738955
species	Pedobacter sp. BAL39	0.00	nan	536707	0
species	Vibrio cholerae	0.00	nan	430329	0
species	Butyrivibrio sp. LB2008	0.00	nan	422003	0
species	Butyrivibrio sp. VCB2006	0.00	nan	416484	0
species	Thermoplasmatales archaeon E-plasma	0.00	nan	362608	0
species	Phaeospirillum molischianum	0.00	nan	331675	0
species	Vibrio rhizosphaerae	0.00	nan	257322	0
species	Thermoanaerobacter italicus	0.00	nan	243498	0
species	Thermoanaerobacter siderophilus	0.00	nan	237852	0
species	Thermoanaerobacter ethanolicus	0.00	nan	208960	0
species	Ferroplasma sp. Type II	0.00	nan	203206	0
species	Butyrivibrio sp. AE3006	0.00	nan	194426	0
species	Butyrivibrio sp. MC2021	0.00	nan	168532	0
species	Thermoanaerobacter sp. A7A	0.00	nan	165026	0
species	Vibrio furnissii	0.00	nan	164769	0
species	Thermoanaerobacter thermocopriae	0.00	nan	157178	0
species	Thermoanaerobacter wiegelii	0.00	nan	156929	0
species	Caldanaerobacter subterraneus	0.00	nan	155903	0
species	Butyrivibrio sp. AE3009	0.00	nan	139278	0
species	Escherichia coli	0.00	nan	136425	0
species	Butyrivibrio sp. VCD2006	0.00	nan	127350	0
species	Butyrivibrio sp. AD3002	0.00	nan	119187	0
species	Paracoccus sp. J39	0.00	nan	118824	0
species	Pedobacter sp. R20-19	0.00	nan	118393	0
species	Paracoccus sp. N5	0.00	nan	100273	0
species	Vibrio ordalii	0.00	nan	96687	0
species	Paracoccus sphaerophysae	0.00	nan	90839	0
species	Vibrio vulnificus	0.00	nan	83166	0
species	Paracoccus sp. 5503	0.00	nan	80386	0
species	Butyrivibrio sp. XBB1001	0.00	nan	76710	0
species	Butyrivibrio sp. XPD2002	0.00	nan	74177	0
species	Thermoanaerobacter pseudethanolicus	0.00	nan	66125	0
species	Paracoccus sp. J55	0.00	nan	60261	0
species	Haematobacter massiliensis	0.00	nan	57641	0
species	Butyrivibrio sp. FCS014	0.00	nan	57294	0
species	Butyrivibrio sp. XPD2006	0.00	nan	56700	0
species	Rahnella sp. Y9602	0.00	nan	56341	0
species	Butyrivibrio proteoclasticus	0.00	nan	51931	0
species	Vibrio fluvialis	0.00	nan	50889	0
species	Paracoccus sp. TRP	0.00	nan	49601	0
species	Pseudomonas aeruginosa	0.00	nan	49437	0
species	Bacillus sp. MB2021	0.00	nan	49395	0
species	Vibrio anguillarum	0.00	nan	48794	0
species	Haloarcula japonica	0.00	nan	45384	0
species	Tetragenococcus muriaticus	0.00	nan	44095	0
