instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.49	561173040	1136845797
superkingdom	Archaea	1.00	0.07	1712978	23185149
superkingdom	unassigned	nan	nan	597144928	0
phylum	Proteobacteria	1.00	0.39	298525084	756804417
phylum	Actinobacteria	0.92	0.56	160002970	263030973
phylum	Firmicutes	1.00	0.27	20937298	78805159
phylum	Bacteroidetes	1.00	0.41	15787002	38205248
phylum	Euryarchaeota	1.00	0.07	1707058	23185149
phylum	unassigned	nan	nan	663071534	0
class	Alphaproteobacteria	1.00	0.43	209756363	484583101
class	Actinobacteria	0.92	0.56	160002970	263030973
class	Betaproteobacteria	1.00	0.38	38458647	100457059
class	Gammaproteobacteria	1.00	0.29	24092186	82222986
class	Deltaproteobacteria	1.00	0.21	18741788	89541271
class	Flavobacteriia	1.00	0.41	15787002	38205248
class	Bacilli	1.00	0.19	9422720	50848519
class	Clostridia	1.00	0.41	8988982	22131764
class	Halobacteria	1.00	0.07	1707058	23185149
class	Negativicutes	1.00	0.25	1429304	5824876
class	unassigned	nan	nan	671643926	0
order	Actinomycetales	0.92	0.56	159871878	263030973
order	Rhizobiales	1.00	0.38	126862853	333886176
order	Sphingomonadales	1.00	0.48	42365398	88166036
order	Burkholderiales	1.00	0.38	38437994	100457059
order	Rhodobacterales	1.00	0.60	20023298	33184793
order	Xanthomonadales	1.00	0.47	18768799	39690589
order	Flavobacteriales	1.00	0.41	15787002	38205248
order	Caulobacterales	1.00	0.50	14582073	29346096
order	Desulfobacterales	1.00	0.23	11875970	51975838
order	Clostridiales	1.00	0.41	8988982	22131764
order	Bacillales	1.00	0.17	8868930	50848519
order	Desulfovibrionales	1.00	0.23	6126916	26230321
order	Pseudomonadales	1.00	0.14	3433677	24889875
order	Enterobacteriales	1.00	0.11	1888306	17642522
order	Halobacteriales	1.00	0.07	1707058	23185149
order	Selenomonadales	1.00	0.25	1429304	5824876
order	Syntrophobacterales	1.00	0.06	679763	11335112
order	unassigned	nan	nan	678332745	0
family	Rhizobiaceae	1.00	0.39	65557498	168615522
family	Microbacteriaceae	1.00	0.48	52611589	109703490
family	Sphingomonadaceae	1.00	0.48	41986303	88166036
family	Methylobacteriaceae	1.00	0.31	38774564	124241046
family	Nocardioidaceae	0.84	0.48	31920786	55365853
family	Comamonadaceae	1.00	0.24	21044061	87334380
family	Rhodobacteraceae	1.00	0.60	19830192	33184793
