instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	93924	0
superkingdom	unassigned	nan	nan	30015	123939
phylum	Proteobacteria	0.00	nan	9994	0
phylum	unassigned	nan	nan	113945	123939
class	Betaproteobacteria	0.00	nan	9994	0
class	unassigned	nan	nan	113945	123939
order	Burkholderiales	0.00	nan	9994	0
order	unassigned	nan	nan	113945	123939
family	Sutterellaceae	0.00	nan	9994	0
family	unassigned	nan	nan	113945	123939
genus	Sutterella	0.00	nan	9994	0
genus	unassigned	nan	nan	113945	123939
species	unassigned	nan	nan	123939	0
