instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	1874100	0
superkingdom	unassigned	nan	nan	39368250	41242350
phylum	Firmicutes	0.00	nan	1797750	0
phylum	Proteobacteria	0.00	nan	76350	0
phylum	unassigned	nan	nan	39368250	41242350
class	Clostridia	0.00	nan	1797750	0
class	Betaproteobacteria	0.00	nan	74100	0
class	Gammaproteobacteria	0.00	nan	2250	0
class	unassigned	nan	nan	39368250	41242350
order	Clostridiales	0.00	nan	1797750	0
order	Burkholderiales	0.00	nan	74100	0
order	Xanthomonadales	0.00	nan	2250	0
order	unassigned	nan	nan	39368250	41242350
family	Ruminococcaceae	0.00	nan	1797750	0
family	Sutterellaceae	0.00	nan	74100	0
family	Xanthomonadaceae	0.00	nan	2250	0
family	unassigned	nan	nan	39368250	41242350
genus	Faecalibacterium	0.00	nan	1797750	0
genus	Sutterella	0.00	nan	74100	0
genus	Rhodanobacter	0.00	nan	1950	0
genus	unassigned	nan	nan	39368550	41242350
species	Faecalibacterium prausnitzii	0.00	nan	1797750	0
species	Sutterella sp. CAG:521	0.00	nan	74100	0
species	Rhodanobacter sp. 115	0.00	nan	1950	0
species	unassigned	nan	nan	39368550	0
