instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	6733950	0
superkingdom	Viruses	0.00	nan	300	0
superkingdom	Archaea	0.00	nan	150	0
superkingdom	unassigned	nan	nan	28112100	34846500
phylum	Proteobacteria	0.00	nan	3813450	0
phylum	Firmicutes	0.00	nan	1672800	0
phylum	Bacteroidetes	0.00	nan	390900	0
phylum	Actinobacteria	0.00	nan	289650	0
phylum	Spirochaetes	0.00	nan	450	0
phylum	Chlamydiae	0.00	nan	300	0
phylum	Cyanobacteria	0.00	nan	150	0
phylum	Deinococcus-Thermus	0.00	nan	150	0
phylum	Euryarchaeota	0.00	nan	150	0
phylum	unassigned	nan	nan	28678500	34846500
class	Gammaproteobacteria	0.00	nan	3348600	0
class	Bacilli	0.00	nan	1238700	0
class	Clostridia	0.00	nan	426150	0
class	Bacteroidia	0.00	nan	390900	0
class	Actinobacteria	0.00	nan	289650	0
class	Epsilonproteobacteria	0.00	nan	238650	0
class	Alphaproteobacteria	0.00	nan	122250	0
class	Betaproteobacteria	0.00	nan	69450	0
class	Erysipelotrichia	0.00	nan	1350	0
class	Spirochaetia	0.00	nan	450	0
class	Chlamydiia	0.00	nan	300	0
class	Deinococci	0.00	nan	150	0
class	Methanobacteria	0.00	nan	150	0
class	unassigned	nan	nan	28719750	34846500
order	Enterobacteriales	0.00	nan	2421000	0
order	Lactobacillales	0.00	nan	1149300	0
order	Pseudomonadales	0.00	nan	685500	0
order	Clostridiales	0.00	nan	426150	0
order	Bacteroidales	0.00	nan	390900	0
order	Campylobacterales	0.00	nan	238650	0
order	Coriobacteriales	0.00	nan	204900	0
order	Aeromonadales	0.00	nan	138450	0
order	Bacillales	0.00	nan	78450	0
order	Bifidobacteriales	0.00	nan	78000	0
order	Alteromonadales	0.00	nan	69000	0
order	Burkholderiales	0.00	nan	66150	0
order	Rhodobacterales	0.00	nan	51900	0
order	Rhizobiales	0.00	nan	35400	0
order	Sphingomonadales	0.00	nan	15450	0
order	Actinomycetales	0.00	nan	6750	0
order	Xanthomonadales	0.00	nan	6300	0
order	Caulobacterales	0.00	nan	4950	0
order	Rhodocyclales	0.00	nan	2850	0
order	Rhodospirillales	0.00	nan	1650	0
order	Erysipelotrichales	0.00	nan	1350	0
order	Pasteurellales	0.00	nan	750	0
order	Vibrionales	0.00	nan	600	0
order	Neisseriales	0.00	nan	450	0
order	Spirochaetales	0.00	nan	450	0
order	Acidithiobacillales	0.00	nan	300	0
order	Chlamydiales	0.00	nan	300	0
order	Oceanospirillales	0.00	nan	300	0
order	Deinococcales	0.00	nan	150	0
order	Methanobacteriales	0.00	nan	150	0
order	Prochlorales	0.00	nan	150	0
order	unassigned	nan	nan	28769850	34846500
family	Enterobacteriaceae	0.00	nan	2421000	0
family	Lactobacillaceae	0.00	nan	932550	0
family	Moraxellaceae	0.00	nan	540600	0
family	Bacteroidaceae	0.00	nan	359100	0
family	Campylobacteraceae	0.00	nan	228600	0
family	Coriobacteriaceae	0.00	nan	204900	0
family	Pseudomonadaceae	0.00	nan	144300	0
family	Aeromonadaceae	0.00	nan	138450	0
family	Lachnospiraceae	0.00	nan	83250	0
family	Bifidobacteriaceae	0.00	nan	78000	0
family	Staphylococcaceae	0.00	nan	77400	0
family	Streptococcaceae	0.00	nan	69000	0
family	Shewanellaceae	0.00	nan	68850	0
family	Enterococcaceae	0.00	nan	64650	0
family	Leuconostocaceae	0.00	nan	42000	0
family	Clostridiaceae	0.00	nan	41550	0
family	Ruminococcaceae	0.00	nan	41100	0
family	Rhodobacteraceae	0.00	nan	40800	0
family	Sutterellaceae	0.00	nan	31800	0
family	Comamonadaceae	0.00	nan	19500	0
family	Rhizobiaceae	0.00	nan	16500	0
family	Sphingomonadaceae	0.00	nan	15450	0
family	Burkholderiaceae	0.00	nan	14400	0
family	Helicobacteraceae	0.00	nan	9750	0
family	Prevotellaceae	0.00	nan	9600	0
family	Beijerinckiaceae	0.00	nan	7200	0
family	Oscillospiraceae	0.00	nan	6900	0
family	Phyllobacteriaceae	0.00	nan	6600	0
family	Peptostreptococcaceae	0.00	nan	6300	0
family	Xanthomonadaceae	0.00	nan	6300	0
family	Brevibacteriaceae	0.00	nan	6000	0
family	Caulobacteraceae	0.00	nan	4950	0
family	Eubacteriaceae	0.00	nan	4650	0
family	Bradyrhizobiaceae	0.00	nan	3450	0
family	Rhodocyclaceae	0.00	nan	2850	0
family	Erysipelotrichaceae	0.00	nan	1350	0
family	Acetobacteraceae	0.00	nan	1200	0
family	Porphyromonadaceae	0.00	nan	1200	0
family	Pasteurellaceae	0.00	nan	750	0
family	Peptococcaceae	0.00	nan	600	0
family	Vibrionaceae	0.00	nan	600	0
family	Bacillaceae	0.00	nan	450	0
family	Hyphomicrobiaceae	0.00	nan	450	0
family	Neisseriaceae	0.00	nan	450	0
family	Rhodospirillaceae	0.00	nan	450	0
family	Acidithiobacillaceae	0.00	nan	300	0
family	Alcaligenaceae	0.00	nan	300	0
family	Brachyspiraceae	0.00	nan	300	0
family	Chlamydiaceae	0.00	nan	300	0
family	Mycobacteriaceae	0.00	nan	300	0
family	Streptomycetaceae	0.00	nan	300	0
family	Alcanivoracaceae	0.00	nan	150	0
family	Clostridiales Family XIII. Incertae Sedis	0.00	nan	150	0
family	Deinococcaceae	0.00	nan	150	0
family	Geminiviridae	0.00	nan	150	0
family	Halomonadaceae	0.00	nan	150	0
family	Listeriaceae	0.00	nan	150	0
family	Methanobacteriaceae	0.00	nan	150	0
family	Methylobacteriaceae	0.00	nan	150	0
family	Microbacteriaceae	0.00	nan	150	0
family	Moritellaceae	0.00	nan	150	0
family	Prochlorococcaceae	0.00	nan	150	0
family	Reoviridae	0.00	nan	150	0
family	Spirochaetaceae	0.00	nan	150	0
family	unassigned	nan	nan	29086950	34846500
genus	Klebsiella	0.00	nan	1146600	0
genus	Lactobacillus	0.00	nan	911850	0
genus	Acinetobacter	0.00	nan	540600	0
genus	Bacteroides	0.00	nan	359100	0
genus	Escherichia	0.00	nan	332550	0
genus	Campylobacter	0.00	nan	228600	0
genus	Collinsella	0.00	nan	204750	0
genus	Dickeya	0.00	nan	149850	0
genus	Pseudomonas	0.00	nan	144300	0
genus	Aeromonas	0.00	nan	128550	0
genus	Enterobacter	0.00	nan	127500	0
genus	Bifidobacterium	0.00	nan	77850	0
genus	Shewanella	0.00	nan	68850	0
genus	Staphylococcus	0.00	nan	67950	0
genus	Enterococcus	0.00	nan	64500	0
genus	Lactococcus	0.00	nan	45600	0
genus	Clostridium	0.00	nan	39000	0
genus	Leuconostoc	0.00	nan	34650	0
genus	Ruminococcus	0.00	nan	32550	0
genus	Parasutterella	0.00	nan	31800	0
genus	Paracoccus	0.00	nan	27600	0
genus	Salmonella	0.00	nan	23550	0
genus	Streptococcus	0.00	nan	23400	0
genus	Shigella	0.00	nan	21450	0
genus	Pantoea	0.00	nan	20100	0
genus	Providencia	0.00	nan	19050	0
genus	Rhizobium	0.00	nan	15150	0
genus	Burkholderia	0.00	nan	14400	0
genus	Lachnoclostridium	0.00	nan	13950	0
genus	Verminephrobacter	0.00	nan	13650	0
genus	Sphingobium	0.00	nan	12000	0
genus	Hafnia	0.00	nan	11550	0
genus	Citrobacter	0.00	nan	10650	0
genus	Edwardsiella	0.00	nan	10500	0
genus	Erwinia	0.00	nan	9900	0
genus	Oceanimonas	0.00	nan	9900	0
genus	Helicobacter	0.00	nan	9750	0
genus	Prevotella	0.00	nan	9600	0
genus	Salinicoccus	0.00	nan	9450	0
genus	Xenorhabdus	0.00	nan	7800	0
genus	Chelatococcus	0.00	nan	7200	0
genus	Dorea	0.00	nan	6900	0
genus	Oscillibacter	0.00	nan	6900	0
genus	Loktanella	0.00	nan	6150	0
genus	Peptostreptococcus	0.00	nan	6150	0
genus	Xanthomonas	0.00	nan	6150	0
genus	Brevibacterium	0.00	nan	6000	0
genus	Weissella	0.00	nan	5550	0
genus	Caulobacter	0.00	nan	4950	0
genus	Pseudobacteroides	0.00	nan	4950	0
genus	Eubacterium	0.00	nan	4650	0
genus	Hoeflea	0.00	nan	4350	0
genus	Intestinimonas	0.00	nan	4050	0
genus	Roseobacter	0.00	nan	3900	0
genus	Tyzzerella	0.00	nan	3600	0
genus	Variovorax	0.00	nan	3600	0
genus	Bradyrhizobium	0.00	nan	3300	0
genus	Morganella	0.00	nan	3300	0
genus	Ruminiclostridium	0.00	nan	3300	0
genus	Sphingomonas	0.00	nan	3300	0
genus	Dechloromonas	0.00	nan	2850	0
genus	Youngiibacter	0.00	nan	2550	0
genus	Comamonas	0.00	nan	2100	0
genus	Mesorhizobium	0.00	nan	2100	0
genus	Tatumella	0.00	nan	1500	0
genus	Holdemanella	0.00	nan	1350	0
genus	Parabacteroides	0.00	nan	1200	0
