"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"strain"	"1220_D"	0.410188795761	0.020200215502	401598	8154913	"evil_yalow_0"
"strain"	"1287_CK"	1	0.0390553539866	142056	3637299	"evil_yalow_0"
"strain"	"1220_F"	0.947273660411	0.144483006081	720930	4726632	"evil_yalow_0"
"strain"	"1220_G"	0	0	0	6135680	"evil_yalow_0"
"strain"	"1287_CM"	0.184277352205	0.0508287659137	1755544	6364644	"evil_yalow_0"
"strain"	"1287_CL"	0.0968805159774	0.0308162432966	1729068	5435867	"evil_yalow_0"
"strain"	"1220_L"	0.048355774842	0.00230753469312	512369	10737000	"evil_yalow_0"
"strain"	"1220_M"	0.0271191188771	0.00910983156412	1770559	5270789	"evil_yalow_0"
"strain"	"1220_N"	0	0	0	3673178	"evil_yalow_0"
"strain"	"1220_H"	0.129725659372	0.0138945903687	725084	6769685	"evil_yalow_0"
"strain"	"1220_I"	0.0160789502407	0.00214481202699	897882	6731126	"evil_yalow_0"
"strain"	"1220_K"	0	0	0	3874974	"evil_yalow_0"
"strain"	"1220_T"	0.211186596712	0.0170538534953	469258	5811062	"evil_yalow_0"
"strain"	"1220_U"	0.0910057234072	0.0330140730496	2197642	6057962	"evil_yalow_0"
"strain"	"1220_V"	0.753759378716	0.0227021803494	190058	6310319	"evil_yalow_0"
"strain"	"1220_W"	0.113945098923	0.000847260318899	35482	4771851	"evil_yalow_0"
"strain"	"Sample18_69"	0	0	0	17956	"evil_yalow_0"
"strain"	"1220_Q"	0.229378196102	0.0217928451623	458762	4828649	"evil_yalow_0"
"strain"	"1220_R"	0	0	0	5807734	"evil_yalow_0"
"strain"	"1287_CP"	0.000573587476708	0.000122346969439	974568	4568973	"evil_yalow_0"
"strain"	"1220_Y"	0	0	0	3604941	"evil_yalow_0"
"strain"	"1220_Z"	0.218523768266	0.0102906441178	275851	5857748	"evil_yalow_0"
"strain"	"1286_AJ"	0	0	0	3286271	"evil_yalow_0"
"strain"	"1285_G"	0	0	0	4819785	"evil_yalow_0"
"strain"	"1220_B"	0.0352579333075	0.00313910291716	458762	5152746	"evil_yalow_0"
"strain"	"evo_1036662.017"	0	0	0	3800028	"evil_yalow_0"
"strain"	"evo_1036662.016"	0.275577015235	0.025762718045	358916	3839230	"evil_yalow_0"
"strain"	"1220_C"	0	0	0	4391312	"evil_yalow_0"
"strain"	"1286_AH"	0.0884793822795	0.0345676821578	1541150	3944725	"evil_yalow_0"
"strain"	"1287_CC"	0.559533788164	0.0699678476823	779045	6230033	"evil_yalow_0"
"strain"	"1049086"	1	0.0280932878486	127786	4548631	"evil_yalow_0"
"strain"	"1049080"	0	0	0	6110985	"evil_yalow_0"
"strain"	"1036746"	1	0.0180387183843	43414	2406712	"evil_yalow_0"
"strain"	"1220_BE"	0	0	0	4819526	"evil_yalow_0"
"strain"	"1220_BC"	0.281564653599	0.0151288603684	512369	9535748	"evil_yalow_0"
"strain"	"1220_BA"	0.00712401280319	0.000519706240828	469258	6432480	"evil_yalow_0"
"strain"	"1220_BO"	0.417739063129	0.0320468722996	635648	8285832	"evil_yalow_0"
"strain"	"1287_CG"	0.0414019729284	0.00488507783955	779045	6602556	"evil_yalow_0"
"strain"	"1220_BM"	0.303811653847	0.00772036030691	209699	8252076	"evil_yalow_0"
"strain"	"1220_BL"	0.00862378858795	0.00312730552564	2197642	6060169	"evil_yalow_0"
"strain"	"1220_BK"	0	0	0	3715358	"evil_yalow_0"
"strain"	"1021_Y"	0.272355135565	0.0841832060407	1710513	5533966	"evil_yalow_0"
"strain"	"1220_BI"	0.582260936871	0.0455941250319	635648	8117559	"evil_yalow_0"
"strain"	"1220_BH"	0.23399841519	0.0633453431828	1770559	6540465	"evil_yalow_0"
"strain"	"1220_BW"	0	0	0	3594566	"evil_yalow_0"
"strain"	"1220_BV"	0.100069835903	0.0247613989584	1755544	7094793	"evil_yalow_0"
"strain"	"1220_BU"	0.589811204239	0.0260800965395	401598	9082290	"evil_yalow_0"
"strain"	"1220_BT"	0	0	0	4067179	"evil_yalow_0"
"strain"	"1220_BQ"	0.346432074772	0.0156278848069	272189	6033766	"evil_yalow_0"
"strain"	"1220_BP"	0.653567925228	0.0300692783028	272189	5916138	"evil_yalow_0"
"strain"	"1287_CD"	0	0	0	3944751	"evil_yalow_0"
"strain"	"Sample22_575"	0	0	0	8825	"evil_yalow_0"
"strain"	"evo_1220_W.003"	0	0	0	4781739	"evil_yalow_0"
"strain"	"1286_BQ"	0.0057343471751	0.0018637243575	1770559	5447694	"evil_yalow_0"
"strain"	"1286_BP"	0	0	0	3977668	"evil_yalow_0"
"strain"	"Sample15_119"	0	0	0	5751	"evil_yalow_0"
"strain"	"Sample15_69"	0	0	0	8771	"evil_yalow_0"
"strain"	"1030830"	1	0.0105064830558	51481	4899927	"evil_yalow_0"
"strain"	"Sample15_67"	0	0	0	9183	"evil_yalow_0"
"strain"	"Sample15_115"	0	0	0	5911	"evil_yalow_0"
"strain"	"1286_BX"	0	0	0	4584229	"evil_yalow_0"
"strain"	"Sample15_60"	0	0	0	10413	"evil_yalow_0"
"strain"	"1286_AG"	0.00518357842355	0.00195274067153	1755544	4660117	"evil_yalow_0"
"strain"	"1286_BC"	0.000183542367697	4.67543657353e-05	1372980	5389871	"evil_yalow_0"
"strain"	"Sample6_35"	0	0	0	35608	"evil_yalow_0"
"strain"	"1286_BA"	0.0200859653871	0.00745507421588	1729068	4658572	"evil_yalow_0"
"strain"	"Sample6_608"	0	0	0	8302	"evil_yalow_0"
"strain"	"1286_BF"	0.00364660514718	0.000615416963188	834749	4946240	"evil_yalow_0"
"strain"	"1286_BE"	0.946835022429	0.0016089911521	6019	3541971	"evil_yalow_0"
"strain"	"1021_R"	0.213337859945	0.0482674264207	1755544	7759353	"evil_yalow_0"
"strain"	"1286_BK"	0.377275643848	0.0564118059956	635864	4252585	"evil_yalow_0"
"strain"	"1286_BJ"	0.00201459598829	0.000471346206345	1372980	5868298	"evil_yalow_0"
"strain"	"1286_BI"	0.0597021716913	0.0268930037483	2197642	4878741	"evil_yalow_0"
"strain"	"1036668"	0.260266943086	0.0437868674794	584619	3474946	"evil_yalow_0"
"strain"	"1286_BO"	0.00520569462855	0.00178952263425	1729068	5029833	"evil_yalow_0"
"strain"	"1036587"	1	0.0130378284505	51531	3952422	"evil_yalow_0"
"strain"	"1036584"	0.0588246362161	0.0110446561881	584619	3113723	"evil_yalow_0"
"strain"	"1286_BL"	0.45778834761	0.403552968979	2937921	3332762	"evil_yalow_0"
"strain"	"Sample9_180"	0	0	0	6579	"evil_yalow_0"
"strain"	"evo_1036569.002"	0	0	0	3128277	"evil_yalow_0"
"strain"	"Sample9_183"	0	0	0	6490	"evil_yalow_0"
"strain"	"Sample23_111"	0	0	0	17259	"evil_yalow_0"
"strain"	"Sample23_112"	0	0	0	17100	"evil_yalow_0"
"strain"	"Sample9_188"	0	0	0	6271	"evil_yalow_0"
"strain"	"Sample9_189"	0	0	0	6233	"evil_yalow_0"
"strain"	"Sample6_130"	0	0	0	20928	"evil_yalow_0"
"strain"	"1053007"	0.732309565688	0.0296161689782	295640	7310196	"evil_yalow_0"
"strain"	"1285_AV"	0.244168977477	0.107038139254	2197642	5013129	"evil_yalow_0"
"strain"	"Sample20_85"	0	0	0	10348	"evil_yalow_0"
"strain"	"Sample9_212"	0	0	0	5768	"evil_yalow_0"
"strain"	"Sample9_213"	0	0	0	5787	"evil_yalow_0"
"strain"	"1036560"	0.0039592710746	0.00197387627761	1372980	2753972	"evil_yalow_0"
"strain"	"Sample6_421"	0	0	0	10772	"evil_yalow_0"
"strain"	"Sample9_217"	0	0	0	5752	"evil_yalow_0"
"strain"	"1030773"	0.563433378284	0.0438898380373	199477	2560775	"evil_yalow_0"
"strain"	"1036569"	0.602172815895	0.0127947173112	75294	3543650	"evil_yalow_0"
"strain"	"1287_BM"	0.145579375966	0.0534378598343	1755544	4782583	"evil_yalow_0"
"strain"	"Sample22_373"	0	0	0	12939	"evil_yalow_0"
"strain"	"Sample9_78"	0	0	0	11289	"evil_yalow_0"
"strain"	"Sample18_248"	0	0	0	7558	"evil_yalow_0"
"strain"	"Sample18_249"	0	0	0	7546	"evil_yalow_0"
"strain"	"Sample9_74"	0	0	0	11583	"evil_yalow_0"
"strain"	"Sample19_153"	0	0	0	12551	"evil_yalow_0"
"strain"	"Sample9_70"	0	0	0	11953	"evil_yalow_0"
"strain"	"Sample9_73"	0	0	0	11626	"evil_yalow_0"
"strain"	"Sample18_241"	0	0	0	7795	"evil_yalow_0"
"strain"	"Sample18_364"	0	0	0	5732	"evil_yalow_0"
"strain"	"Sample15_19"	0	0	0	25908	"evil_yalow_0"
"strain"	"Sample15_18"	0	0	0	26768	"evil_yalow_0"
"strain"	"Sample18_360"	0	0	0	5763	"evil_yalow_0"
"strain"	"Sample23_167"	0	0	0	14555	"evil_yalow_0"
"strain"	"Sample23_169"	0	0	0	14356	"evil_yalow_0"
"strain"	"Sample23_601"	0	0	0	5650	"evil_yalow_0"
"strain"	"evo_1036569.038"	0	0	0	3386954	"evil_yalow_0"
"strain"	"Sample18_369"	0	0	0	5548	"evil_yalow_0"
"strain"	"Sample16_174"	0	0	0	10410	"evil_yalow_0"
"strain"	"Sample20_10"	0	0	0	36330	"evil_yalow_0"
"strain"	"1048969"	0.0249720405516	0.011090815382	1710513	3851385	"evil_yalow_0"
"strain"	"Sample22_397"	0	0	0	12040	"evil_yalow_0"
"strain"	"Sample23_340"	0	0	0	9159	"evil_yalow_0"
"strain"	"1048888"	1	0.065557838583	566234	8637167	"evil_yalow_0"
"strain"	"Sample23_434"	0	0	0	7463	"evil_yalow_0"
"strain"	"1035912"	0	0	0	953746	"evil_yalow_0"
"strain"	"Sample23_346"	0	0	0	9053	"evil_yalow_0"
"strain"	"Sample9_139"	0	0	0	7899	"evil_yalow_0"
"strain"	"Sample15_78"	0	0	0	7691	"evil_yalow_0"
"strain"	"Sample23_189"	0	0	0	13295	"evil_yalow_0"
"strain"	"Sample23_520"	0	0	0	6523	"evil_yalow_0"
"strain"	"Sample9_134"	0	0	0	8217	"evil_yalow_0"
"strain"	"1285_Z"	0	0	0	3897410	"evil_yalow_0"
"strain"	"Sample6_553"	0	0	0	9007	"evil_yalow_0"
"strain"	"Sample6_389"	0	0	0	11410	"evil_yalow_0"
"strain"	"1030788"	1	0.0438798041558	133205	3035679	"evil_yalow_0"
"strain"	"Sample9_224"	0	0	0	5627	"evil_yalow_0"
"strain"	"1049211"	0.000777870034523	0.000301098502063	1372980	3547012	"evil_yalow_0"
"strain"	"evo_1036686.005"	0.444935723537	0.0248360317928	237023	4246250	"evil_yalow_0"
"strain"	"Sample22_306"	0	0	0	15228	"evil_yalow_0"
