instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.97	150294748	154946832
superkingdom	unassigned	nan	nan	5157578	324124
phylum	Proteobacteria	1.00	0.96	62964265	65522942
phylum	Firmicutes	0.99	0.98	32075432	32153772
phylum	Bacteroidetes	0.99	0.92	30537999	32778490
phylum	Tenericutes	0.99	1.00	9268681	9165261
phylum	Actinobacteria	1.00	1.00	8025347	8047258
phylum	Chloroflexi	0.98	1.00	7423024	7279109
phylum	unassigned	nan	nan	5157578	505494
class	Sphingobacteriia	0.99	0.95	27767283	29144897
class	Alphaproteobacteria	1.00	1.00	22371968	22376676
class	Betaproteobacteria	0.99	0.82	18300047	22078814
class	Gammaproteobacteria	0.78	0.85	15786754	14603716
class	Bacilli	1.00	1.00	15746847	15750864
class	Clostridia	0.98	0.96	13467231	13746445
class	Mollicutes	0.99	1.00	9268681	9165261
class	Actinobacteria	1.00	1.00	8025347	8047258
class	Ktedonobacteria	0.98	1.00	7423024	7279109
class	Deltaproteobacteria	0.99	0.99	6505496	6463736
class	Negativicutes	0.93	1.00	2861354	2656463
class	Flavobacteriia	0.99	0.75	2770716	3633593
class	unassigned	nan	nan	5157578	505494
order	Sphingobacteriales	0.99	0.95	27767283	29144897
order	Rhodobacterales	1.00	1.00	22371968	22376676
order	Bacillales	1.00	1.00	15746847	15750864
order	Clostridiales	0.98	0.96	13467231	13746445
order	Burkholderiales	0.99	0.63	11090713	17463877
order	Xanthomonadales	0.64	0.73	9495764	8325994
order	Anaeroplasmatales	0.99	1.00	9268681	9165261
order	Actinomycetales	1.00	1.00	8025347	8047258
order	Ktedonobacterales	0.98	1.00	7423024	7279109
order	Neisseriales	0.64	0.99	7209334	4614937
order	Desulfobacterales	0.99	0.99	6505496	6463736
order	Pseudomonadales	0.99	1.00	6290990	6277722
order	Selenomonadales	0.93	1.00	2861354	2656463
order	Flavobacteriales	0.99	0.75	2770716	3633593
order	unassigned	nan	nan	5157578	505494
family	Chitinophagaceae	0.99	0.95	27767283	29144897
family	Rhodobacteraceae	1.00	1.00	22371968	22376676
family	Xanthomonadaceae	0.64	0.73	9495764	8325994
family	Anaeroplasmataceae	0.99	1.00	9268681	9165261
family	Clostridiaceae	0.95	0.94	8994792	9103183
family	Oxalobacteraceae	0.99	0.55	7910822	14294209
family	Thermosporotrichaceae	0.98	1.00	7423024	7279109
family	Chromobacteriaceae	0.64	0.99	7209334	4614937
family	Desulfobacteraceae	0.99	0.99	6505496	6463736
family	Pseudomonadaceae	0.99	1.00	6290990	6277722
family	Intrasporangiaceae	1.00	0.98	3427725	3480725
family	Comamonadaceae	0.99	0.99	3179891	3169668
family	Veillonellaceae	0.93	1.00	2861354	2656463
family	Flavobacteriaceae	0.99	0.75	2770716	3633593
family	Peptostreptococcaceae	0.98	0.93	2506816	2630685
family	Proteinivoraceae	1.00	0.97	1965623	2012577
family	unassigned	nan	nan	25502047	20822891
genus	Hydrotalea	1.00	0.92	18013535	19572379
genus	Paracoccus	1.00	0.80	12194490	15144554
genus	Flavisolibacter	0.98	1.00	9753748	9572518
genus	Anaeroplasma	0.99	1.00	9268681	9165261
genus	Janthinobacterium	0.99	0.55	7910822	14294209
genus	Thermosporothrix	0.98	1.00	7423024	7279109
genus	Andreprevotia	0.64	0.99	7209334	4614937
genus	Defluviimonas	0.58	1.00	7068893	4107833
genus	Lysobacter	0.47	1.00	6947835	3288233
genus	Desulfatibacillum	0.99	0.99	6505496	6463736
genus	Pseudomonas	0.99	1.00	6290990	6277722
genus	Clostridium	0.79	0.96	4893180	4004609
genus	Anaerosporobacter	0.95	0.77	4101612	5098574
genus	Tetrasphaera	1.00	0.98	3427725	3480725
genus	Lampropedia	0.99	0.99	3179891	3169668
genus	Albidovulum	1.00	0.99	3108585	3124289
genus	Schwartzia	0.93	1.00	2861354	2656463
genus	Nonlabens	0.99	0.75	2770716	3633593
genus	Xylella	0.94	0.99	2547929	2423571
genus	Tepidibacter	0.98	0.93	2506816	2630685
genus	Anaerobranca	1.00	0.97	1965623	2012577
genus	unassigned	nan	nan	25502047	20822891
species	Hydrotalea sandarakina	1.00	0.92	18013535	19572379
species	Paracoccus denitrificans	1.00	0.80	12194490	15144554
species	Anaeroplasma bactoclasticum	0.99	1.00	9268681	9165261
species	Thermosporothrix hazakensis	0.98	1.00	7423024	7279109
species	Andreprevotia lacus	0.64	0.99	7209334	4614937
species	Defluviimonas denitrificans	0.58	1.00	7068893	4107833
species	Lysobacter oryzae	0.47	1.00	6947835	3288233
species	Desulfatibacillum alkenivorans	0.99	0.99	6505496	6463736
species	Pseudomonas aeruginosa	0.99	1.00	6290990	6277722
species	Flavisolibacter ginsengisoli	0.73	0.79	5058737	4674737
species	Clostridium caminithermale	0.79	0.96	4893180	4004609
species	Flavisolibacter ginsengiterrae	0.75	0.72	4695011	4897781
species	Anaerosporobacter mobilis	0.95	0.77	4101612	5098574
species	Tetrasphaera duodecadis	1.00	0.98	3427725	3480725
species	Lampropedia hyalina	0.99	0.99	3179891	3169668
species	Albidovulum xiamenense	1.00	0.99	3108585	3124289
species	Schwartzia succinivorans	0.93	1.00	2861354	2656463
species	Nonlabens dokdonensis	0.99	0.75	2770716	3633593
species	Xylella fastidiosa	0.94	0.99	2547929	2423571
species	Tepidibacter formicigenes	0.98	0.93	2506816	2630685
species	Anaerobranca californiensis	1.00	0.97	1965623	2012577
species	unassigned	nan	nan	33412869	37407166
