instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	1.00	2777251986	2772292177
superkingdom	Archaea	1.00	1.00	23140683	23185149
superkingdom	unassigned	nan	nan	2683785	7599128
phylum	Proteobacteria	1.00	1.00	1522305519	1521045066
phylum	Actinobacteria	1.00	1.00	643126068	643423328
phylum	Bacteroidetes	1.00	1.00	295122737	295664382
phylum	Firmicutes	0.99	1.00	270632287	269460065
phylum	Euryarchaeota	1.00	1.00	23121718	23185149
phylum	Verrucomicrobia	0.99	1.00	16534188	16429445
phylum	Fusobacteria	1.00	0.96	6424906	6660981
phylum	Thermotogae	0.96	1.00	6288070	6090970
phylum	Spirochaetes	0.96	0.99	5163013	5025696
phylum	Fibrobacteres	0.99	0.99	3284511	3277440
phylum	Tenericutes	0.92	0.96	3237652	3100471
phylum	Nitrospirae	0.96	0.68	1498337	2114333
phylum	Cyanobacteria	0.00	nan	148369	0
phylum	unassigned	nan	nan	6189079	7599128
class	Alphaproteobacteria	0.99	1.00	844423215	833861012
class	Actinobacteria	1.00	1.00	643126068	643423328
class	Gammaproteobacteria	0.99	0.99	285723854	283564862
class	Betaproteobacteria	1.00	0.98	250768853	253679672
class	Clostridia	0.99	0.99	145032161	144027995
class	Flavobacteriia	1.00	0.99	140626201	140981969
class	Deltaproteobacteria	0.98	0.82	123911278	148118577
class	Bacilli	1.00	0.99	115842751	116695892
class	Cytophagia	1.00	0.93	72370404	77861707
class	Sphingobacteriia	1.00	0.99	60130108	60469382
class	Halobacteria	1.00	1.00	23121718	23185149
class	Bacteroidia	0.75	0.98	21405183	16351324
class	Verrucomicrobiae	0.99	1.00	16486925	16429445
class	Negativicutes	0.99	0.99	8722162	8736178
class	Fusobacteriia	1.00	0.96	6424906	6660981
class	Thermotogae	0.97	1.00	6228499	6090970
class	Spirochaetia	0.96	0.99	5163013	5025696
class	Epsilonproteobacteria	0.38	1.00	4724533	1820943
class	Fibrobacteria	0.99	0.99	3284511	3277440
class	Mollicutes	0.92	0.96	3237652	3100471
class	Nitrospira	0.96	0.68	1498337	2114333
class	unassigned	nan	nan	20824122	7599128
order	Actinomycetales	1.00	1.00	640114865	640542435
order	Rhizobiales	0.99	0.99	516972021	516395188
order	Burkholderiales	1.00	0.99	234979506	237839503
order	Sphingomonadales	1.00	0.97	171006872	175138273
order	Flavobacteriales	1.00	0.99	140417170	140981969
order	Clostridiales	0.99	0.98	134763007	136029716
order	Pseudomonadales	0.99	0.96	109577538	113391256
order	Bacillales	1.00	0.99	104654706	105323788
order	Xanthomonadales	0.98	0.99	91982463	90382558
order	Cytophagales	1.00	0.93	72370404	77861707
order	Desulfobacterales	1.00	0.95	68737098	71999076
order	Rhodobacterales	0.91	0.91	65695267	65931920
order	Sphingobacteriales	1.00	0.99	60130108	60469382
order	Caulobacterales	1.00	0.98	53285329	54360257
order	Enterobacteriales	0.98	0.99	41848254	41775600
order	Desulfovibrionales	0.89	0.53	31238382	53019523
order	Rhodospirillales	0.90	0.96	23616341	22035374
order	Halobacteriales	1.00	1.00	23121718	23185149
order	Bacteroidales	0.75	0.98	21405183	16351324
order	Verrucomicrobiales	0.99	1.00	16486925	16429445
order	Syntrophobacterales	0.99	0.98	15374630	15571397
order	Vibrionales	0.99	0.98	14906492	14976603
order	Rickettsiales	0.00	nan	11125808	0
order	Lactobacillales	0.99	0.94	10805808	11372104
order	Selenomonadales	0.99	0.99	8722162	8736178
order	Oceanospirillales	0.96	0.66	8645427	12493329
order	Desulfuromonadales	0.94	0.98	7883624	7528581
order	Rhodocyclales	0.98	0.84	7814170	9152768
order	Thiotrichales	0.56	1.00	7403753	4145616
order	Neisseriales	0.96	0.97	6762845	6687401
order	Thermoanaerobacterales	0.74	0.95	6572204	5160684
order	Aeromonadales	0.96	0.98	6543334	6399900
order	Fusobacteriales	1.00	0.96	6424906	6660981
order	Thermotogales	0.97	1.00	6228499	6090970
order	Spirochaetales	0.96	0.99	5163013	5025696
order	Fibrobacterales	0.99	0.99	3284511	3277440
order	Coriobacteriales	0.95	0.99	2999446	2880893
order	Halanaerobiales	0.99	0.97	2803478	2837595
order	Campylobacterales	0.71	1.00	2554323	1820943
order	Mycoplasmatales	1.00	0.82	2543694	3100471
order	Nitrospirales	0.96	0.68	1498337	2114333
order	unassigned	nan	nan	34612833	7599128
family	Rhizobiaceae	0.97	0.99	237662504	233314299
family	Microbacteriaceae	1.00	0.92	179226267	194907090
family	Sphingomonadaceae	0.98	0.97	167620195	168469319
family	Methylobacteriaceae	0.98	0.99	163848486	162653027
family	Flavobacteriaceae	1.00	0.99	140351488	140981969
family	Comamonadaceae	1.00	0.79	134512260	170149075
family	Pseudomonadaceae	0.99	0.96	105514419	109345834
family	Nocardioidaceae	0.96	0.96	97740197	97503781
family	Xanthomonadaceae	0.98	0.99	91556575	90382558
family	Pseudonocardiaceae	0.99	1.00	86631204	86183502
family	Streptomycetaceae	1.00	0.99	66009938	66646645
family	Rhodobacteraceae	0.98	0.91	61211252	65931920
family	Paenibacillaceae	1.00	0.98	60579522	61773578
family	Caulobacteraceae	1.00	0.98	53285329	54360257
family	Clostridiaceae	0.91	0.96	53044552	50365611
family	Desulfobacteraceae	1.00	0.94	52863971	55956594
family	Nocardiaceae	1.00	0.99	52012467	52214963
family	Cytophagaceae	1.00	0.90	43997231	48663420
family	Micrococcaceae	0.99	1.00	43525206	43419111
family	Enterobacteriaceae	0.98	0.99	41848254	41775600
family	Oxalobacteraceae	1.00	0.96	41205904	42788199
family	Bacillaceae	0.99	0.98	40306095	41037029
family	Intrasporangiaceae	0.84	0.99	36368617	30879476
family	Phyllobacteriaceae	0.95	0.87	33759821	36566390
family	Bradyrhizobiaceae	0.77	0.80	31077300	29876564
family	Sphingobacteriaceae	0.99	0.99	30949733	31195562
family	Chitinophagaceae	1.00	0.99	28969011	29273820
family	Hyphomicrobiaceae	1.00	0.70	25790031	36626430
family	Desulfovibrionaceae	0.97	0.49	25662529	50536393
family	Lachnospiraceae	0.89	0.94	23519389	22287488
family	Cyclobacteriaceae	1.00	0.96	23470969	24460231
family	Halobacteriaceae	1.00	0.96	22300018	23185149
family	Peptococcaceae	1.00	0.84	20687225	24562063
family	Alcaligenaceae	0.99	0.99	18114764	18103721
family	Verrucomicrobiaceae	1.00	1.00	16425767	16429445
family	Desulfobulbaceae	0.97	0.96	15823454	16042482
family	Acetobacteraceae	0.99	0.69	15421329	22035374
family	Syntrophobacteraceae	0.99	0.98	15351480	15571397
family	Vibrionaceae	1.00	0.97	14651219	14976603
family	Gordoniaceae	0.00	nan	13909118	0
family	Mycobacteriaceae	1.00	0.99	12239462	12314286
family	Anaplasmataceae	0.00	nan	11089128	0
family	Thermomonosporaceae	1.00	0.98	9124148	9355715
family	Geodermatophilaceae	0.99	0.97	8959130	9129044
family	Clostridiales Family XI. Incertae Sedis	0.98	0.68	8948139	12971081
family	Marinilabiliaceae	0.49	0.96	8895030	4548631
family	Veillonellaceae	0.99	0.99	8722162	8736178
family	Porphyromonadaceae	0.98	0.99	8415640	8298689
family	Aurantimonadaceae	1.00	0.61	8227604	13396227
family	Burkholderiaceae	0.86	0.99	7820551	6798508
family	Rhodocyclaceae	0.98	0.84	7814170	9152768
family	Thiotrichaceae	0.57	1.00	7297949	4145616
family	Syntrophomonadaceae	0.03	0.09	6641383	2166976
family	Lactobacillaceae	0.99	0.97	6377521	6471053
family	Fusobacteriaceae	1.00	0.95	6341239	6660981
family	Ruminococcaceae	0.98	0.58	6170068	10323195
family	Thermotogaceae	0.99	1.00	6151530	6090970
family	Thermoanaerobacteraceae	0.75	0.84	5772068	5160684
family	Glycomycetaceae	1.00	1.00	5566869	5546185
family	Peptostreptococcaceae	0.98	0.88	5543025	6172507
family	Spirochaetaceae	0.98	0.99	5049703	5025696
family	Flammeovirgaceae	0.99	1.00	4756387	4738056
family	Oceanospirillaceae	0.98	0.51	4456002	8540907
family	Sanguibacteraceae	0.98	1.00	4453674	4392776
family	Chromobacteriaceae	0.96	0.96	4403579	4362870
family	Promicromonosporaceae	1.00	0.41	4174426	10223796
family	Oscillospiraceae	0.00	nan	4166704	0
family	Halomonadaceae	0.95	1.00	4139624	3952422
family	Moraxellaceae	0.99	0.99	4060648	4045422
family	Geobacteraceae	0.89	0.99	3952590	3568133
family	Aeromonadaceae	0.96	1.00	3898628	3735544
family	Prevotellaceae	0.97	0.97	3515579	3504004
family	Erythrobacteraceae	1.00	0.50	3342037	6668954
family	Fibrobacteraceae	0.99	0.99	3284511	3277440
family	Pelobacteraceae	0.99	0.82	3274887	3960448
family	Enterococcaceae	0.83	0.98	3270255	2780066
family	Coriobacteriaceae	0.95	0.99	2999446	2880893
family	Halobacteroidaceae	0.99	0.97	2797701	2837595
family	Succinivibrionaceae	0.97	0.96	2644706	2664356
family	Desulfomicrobiaceae	0.95	0.99	2583633	2483130
family	Mycoplasmataceae	1.00	0.82	2543694	3100471
family	Staphylococcaceae	1.00	0.99	2502308	2513181
family	Neisseriaceae	0.98	1.00	2356457	2324531
family	Peptoniphilaceae	0.98	0.99	2055414	2020910
family	Campylobacteraceae	0.96	1.00	1899180	1820943
family	Nitrospiraceae	0.96	0.68	1498337	2114333
family	Carnobacteriaceae	0.98	0.45	972192	2120985
family	Rhodospirillaceae	0.00	nan	476803	0
family	Xanthobacteraceae	0.00	nan	253953	0
family	Eubacteriaceae	0.00	0.00	82972	5159885
family	Williamsiaceae	0.00	0.00	17289	13974782
family	Streptococcaceae	0.00	nan	8592	0
family	unassigned	nan	nan	130262637	7599128
genus	Methylobacterium	0.99	0.99	161151578	162653027
genus	Sphingomonas	1.00	0.98	140215824	142216692
genus	Rhizobium	0.61	0.52	122520567	144639957
genus	Pseudomonas	0.98	0.99	82567826	81181815
genus	Kaistia	0.08	0.96	65385664	5236188
genus	Nocardioides	0.87	0.65	61329929	82168912
genus	Acidovorax	0.47	1.00	58634751	27755956
genus	Microbacterium	0.94	0.84	57126843	64343173
genus	Paenibacillus	1.00	0.98	54205727	55307915
genus	Lysobacter	0.88	0.98	53489477	48184513
genus	Desulfococcus	1.00	0.98	51084496	51975838
genus	Streptomyces	0.98	0.99	51013602	50911200
genus	Arthrobacter	0.99	0.99	43326841	43419111
genus	Agromyces	0.68	0.77	41516598	36557675
genus	Clostridium	0.96	0.91	41345643	43862697
genus	Leifsonia	0.46	0.84	41194128	22604141
genus	Bacillus	0.99	0.98	40280944	41037029
genus	Agrobacterium	0.00	nan	38708314	0
genus	Nocardia	1.00	0.99	37080056	37438923
genus	Marmoricola	0.11	1.00	35753831	3819951
genus	Pelomonas	0.99	0.97	35597046	36491486
genus	Mesorhizobium	0.58	0.93	32656610	20175861
genus	Clavibacter	0.00	nan	27294207	0
genus	Caulobacter	0.98	1.00	26382017	26022472
genus	Pelagibacterium	0.00	nan	25790031	0
genus	Flavobacterium	0.99	0.99	25469205	25633784
genus	Desulfovibrio	0.98	0.49	25377855	50536393
genus	Chitinophaga	1.00	0.78	22860032	29273820
genus	Azotobacter	1.00	0.90	22494069	24889875
genus	Dyadobacter	1.00	0.99	22063808	22216106
genus	Salegentibacter	1.00	0.83	21525773	26048522
genus	Ruegeria	0.00	nan	20963661	0
genus	Erwinia	0.75	0.86	20420675	17642522
genus	Pseudoduganella	0.00	nan	19674297	0
genus	Rubrivivax	0.00	nan	19163214	0
genus	Halobacterium	1.00	0.82	19126454	23185149
genus	Actinokineospora	0.59	0.71	18965284	15747781
genus	Ramlibacter	0.25	1.00	18365977	4584229
genus	Achromobacter	0.00	nan	18102490	0
genus	Rhodobacter	0.00	nan	18079727	0
genus	Gelidibacter	1.00	0.94	16853807	17959803
genus	Desulfacinum	1.00	0.98	15298741	15571397
genus	Lentzea	1.00	0.85	14952895	17633990
genus	Rhodococcus	0.99	1.00	14899147	14776040
