instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.96	2673875899	2772292177
superkingdom	Archaea	0.99	1.00	23448899	23185149
superkingdom	Eukaryota	0.00	nan	11299884	0
superkingdom	Viruses	0.00	nan	82671	0
superkingdom	unassigned	nan	nan	94369101	7599128
phylum	Proteobacteria	0.99	0.96	1473405647	1521045066
phylum	Actinobacteria	1.00	0.99	639186460	643423328
phylum	Bacteroidetes	1.00	0.88	260575719	295664382
phylum	Firmicutes	0.98	0.88	241969196	269460065
phylum	Euryarchaeota	0.99	1.00	23345694	23185149
phylum	Ascomycota	0.00	nan	7381335	0
phylum	Verrucomicrobia	1.00	0.38	6285320	16429445
phylum	Cyanobacteria	0.00	nan	6073832	0
phylum	Thermotogae	0.99	0.61	3763637	6090970
phylum	Spirochaetes	0.93	0.68	3669037	5025696
phylum	Fusobacteria	0.75	0.30	2664988	6660981
phylum	Streptophyta	0.00	nan	2090657	0
phylum	Tenericutes	0.98	0.56	1773745	3100471
phylum	Chordata	0.00	nan	986720	0
phylum	Nitrospirae	1.00	0.35	746682	2114333
phylum	Fibrobacteres	1.00	0.19	632052	3277440
phylum	Arthropoda	0.00	nan	212712	0
phylum	Deferribacteres	0.00	nan	204368	0
phylum	Thaumarchaeota	0.00	nan	103205	0
phylum	Acidobacteria	0.00	nan	89917	0
phylum	Synergistetes	0.00	nan	69605	0
phylum	Apicomplexa	0.00	nan	57996	0
phylum	Deinococcus-Thermus	0.00	nan	53619	0
phylum	Basidiomycota	0.00	nan	9593	0
phylum	Hemichordata	0.00	nan	1032	0
phylum	unassigned	nan	nan	127723686	7599128
class	Alphaproteobacteria	1.00	0.97	811826378	833861012
class	Actinobacteria	1.00	0.99	639186460	643423328
class	Gammaproteobacteria	0.95	0.97	290020927	283564862
class	Betaproteobacteria	0.99	0.97	247872706	253679672
class	Flavobacteriia	0.98	0.93	133885081	140981969
class	Clostridia	0.98	0.78	114347824	144027995
class	Bacilli	0.96	0.94	114003892	116695892
class	Deltaproteobacteria	0.99	0.69	103243837	148118577
class	Cytophagia	0.98	0.73	57904247	77861707
class	Sphingobacteriia	0.99	0.64	39170419	60469382
class	Halobacteria	1.00	1.00	23151786	23185149
class	Bacteroidia	0.87	0.83	15573352	16351324
class	Negativicutes	0.95	0.80	7294787	8736178
class	Sordariomycetes	0.00	nan	7150760	0
class	Verrucomicrobiae	1.00	0.38	6285320	16429445
class	Thermotogae	0.99	0.61	3763637	6090970
class	Spirochaetia	0.93	0.68	3669037	5025696
class	Fusobacteriia	0.75	0.30	2664988	6660981
class	Epsilonproteobacteria	0.98	0.97	1792280	1820943
class	Mollicutes	0.98	0.56	1773745	3100471
class	Nitrospira	1.00	0.35	746682	2114333
class	Fibrobacteria	1.00	0.19	632052	3277440
class	Mammalia	0.00	nan	631166	0
class	Insecta	0.00	nan	212712	0
class	Deferribacteres	0.00	nan	204368	0
class	Saccharomycetes	0.00	nan	203850	0
class	Actinopteri	0.00	nan	140757	0
class	Methanobacteria	0.00	nan	107850	0
class	Acidobacteriia	0.00	nan	89917	0
class	Thermococci	0.00	nan	86058	0
class	Erysipelotrichia	0.00	nan	79000	0
class	Synergistia	0.00	nan	69605	0
class	Coccidia	0.00	nan	57996	0
