instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.06	2247578	39804463
superkingdom	unassigned	nan	nan	37556885	0
phylum	Firmicutes	1.00	0.06	2247578	39804463
phylum	unassigned	nan	nan	37556885	0
class	Clostridia	1.00	0.06	1841838	30099738
class	Bacilli	0.93	0.04	392044	9704725
class	unassigned	nan	nan	37570581	0
order	Clostridiales	1.00	0.06	1818236	30099738
order	Bacillales	1.00	0.04	365905	9704725
order	unassigned	nan	nan	37620322	0
family	Peptostreptococcaceae	0.00	nan	339337	0
family	unassigned	nan	nan	39465126	9704725
genus	Exiguobacterium	0.00	nan	348914	0
genus	Peptoclostridium	0.00	nan	338375	0
genus	unassigned	nan	nan	39117174	9704725
species	[Clostridium] sticklandii	0.00	nan	119848	0
species	unassigned	nan	nan	39684615	9704725
