instance,class,precision,recall,predicted class size,real class size
superkingdom,Bacteria,1.00,0.65,1612167600,2453835000
superkingdom,Archaea,0.90,0.98,2064450,1890450
superkingdom,Viruses,0.95,0.18,1615350,8424750
superkingdom,Eukaryota,0.00,nan,137550,0
superkingdom,unassigned,nan,nan,869551050,21385800
phylum,Proteobacteria,1.00,0.67,1140366900,1686872400
phylum,Actinobacteria,0.98,0.61,252414000,402841500
phylum,Firmicutes,0.97,0.61,204406050,325140600
phylum,Bacteroidetes,0.95,0.19,7660050,38736150
phylum,Euryarchaeota,0.90,0.98,2058000,1890450
phylum,Cyanobacteria,0.00,nan,453900,0
phylum,Deinococcus-Thermus,0.00,nan,209700,0
phylum,Acidobacteria,0.00,nan,101700,0
phylum,Ascomycota,0.00,nan,90450,0
phylum,Verrucomicrobia,0.00,nan,85800,0
phylum,Gemmatimonadetes,0.00,nan,82950,0
phylum,Fusobacteria,0.00,nan,57000,0
phylum,Chloroflexi,0.00,nan,55500,0
phylum,Planctomycetes,0.00,nan,55500,0
phylum,Spirochaetes,0.00,nan,54450,0
phylum,Basidiomycota,0.00,nan,38400,0
phylum,Thermodesulfobacteria,0.00,nan,35400,0
phylum,Tenericutes,0.55,0.08,34050,244350
phylum,Chlorobi,0.00,nan,28050,0
phylum,Synergistetes,0.00,nan,27900,0
phylum,Nitrospirae,0.00,nan,14700,0
phylum,Chrysiogenetes,0.00,nan,11700,0
phylum,Aquificae,0.00,nan,7500,0
phylum,Thermotogae,0.00,nan,7350,0
phylum,Chordata,0.00,nan,5700,0
phylum,Deferribacteres,0.00,nan,5700,0
phylum,Chlamydiae,0.00,nan,4500,0
phylum,Atribacteria,0.00,nan,3600,0
phylum,Poribacteria,0.00,nan,3300,0
phylum,Armatimonadetes,0.00,nan,2850,0
phylum,Aerophobetes,0.00,nan,2400,0
phylum,Marinimicrobia,0.00,nan,2400,0
phylum,Cloacimonetes,0.00,nan,2250,0
phylum,Nitrospinae,0.00,nan,2250,0
phylum,Thaumarchaeota,0.00,nan,1800,0
phylum,Crenarchaeota,0.00,nan,1200,0
phylum,Ignavibacteriae,0.00,nan,1050,0
phylum,Candidatus Saccharibacteria,0.00,nan,750,0
phylum,Dictyoglomi,0.00,nan,750,0
phylum,Fibrobacteres,0.00,nan,750,0
phylum,Microgenomates,0.00,nan,750,0
phylum,Parcubacteria,0.00,nan,750,0
phylum,Aminicenantes,0.00,nan,450,0
phylum,Calescamantes,0.00,nan,450,0
phylum,Hydrogenedentes,0.00,nan,450,0
phylum,Caldiserica,0.00,nan,150,0
phylum,Gracilibacteria,0.00,nan,150,0
phylum,Latescibacteria,0.00,nan,150,0
phylum,Lentisphaerae,0.00,nan,150,0
phylum,unassigned,nan,nan,877134300,29810550
class,Alphaproteobacteria,1.00,0.64,809218200,1253079000
class,Betaproteobacteria,0.98,0.71,293433150,402465600
class,Actinobacteria,0.98,0.61,252414000,402841500
class,Clostridia,0.96,0.67,143967150,206997750
class,Bacilli,0.98,0.94,57951000,60427950
class,Gammaproteobacteria,0.33,0.30,15462600,17230350
class,Deltaproteobacteria,0.92,0.92,14013900,14097450
class,Flavobacteriia,0.88,0.26,3780450,12677550
class,Sphingobacteriia,0.98,0.10,2514000,23522400
class,Negativicutes,0.83,0.03,1896750,57714900
class,Thermoplasmata,1.00,0.98,1440600,1468350
class,Bacteroidia,0.76,1.00,1084050,826350
class,Halobacteria,0.71,0.97,580650,422100
class,Deinococci,0.00,nan,209700,0
class,Erysipelotrichia,0.00,nan,189000,0
class,Cytophagia,0.08,0.01,152400,1709850
class,Gemmatimonadetes,0.00,nan,82950,0
class,Acidobacteriia,0.00,nan,78300,0
class,Fusobacteriia,0.00,nan,57000,0
class,Spirochaetia,0.00,nan,54450,0
class,Sordariomycetes,0.00,nan,52200,0
class,Epsilonproteobacteria,0.00,nan,48150,0
class,Verrucomicrobiae,0.00,nan,42150,0
class,Planctomycetia,0.00,nan,41550,0
class,Opitutae,0.00,nan,38850,0
class,Thermodesulfobacteria,0.00,nan,35400,0
class,Mollicutes,0.55,0.08,34050,244350
class,Chlorobia,0.00,nan,28050,0
class,Synergistia,0.00,nan,27750,0
class,Thermomicrobia,0.00,nan,21600,0
class,Eurotiomycetes,0.00,nan,21300,0
class,Methanobacteria,0.00,nan,20100,0
class,Nitrospira,0.00,nan,14700,0
class,Agaricomycetes,0.00,nan,14400,0
class,Methanomicrobia,0.00,nan,13800,0
class,Phycisphaerae,0.00,nan,13800,0
class,Chloroflexia,0.00,nan,12600,0
class,Malasseziomycetes,0.00,nan,11850,0
class,Chrysiogenetes,0.00,nan,11700,0
class,Dothideomycetes,0.00,nan,7800,0
class,Aquificae,0.00,nan,7500,0
class,Thermotogae,0.00,nan,7350,0
class,Ustilaginomycetes,0.00,nan,7350,0
class,Solibacteres,0.00,nan,6300,0
class,Dehalococcoidia,0.00,nan,6000,0
class,Deferribacteres,0.00,nan,5700,0
class,Holophagae,0.00,nan,5700,0
class,Mammalia,0.00,nan,5700,0
class,Zetaproteobacteria,0.00,nan,5700,0
class,Caldilineae,0.00,nan,4650,0
class,Chlamydiia,0.00,nan,4500,0
class,Saccharomycetes,0.00,nan,4350,0
class,Gloeobacteria,0.00,nan,3450,0
class,Ktedonobacteria,0.00,nan,3150,0
class,Tremellomycetes,0.00,nan,3150,0
class,Nitrospinia,0.00,nan,2250,0
class,Methanococci,0.00,nan,1500,0
class,Schizosaccharomycetes,0.00,nan,1500,0
class,Anaerolineae,0.00,nan,1050,0
class,Ignavibacteria,0.00,nan,1050,0
class,Thermoprotei,0.00,nan,900,0
class,Dictyoglomia,0.00,nan,750,0
class,Thermococci,0.00,nan,600,0
class,Fibrobacteria,0.00,nan,450,0
class,Lecanoromycetes,0.00,nan,450,0
class,Chitinivibrionia,0.00,nan,300,0
class,Exobasidiomycetes,0.00,nan,300,0
class,Caldisericia,0.00,nan,150,0
class,Chthonomonadetes,0.00,nan,150,0
class,Lentisphaeria,0.00,nan,150,0
class,Leotiomycetes,0.00,nan,150,0
class,Orbiliomycetes,0.00,nan,150,0
class,unassigned,nan,nan,886351500,29810550
order,Rhizobiales,0.99,0.60,503120550,822856800
order,Burkholderiales,0.98,0.72,288918900,390695550
order,Actinomycetales,0.98,0.61,249271950,398239500
order,Rhodospirillales,0.96,0.96,174088950,175206600
order,Clostridiales,0.94,0.55,89511750,152516700
order,Sphingomonadales,0.95,0.35,84625350,231924000
order,Thermoanaerobacterales,1.00,0.99,54325050,54481050
order,Bacillales,0.98,0.94,53926500,56482350
order,Rhodobacterales,0.60,0.82,30092400,21780150
order,Desulfovibrionales,0.97,0.91,13268250,14097450
order,Vibrionales,0.98,0.35,4071300,11358600
order,Lactobacillales,0.93,0.95,4010850,3945600
order,Flavobacteriales,0.88,0.26,3765600,12677550
order,Pseudomonadales,0.04,0.96,3483300,141600
order,Caulobacterales,0.12,0.29,3194100,1311450
order,Xanthomonadales,0.00,nan,2574450,0
order,Sphingobacteriales,0.98,0.10,2514000,23522400
order,Enterobacteriales,0.04,0.55,2256600,148950
order,Selenomonadales,0.83,0.03,1896750,57714900
order,Methylophilales,0.98,0.13,1477650,11503950
order,Thermoplasmatales,1.00,0.98,1439400,1468350
order,Bacteroidales,0.76,1.00,1084050,826350
order,Rhodocyclales,0.00,nan,914400,0
order,Neisseriales,0.02,0.39,672150,38250
order,Halobacteriales,0.71,0.97,580650,422100
order,Chromatiales,0.00,nan,542850,0
order,Oceanospirillales,0.00,nan,446850,0
order,Alteromonadales,0.12,0.06,412800,827100
order,Myxococcales,0.00,nan,411750,0
order,Legionellales,0.95,0.07,366000,4754100
order,Aeromonadales,0.00,nan,290100,0
order,Solirubrobacterales,0.00,nan,283500,0
order,Nitrosomonadales,0.87,1.00,261900,227850
order,Bifidobacteriales,0.00,nan,247800,0
order,Parvularculales,0.00,nan,217950,0
order,Oscillatoriales,0.00,nan,210600,0
order,Erysipelotrichales,0.00,nan,189000,0
order,Methylococcales,0.00,nan,162900,0
order,Deinococcales,0.00,nan,160950,0
order,Cytophagales,0.08,0.01,152400,1709850
order,Nostocales,0.00,nan,128850,0
order,Desulfuromonadales,0.00,nan,122700,0
order,Desulfobacterales,0.00,nan,114900,0
order,Hydrogenophilales,0.00,nan,112050,0
order,Chroococcales,0.00,nan,81450,0
order,Caudovirales,0.00,nan,80850,0
order,Acidobacteriales,0.00,nan,78300,0
order,Acidimicrobiales,0.52,0.01,77850,4602000
order,Coriobacteriales,0.00,nan,69000,0
order,Pasteurellales,0.00,nan,66900,0
order,Fusobacteriales,0.00,nan,57000,0
order,Thiotrichales,0.00,nan,55800,0
order,Spirochaetales,0.00,nan,54450,0
order,Thermales,0.00,nan,48300,0
order,Campylobacterales,0.00,nan,45000,0
order,Verrucomicrobiales,0.00,nan,42150,0
