instance,class,precision,recall,"predicted class size","real class size"
superkingdom,Bacteria,1.00,0.09,48429020,553468052
superkingdom,Archaea,1.00,0.10,609977,6411802
superkingdom,Eukaryota,0.00,nan,2140,0
superkingdom,unassigned,nan,nan,512988709,1413217
phylum,Proteobacteria,1.00,0.09,22597667,243932505
phylum,Actinobacteria,1.00,0.08,12366615,145948197
phylum,Firmicutes,1.00,0.07,7946959,116336594
phylum,Bacteroidetes,1.00,0.10,4374579,45650742
phylum,Euryarchaeota,1.00,0.09,597434,6411802
phylum,Cyanobacteria,0.00,nan,1390,0
phylum,Ascomycota,0.00,nan,422,0
phylum,unassigned,nan,nan,514144780,2149992
class,Actinobacteria,1.00,0.08,12366615,145948197
class,Alphaproteobacteria,1.00,0.09,10943427,127454801
class,Betaproteobacteria,1.00,0.10,7940880,78627440
class,Clostridia,1.00,0.06,4891320,79844812
class,Sphingobacteriia,0.99,0.13,2462292,19013960
class,Gammaproteobacteria,1.00,0.08,2312459,27773710
class,Bacilli,1.00,0.07,2125245,32340827
class,Thermoplasmata,1.00,0.37,565814,1534116
class,Deltaproteobacteria,1.00,0.04,448722,10076554
class,Negativicutes,1.00,0.09,362593,4150955
class,Bacteroidia,0.99,0.13,351955,2783086
class,Flavobacteriia,0.98,0.03,253591,9442158
class,Cytophagia,1.00,0.01,187788,14411538
class,Halobacteria,1.00,0.01,31620,4877686
class,unassigned,nan,nan,516785525,2149992
order,Actinomycetales,1.00,0.08,12181505,143462610
order,Burkholderiales,1.00,0.11,7153189,66564525
order,Rhizobiales,1.00,0.12,6608392,54087866
order,Clostridiales,1.00,0.05,3571026,69444702
order,Sphingobacteriales,0.99,0.13,2462292,19013960
order,Bacillales,1.00,0.06,1888711,29943979
order,Rhodospirillales,1.00,0.08,1677962,22154048
order,Rhodobacterales,1.00,0.06,1453335,24573518
order,Legionellales,1.00,0.19,698507,3607735
order,Thermoanaerobacterales,1.00,0.07,682316,10400110
order,Vibrionales,1.00,0.08,644712,8287247
order,Pseudomonadales,0.99,0.11,599293,5477884
order,Thermoplasmatales,1.00,0.37,565814,1534116
order,Desulfovibrionales,1.00,0.04,388405,10076554
order,Selenomonadales,1.00,0.09,362593,4150955
order,Bacteroidales,0.99,0.13,351955,2783086
order,Caulobacterales,1.00,0.10,345652,3301850
order,Methylophilales,1.00,0.04,344047,8904107
order,Alteromonadales,1.00,0.06,287734,4980999
order,Sphingomonadales,1.00,0.01,267873,23337519
order,Flavobacteriales,0.98,0.03,253591,9442158
