instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.91	2517564293	2772292177
superkingdom	Archaea	1.00	0.91	21061339	23185149
superkingdom	unassigned	nan	nan	264450822	7599128
phylum	Proteobacteria	1.00	0.88	1336858065	1521045066
phylum	Actinobacteria	0.99	0.91	591728457	643423328
phylum	Bacteroidetes	1.00	0.97	287394973	295664382
phylum	Firmicutes	0.97	0.93	257274655	269460065
phylum	Euryarchaeota	1.00	0.91	21061339	23185149
phylum	Verrucomicrobia	1.00	0.99	16307078	16429445
phylum	Thermotogae	0.89	0.99	6737671	6090970
phylum	Fusobacteria	1.00	0.98	6522345	6660981
phylum	Spirochaetes	0.98	0.98	5010960	5025696
phylum	Nitrospirae	0.54	0.98	3881965	2114333
phylum	Fibrobacteres	1.00	0.98	3220400	3277440
phylum	Tenericutes	0.96	0.82	2627724	3100471
phylum	unassigned	nan	nan	264450822	7599128
class	Alphaproteobacteria	0.99	0.86	719094697	833861012
class	Actinobacteria	0.99	0.91	591728457	643423328
class	Gammaproteobacteria	0.93	0.93	285651760	283564862
class	Betaproteobacteria	0.99	0.74	189220086	253679672
class	Deltaproteobacteria	1.00	0.95	141090394	148118577
class	Clostridia	1.00	0.97	139772788	144027995
class	Flavobacteriia	0.99	0.94	134440415	140981969
class	Bacilli	0.94	0.87	108780528	116695892
class	Cytophagia	1.00	0.96	74665230	77861707
class	Sphingobacteriia	0.94	0.97	62549298	60469382
class	Halobacteria	1.00	0.91	21061339	23185149
class	Verrucomicrobiae	1.00	0.99	16307078	16429445
class	Bacteroidia	1.00	0.96	15740030	16351324
class	Negativicutes	0.99	0.99	8721339	8736178
class	Thermotogae	0.89	0.99	6737671	6090970
class	Fusobacteriia	1.00	0.98	6522345	6660981
class	Spirochaetia	0.98	0.98	5010960	5025696
class	Nitrospira	0.54	0.98	3881965	2114333
class	Fibrobacteria	1.00	0.98	3220400	3277440
class	Mollicutes	0.96	0.82	2627724	3100471
class	Epsilonproteobacteria	1.00	0.99	1801128	1820943
class	unassigned	nan	nan	264450822	7599128
order	Actinomycetales	0.99	0.91	589098584	640542435
order	Rhizobiales	0.96	0.83	443564280	516395188
order	Burkholderiales	0.99	0.75	180816821	237839503
order	Sphingomonadales	0.94	0.79	147133610	175138273
order	Pseudomonadales	0.79	0.94	134762176	113391256
order	Clostridiales	0.99	0.98	134666166	136029716
order	Flavobacteriales	0.99	0.94	134440415	140981969
order	Bacillales	0.91	0.86	99555663	105323788
order	Cytophagales	1.00	0.96	74665230	77861707
order	Xanthomonadales	0.97	0.79	73368420	90382558
order	Desulfobacterales	1.00	0.92	66500428	71999076
order	Rhodobacterales	0.96	0.95	65589385	65931920
order	Sphingobacteriales	0.94	0.97	62549298	60469382
order	Desulfovibrionales	1.00	0.98	52051464	53019523
order	Caulobacterales	0.96	0.82	46447653	54360257
order	Enterobacteriales	1.00	0.94	39429354	41775600
order	Halobacteriales	1.00	0.91	21061339	23185149
order	Rhodospirillales	0.90	0.67	16359769	22035374
order	Verrucomicrobiales	1.00	0.99	16307078	16429445
order	Bacteroidales	1.00	0.96	15740030	16351324
order	Syntrophobacterales	1.00	0.97	15136358	15571397
