Instance	class	precision	recall	predicted class size	real class size
strain	1036554	1.0	0.0122550172918	32555.0	2656463.0
strain	1049056	1.0	0.0204864830899	66835.0	3262395.0
strain	1036608	1.0	0.210279436206	666516.0	3169668.0
strain	1030878	1.0	0.220487720913	725015.0	3288233.0
strain	1139_AG	0.977961238042	0.196069066353	1459111.0	7277813.0
strain	evo_1049056.011	0.219769116247	0.0402661694894	614595.0	3354404.0
strain	1030752	1.0	0.00973569712071	61118.0	6277722.0
strain	1049005	0.650216292766	0.745063881613	4707046.0	4107833.0
strain	1365_A	1.0	0.000546434380272	3834.0	7016396.0
strain	1036641	1.0	0.0408764257218	107533.0	2630685.0
strain	1036728	1.0	0.0160128034853	32227.0	2012577.0
strain	1365_A	1.0	0.000144233592289	1012.0	7016396.0
strain	1139_AG	0.992087076358	0.18734460476	1374334.0	7277813.0
strain	1036728	1.0	0.00812590027611	16354.0	2012577.0
strain	1036641	1.0	0.0234342005979	61648.0	2630685.0
strain	1030878	1.0	0.205853721436	676895.0	3288233.0
strain	1139_AG	0.745252058825	0.0530449188513	518014.0	7277813.0
strain	evo_1049056.031	0.627393423326	0.175583641017	944672.0	3375491.0
strain	1285_BH	1.0	0.0299428472322	136735.0	4566533.0
strain	1036554	1.0	0.133450381202	354506.0	2656463.0
strain	1036755	1.0	0.018781862378	121401.0	6463736.0
strain	1036641	1.0	0.0165242132752	43470.0	2630685.0
strain	1030755	1.0	0.0757494631021	349579.0	4614937.0
strain	1036641	1.0	0.0058129346539	15292.0	2630685.0
strain	1036608	1.0	0.00177684224341	5632.0	3169668.0
strain	1285_BH	0.624225374588	0.304956736325	2230917.0	4566533.0
strain	evo_1049056.039	1.0	0.000456335169292	1232.0	2699770.0
strain	Sample16_19	0.00412173596416	1.0	18762968.0	77336.0
strain	evo_1286_AP.008	0.394429105295	0.761443337843	6532667.0	3383934.0
strain	1030755	1.0	0.0502392557038	231851.0	4614937.0
strain	1220_AD	1.0	0.0502113783766	174772.0	3480725.0
strain	1030752	1.0	0.242379640258	1521592.0	6277722.0
strain	1030755	1.0	0.0530891320943	245003.0	4614937.0
strain	1285_BH	1.0	0.296261737296	1352889.0	4566533.0
strain	1036743	1.0	0.00351157009784	17904.0	5098574.0
strain	1036641	0.837533035388	0.11853832747	372328.0	2630685.0
strain	1036707	0.927759857494	0.00962416056099	41542.0	4004609.0
strain	1220_AD	1.0	0.0364556234692	126892.0	3480725.0
strain	1030878	1.0	0.0117759295038	38722.0	3288233.0
strain	1036755	1.0	0.182177768399	1177549.0	6463736.0
strain	1036641	1.0	0.000409018943735	1076.0	2630685.0
strain	1036743	1.0	0.000564471556165	2878.0	5098574.0
strain	evo_1049056.011	0.164167347972	0.176891036381	3614385.0	3354404.0
strain	1036554	0.813188990833	0.304316303295	994117.0	2656463.0
strain	1036608	1.0	0.0544268358705	172515.0	3169668.0
strain	1220_AD	1.0	0.02278462102	79307.0	3480725.0
strain	1030755	0.729203927217	0.130665489041	826947.0	4614937.0
strain	1220_AD	1.0	0.220200389287	766457.0	3480725.0
strain	1035900	1.0	0.0141678054278	103129.0	7279109.0
strain	1052947	0.355148191053	0.388316952812	5212258.0	4767044.0
strain	1220_AJ	1.0	0.000666363194718	1742.0	2614190.0
strain	1365_A	0.508024455483	0.000378969488039	5234.0	7016396.0
strain	1036755	1.0	0.0892723650842	577033.0	6463736.0
strain	1036641	1.0	0.00636716292525	16750.0	2630685.0
strain	1365_A	1.0	0.00132190372379	9275.0	7016396.0
strain	1139_AG	0.993459860488	0.103441239834	757782.0	7277813.0
strain	1049005	1.0	0.00144966944859	5955.0	4107833.0
strain	evo_1286_AP.026	0.273508553663	0.495148458176	5812948.0	3210938.0
strain	1035930	0.333694220394	0.00841596234047	55419.0	2197372.0
strain	1030878	1.0	0.0101486117316	33371.0	3288233.0
strain	1036554	1.0	0.0711803627606	189088.0	2656463.0
strain	1048783	1.0	0.463041932751	1122215.0	2423571.0
strain	1036539	0.737052549444	0.152760251539	968878.0	4674737.0
strain	1048993	1.0	0.0147121595622	53458.0	3633593.0
strain	1220_AJ	1.0	0.000440289343927	1151.0	2614190.0
strain	1286_AP	0.203619693664	0.054524583827	796642.0	2975025.0
strain	1036743	1.0	0.000735107502608	3748.0	5098574.0
strain	1139_AG	1.0	0.000286212355278	2083.0	7277813.0
strain	1030878	1.0	0.143569509825	472090.0	3288233.0
strain	Sample6_722	0	0	0	7258.0
strain	Sample23_273	0	0	0	10364.0
strain	evo_1286_AP.033	0	0	0	3098001.0
strain	Sample19_56	0	0	0	29366.0
strain	Sample22_57	0	0	0	37672.0
strain	Sample23_271	0	0	0	10434.0
strain	Sample6_289	0	0	0	14081.0
strain	Sample6_527	0	0	0	9295.0
strain	Sample9_2	0	0	0	33254.0
strain	Sample22_283	0	0	0	16206.0
strain	Sample15_97	0	0	0	6594.0
strain	evo_1035930.029	0	0	0	2412130.0
strain	Sample19_20	0	0	0	59741.0
strain	1049089	0	0	0	3124289.0
strain	evo_1049056.015	0	0	0	3365233.0
strain	evo_1035930.011	0	0	0	2260928.0
strain	Sample23_288	0	0	0	9994.0
strain	1052944	0	0	0	5188144.0
strain	evo_1035930.032	0	0	0	2294831.0
strain	1053058	0	0	0	5189366.0
strain	evo_1286_AP.037	0	0	0	3082966.0
strain	Sample9_65	0	0	0	12323.0
strain	Sample6_49	0	0	0	31699.0
strain	Sample6_476	0	0	0	8307.0
strain	Sample18_57	0	0	0	20518.0
strain	evo_1049056.013	0	0	0	3515086.0
strain	Sample18_8	0	0	0	49909.0
strain	Sample22_89	0	0	0	31415.0
strain	1030836	0	0	0	4897781.0
strain	Sample19_52	0	0	0	29728.0
