instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.35	11901615	33943176
superkingdom	unassigned	nan	nan	22041561	0
phylum	Proteobacteria	1.00	0.35	10523402	30309583
phylum	Bacteroidetes	1.00	0.38	1371931	3633593
phylum	Firmicutes	0.00	nan	3501	0
phylum	unassigned	nan	nan	22044342	0
class	Alphaproteobacteria	1.00	0.30	4513964	15144554
class	Gammaproteobacteria	1.00	0.41	3558829	8701293
class	Deltaproteobacteria	1.00	0.38	2450609	6463736
class	Flavobacteriia	1.00	0.38	1371931	3633593
class	Bacilli	0.00	nan	3501	0
class	unassigned	nan	nan	22044342	0
order	Rhodobacterales	1.00	0.30	4486295	15144554
order	Pseudomonadales	1.00	0.42	2610608	6277722
order	Desulfobacterales	1.00	0.31	2010377	6463736
order	Xanthomonadales	1.00	0.39	948221	2423571
order	Flavobacteriales	1.00	0.11	402598	3633593
order	Rhizobiales	0.00	nan	27669	0
order	Bacillales	0.00	nan	3501	0
order	unassigned	nan	nan	23453907	0
family	Rhodobacteraceae	1.00	0.30	4482479	15144554
family	Pseudomonadaceae	1.00	0.42	2610608	6277722
family	Desulfobacteraceae	1.00	0.30	1927207	6463736
family	Xanthomonadaceae	1.00	0.39	948221	2423571
family	Flavobacteriaceae	1.00	0.11	390032	3633593
family	unassigned	nan	nan	23584629	0
genus	Paracoccus	1.00	0.30	4482479	15144554
genus	Pseudomonas	1.00	0.42	2610608	6277722
genus	Desulfatibacillum	1.00	0.20	1312157	6463736
genus	Xylella	1.00	0.39	948221	2423571
genus	Nonlabens	1.00	0.02	86125	3633593
genus	unassigned	nan	nan	24503586	0
species	Pseudomonas aeruginosa	1.00	0.42	2608914	6277722
species	Xylella fastidiosa	1.00	0.39	948221	2423571
species	Paracoccus denitrificans	1.00	0.02	353724	15144554
species	Nonlabens dokdonensis	1.00	0.02	86125	3633593
species	Desulfatibacillum alkenivorans	1.00	0.00	4500	6463736
species	unassigned	nan	nan	29941692	0
