instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.98	33299670	33943176
superkingdom	unassigned	nan	nan	643506	0
phylum	Proteobacteria	1.00	1.00	30216491	30309583
phylum	Bacteroidetes	1.00	0.73	2638012	3633593
phylum	Firmicutes	0.00	nan	55566	0
phylum	Tenericutes	0.00	nan	17017	0
phylum	Chloroflexi	0.00	nan	8951	0
phylum	Actinobacteria	0.00	nan	2545	0
phylum	unassigned	nan	nan	1004594	0
class	Alphaproteobacteria	1.00	1.00	15111626	15144554
class	Gammaproteobacteria	1.00	0.99	8627364	8701293
class	Deltaproteobacteria	1.00	0.99	6429004	6463736
class	Flavobacteriia	1.00	0.72	2627311	3633593
class	Mollicutes	0.00	nan	17017	0
class	Betaproteobacteria	0.00	nan	16951	0
class	Bacilli	0.00	nan	10838	0
class	Sphingobacteriia	0.00	nan	3734	0
class	Clostridia	0.00	nan	3249	0
class	Actinobacteria	0.00	nan	2545	0
class	Negativicutes	0.00	nan	1669	0
class	unassigned	nan	nan	1091868	0
order	Rhodobacterales	1.00	1.00	15095148	15144554
order	Desulfobacterales	1.00	0.99	6378110	6463736
order	Pseudomonadales	1.00	1.00	6256503	6277722
order	Xanthomonadales	1.00	0.97	2345539	2423571
order	Flavobacteriales	1.00	0.62	2269765	3633593
order	Sphingobacteriales	0.00	nan	3734	0
order	Actinomycetales	0.00	nan	2545	0
order	Bacillales	0.00	nan	2408	0
order	Clostridiales	0.00	nan	1983	0
order	Selenomonadales	0.00	nan	1669	0
order	unassigned	nan	nan	1585772	0
family	Rhodobacteraceae	1.00	0.99	15067795	15144554
family	Desulfobacteraceae	1.00	0.99	6378110	6463736
family	Pseudomonadaceae	1.00	1.00	6256503	6277722
family	Xanthomonadaceae	1.00	0.97	2341903	2423571
family	Flavobacteriaceae	1.00	0.61	2209774	3633593
family	Intrasporangiaceae	0.00	nan	2545	0
family	Chitinophagaceae	0.00	nan	1159	0
family	unassigned	nan	nan	1685387	0
genus	Paracoccus	1.00	0.99	14947661	15144554
genus	Desulfatibacillum	1.00	0.97	6297304	6463736
genus	Pseudomonas	1.00	0.99	6241802	6277722
genus	Xylella	1.00	0.97	2341903	2423571
genus	Nonlabens	1.00	0.58	2102527	3633593
genus	Rhodobacter	0.00	nan	12306	0
genus	Janibacter	0.00	nan	2545	0
genus	Hydrotalea	0.00	nan	1159	0
genus	Exiguobacterium	0.00	nan	1022	0
genus	unassigned	nan	nan	1994947	0
species	Paracoccus denitrificans	1.00	0.91	13804163	15144554
species	Pseudomonas aeruginosa	1.00	0.99	6238929	6277722
species	Desulfatibacillum alkenivorans	1.00	0.81	5242830	6463736
species	Xylella fastidiosa	1.00	0.97	2341903	2423571
species	Nonlabens dokdonensis	1.00	0.58	2102527	3633593
species	Desulfatibacillum aliphaticivorans	0.00	nan	942115	0
species	Janibacter sp. HTCC2649	0.00	nan	2545	0
species	Hydrotalea sandarakina	0.00	nan	1159	0
species	Exiguobacterium antarcticum	0.00	nan	1022	0
species	unassigned	nan	nan	3265983	0
