instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	70427	0
superkingdom	unassigned	nan	nan	129758	200185
phylum	Bacteroidetes	0.00	nan	49909	0
phylum	Proteobacteria	0.00	nan	20518	0
phylum	unassigned	nan	nan	129758	200185
class	Bacteroidia	0.00	nan	49909	0
class	Gammaproteobacteria	0.00	nan	20518	0
class	unassigned	nan	nan	129758	200185
order	Bacteroidales	0.00	nan	49909	0
order	Enterobacteriales	0.00	nan	20518	0
order	unassigned	nan	nan	129758	200185
family	Bacteroidaceae	0.00	nan	49909	0
family	Enterobacteriaceae	0.00	nan	20518	0
family	unassigned	nan	nan	129758	200185
genus	Bacteroides	0.00	nan	49909	0
genus	Klebsiella	0.00	nan	20518	0
genus	unassigned	nan	nan	129758	200185
species	Bacteroides fragilis	0.00	nan	49909	0
species	Klebsiella pneumoniae	0.00	nan	20518	0
species	unassigned	nan	nan	129758	0
