instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	103720	0
superkingdom	unassigned	nan	nan	96465	200185
phylum	Bacteroidetes	0.00	nan	49909	0
phylum	Firmicutes	0.00	nan	39730	0
phylum	Proteobacteria	0.00	nan	14081	0
phylum	unassigned	nan	nan	96465	200185
class	Clostridia	0.00	nan	29366	0
class	Gammaproteobacteria	0.00	nan	14081	0
class	Bacilli	0.00	nan	10364	0
class	unassigned	nan	nan	146374	200185
order	Clostridiales	0.00	nan	29366	0
order	Pseudomonadales	0.00	nan	14081	0
order	Bacillales	0.00	nan	10364	0
order	unassigned	nan	nan	146374	200185
family	Pseudomonadaceae	0.00	nan	14081	0
family	unassigned	nan	nan	186104	200185
genus	Pseudomonas	0.00	nan	14081	0
genus	unassigned	nan	nan	186104	200185
species	unassigned	nan	nan	200185	0
