"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Viruses"	1	1	181370	181370	"Gold Standard"
"superkingdom"	"unassigned"	NA	NA	324124	0	"Gold Standard"
"phylum"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"class"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"order"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"family"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"genus"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"species"	"unassigned"	NA	NA	505494	0	"Gold Standard"
"superkingdom"	"Bacteria"	0	NA	232944	0	"evil_yalow_2"
"superkingdom"	"unassigned"	NA	NA	272550	0	"evil_yalow_2"
"phylum"	"Firmicutes"	0	NA	29366	0	"evil_yalow_2"
"phylum"	"Proteobacteria"	0	NA	11531	0	"evil_yalow_2"
"phylum"	"unassigned"	NA	NA	464597	0	"evil_yalow_2"
"class"	"Clostridia"	0	NA	29366	0	"evil_yalow_2"
"class"	"Betaproteobacteria"	0	NA	9994	0	"evil_yalow_2"
"class"	"Gammaproteobacteria"	0	NA	1537	0	"evil_yalow_2"
"class"	"unassigned"	NA	NA	464597	0	"evil_yalow_2"
"order"	"Clostridiales"	0	NA	29366	0	"evil_yalow_2"
"order"	"Burkholderiales"	0	NA	9994	0	"evil_yalow_2"
"order"	"Aeromonadales"	0	NA	269	0	"evil_yalow_2"
"order"	"unassigned"	NA	NA	465865	0	"evil_yalow_2"
"family"	"Sutterellaceae"	0	NA	9994	0	"evil_yalow_2"
"family"	"Aeromonadaceae"	0	NA	269	0	"evil_yalow_2"
"family"	"unassigned"	NA	NA	495231	0	"evil_yalow_2"
"genus"	"Sutterella"	0	NA	9994	0	"evil_yalow_2"
"genus"	"unassigned"	NA	NA	495500	0	"evil_yalow_2"
"species"	"unassigned"	NA	NA	505494	0	"evil_yalow_2"
"superkingdom"	"Bacteria"	0	NA	262672	0	"fervent_sammet_2"
"superkingdom"	"unassigned"	NA	NA	242822	0	"fervent_sammet_2"
"phylum"	"Firmicutes"	0	NA	72984	0	"fervent_sammet_2"
"phylum"	"Bacteroidetes"	0	NA	49909	0	"fervent_sammet_2"
"phylum"	"Proteobacteria"	0	NA	26121	0	"fervent_sammet_2"
"phylum"	"Actinobacteria"	0	NA	6594	0	"fervent_sammet_2"
"phylum"	"unassigned"	NA	NA	349886	0	"fervent_sammet_2"
"class"	"Clostridia"	0	NA	29366	0	"fervent_sammet_2"
"class"	"Gammaproteobacteria"	0	NA	16127	0	"fervent_sammet_2"
"class"	"Bacilli"	0	NA	10364	0	"fervent_sammet_2"
"class"	"Betaproteobacteria"	0	NA	9994	0	"fervent_sammet_2"
"class"	"Actinobacteria"	0	NA	6594	0	"fervent_sammet_2"
"class"	"unassigned"	NA	NA	433049	0	"fervent_sammet_2"
"order"	"Clostridiales"	0	NA	29366	0	"fervent_sammet_2"
"order"	"Pseudomonadales"	0	NA	14081	0	"fervent_sammet_2"
"order"	"Bacillales"	0	NA	10364	0	"fervent_sammet_2"
"order"	"Burkholderiales"	0	NA	9994	0	"fervent_sammet_2"
"order"	"Actinomycetales"	0	NA	6594	0	"fervent_sammet_2"
"order"	"Aeromonadales"	0	NA	269	0	"fervent_sammet_2"
"order"	"unassigned"	NA	NA	434826	0	"fervent_sammet_2"
"family"	"Pseudomonadaceae"	0	NA	14081	0	"fervent_sammet_2"
"family"	"Sutterellaceae"	0	NA	9994	0	"fervent_sammet_2"
"family"	"Aeromonadaceae"	0	NA	269	0	"fervent_sammet_2"
"family"	"unassigned"	NA	NA	481150	0	"fervent_sammet_2"
"genus"	"Pseudomonas"	0	NA	14081	0	"fervent_sammet_2"
"genus"	"Sutterella"	0	NA	9994	0	"fervent_sammet_2"
"genus"	"unassigned"	NA	NA	481419	0	"fervent_sammet_2"
"species"	"unassigned"	NA	NA	505494	0	"fervent_sammet_2"
"superkingdom"	"Bacteria"	0	NA	499049	0	"modest_babbage_5"
"superkingdom"	"unassigned"	NA	NA	6445	0	"modest_babbage_5"
"phylum"	"Proteobacteria"	0	NA	166914	0	"modest_babbage_5"
"phylum"	"Firmicutes"	0	NA	150201	0	"modest_babbage_5"
"phylum"	"Chloroflexi"	0	NA	72064	0	"modest_babbage_5"
"phylum"	"unassigned"	NA	NA	116315	0	"modest_babbage_5"
"class"	"Deltaproteobacteria"	0	NA	143713	0	"modest_babbage_5"
"class"	"Clostridia"	0	NA	62620	0	"modest_babbage_5"
"class"	"Bacilli"	0	NA	37672	0	"modest_babbage_5"
"class"	"Betaproteobacteria"	0	NA	9120	0	"modest_babbage_5"
"class"	"unassigned"	NA	NA	252369	0	"modest_babbage_5"
"order"	"Clostridiales"	0	NA	62620	0	"modest_babbage_5"
"order"	"unassigned"	NA	NA	442874	0	"modest_babbage_5"
"family"	"unassigned"	NA	NA	505494	0	"modest_babbage_5"
"genus"	"unassigned"	NA	NA	505494	0	"modest_babbage_5"
"species"	"unassigned"	NA	NA	505494	0	"modest_babbage_5"
"superkingdom"	"Bacteria"	0	NA	77336	0	"modest_babbage_6"
"superkingdom"	"unassigned"	NA	NA	428158	0	"modest_babbage_6"
"phylum"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"class"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"order"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"family"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"genus"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"species"	"unassigned"	NA	NA	505494	0	"modest_babbage_6"
"superkingdom"	"Bacteria"	0	NA	78216	0	"prickly_fermi_0"
"superkingdom"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"phylum"	"Bacteroidetes"	0	NA	49909	0	"prickly_fermi_0"
"phylum"	"Proteobacteria"	0	NA	28307	0	"prickly_fermi_0"
"phylum"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"class"	"Bacteroidia"	0	NA	49909	0	"prickly_fermi_0"
"class"	"Gammaproteobacteria"	0	NA	28307	0	"prickly_fermi_0"
"class"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"order"	"Bacteroidales"	0	NA	49909	0	"prickly_fermi_0"
"order"	"Enterobacteriales"	0	NA	20518	0	"prickly_fermi_0"
"order"	"Aeromonadales"	0	NA	7789	0	"prickly_fermi_0"
"order"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"family"	"Bacteroidaceae"	0	NA	49909	0	"prickly_fermi_0"
"family"	"Enterobacteriaceae"	0	NA	20518	0	"prickly_fermi_0"
"family"	"Aeromonadaceae"	0	NA	7789	0	"prickly_fermi_0"
"family"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"genus"	"Bacteroides"	0	NA	49909	0	"prickly_fermi_0"
"genus"	"Klebsiella"	0	NA	20518	0	"prickly_fermi_0"
"genus"	"Aeromonas"	0	NA	7789	0	"prickly_fermi_0"
"genus"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
"species"	"Bacteroides fragilis"	0	NA	49909	0	"prickly_fermi_0"
"species"	"Klebsiella pneumoniae"	0	NA	20518	0	"prickly_fermi_0"
"species"	"Aeromonas veronii"	0	NA	7789	0	"prickly_fermi_0"
"species"	"unassigned"	NA	NA	427278	0	"prickly_fermi_0"
