"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	1136845797	1136845797	"Gold Standard"
"superkingdom"	"Archaea"	1	1	23185149	23185149	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	756804417	756804417	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	263030973	263030973	"Gold Standard"
"phylum"	"Firmicutes"	1	1	78805159	78805159	"Gold Standard"
"phylum"	"Bacteroidetes"	1	1	38205248	38205248	"Gold Standard"
"phylum"	"Euryarchaeota"	1	1	23185149	23185149	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	484583101	484583101	"Gold Standard"
"class"	"Actinobacteria"	1	1	263030973	263030973	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	100457059	100457059	"Gold Standard"
"class"	"Deltaproteobacteria"	1	1	89541271	89541271	"Gold Standard"
"class"	"Gammaproteobacteria"	1	1	82222986	82222986	"Gold Standard"
"class"	"Bacilli"	1	1	50848519	50848519	"Gold Standard"
"class"	"Flavobacteriia"	1	1	38205248	38205248	"Gold Standard"
"class"	"Halobacteria"	1	1	23185149	23185149	"Gold Standard"
"class"	"Clostridia"	1	1	22131764	22131764	"Gold Standard"
"class"	"Negativicutes"	1	1	5824876	5824876	"Gold Standard"
"order"	"Rhizobiales"	1	1	333886176	333886176	"Gold Standard"
"order"	"Actinomycetales"	1	1	263030973	263030973	"Gold Standard"
"order"	"Burkholderiales"	1	1	100457059	100457059	"Gold Standard"
"order"	"Sphingomonadales"	1	1	88166036	88166036	"Gold Standard"
"order"	"Desulfobacterales"	1	1	51975838	51975838	"Gold Standard"
"order"	"Bacillales"	1	1	50848519	50848519	"Gold Standard"
"order"	"Xanthomonadales"	1	1	39690589	39690589	"Gold Standard"
"order"	"Flavobacteriales"	1	1	38205248	38205248	"Gold Standard"
"order"	"Rhodobacterales"	1	1	33184793	33184793	"Gold Standard"
"order"	"Caulobacterales"	1	1	29346096	29346096	"Gold Standard"
"order"	"Desulfovibrionales"	1	1	26230321	26230321	"Gold Standard"
"order"	"Pseudomonadales"	1	1	24889875	24889875	"Gold Standard"
"order"	"Halobacteriales"	1	1	23185149	23185149	"Gold Standard"
"order"	"Clostridiales"	1	1	22131764	22131764	"Gold Standard"
"order"	"Enterobacteriales"	1	1	17642522	17642522	"Gold Standard"
"order"	"Syntrophobacterales"	1	1	11335112	11335112	"Gold Standard"
"order"	"Selenomonadales"	1	1	5824876	5824876	"Gold Standard"
"family"	"Rhizobiaceae"	1	1	168615522	168615522	"Gold Standard"
"family"	"Methylobacteriaceae"	1	1	124241046	124241046	"Gold Standard"
"family"	"Microbacteriaceae"	1	1	109703490	109703490	"Gold Standard"
"family"	"Sphingomonadaceae"	1	1	88166036	88166036	"Gold Standard"
