"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"phylum"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"class"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"order"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"family"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"genus"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"species"	"unassigned"	NA	NA	3140644	0	"gold_standard_0"
"superkingdom"	"Bacteria"	0	NA	24227	0	"evil_yalow_0"
"superkingdom"	"unassigned"	NA	NA	3116417	0	"evil_yalow_0"
"phylum"	"Actinobacteria"	0	NA	8303	0	"evil_yalow_0"
"phylum"	"Firmicutes"	0	NA	6318	0	"evil_yalow_0"
"phylum"	"Bacteroidetes"	0	NA	1015	0	"evil_yalow_0"
"phylum"	"unassigned"	NA	NA	3125008	0	"evil_yalow_0"
"class"	"Actinobacteria"	0	NA	8303	0	"evil_yalow_0"
"class"	"unassigned"	NA	NA	3132341	0	"evil_yalow_0"
"order"	"Actinomycetales"	0	NA	8303	0	"evil_yalow_0"
"order"	"unassigned"	NA	NA	3132341	0	"evil_yalow_0"
"family"	"unassigned"	NA	NA	3140644	0	"evil_yalow_0"
"genus"	"unassigned"	NA	NA	3140644	0	"evil_yalow_0"
"species"	"unassigned"	NA	NA	3140644	0	"evil_yalow_0"
"superkingdom"	"Bacteria"	0	NA	24227	0	"fervent_sammet_1"
"superkingdom"	"unassigned"	NA	NA	3116417	0	"fervent_sammet_1"
"phylum"	"Actinobacteria"	0	NA	15259	0	"fervent_sammet_1"
"phylum"	"Firmicutes"	0	NA	6318	0	"fervent_sammet_1"
"phylum"	"Bacteroidetes"	0	NA	2650	0	"fervent_sammet_1"
"phylum"	"unassigned"	NA	NA	3116417	0	"fervent_sammet_1"
"class"	"Actinobacteria"	0	NA	15259	0	"fervent_sammet_1"
"class"	"unassigned"	NA	NA	3125385	0	"fervent_sammet_1"
"order"	"Actinomycetales"	0	NA	15259	0	"fervent_sammet_1"
"order"	"unassigned"	NA	NA	3125385	0	"fervent_sammet_1"
"family"	"unassigned"	NA	NA	3140644	0	"fervent_sammet_1"
"genus"	"unassigned"	NA	NA	3140644	0	"fervent_sammet_1"
"species"	"unassigned"	NA	NA	3140644	0	"fervent_sammet_1"
"superkingdom"	"Bacteria"	0	NA	18894900	0	"lonely_davinci_1"
"superkingdom"	"Eukaryota"	0	NA	49800	0	"lonely_davinci_1"
"superkingdom"	"Viruses"	0	NA	30000	0	"lonely_davinci_1"
"superkingdom"	"superkingdom_Plasmid pVT736-1"	0	NA	6600	0	"lonely_davinci_1"
"superkingdom"	"unassigned"	NA	NA	30987300	0	"lonely_davinci_1"
"phylum"	"Bacteroidetes"	0	NA	4495200	0	"lonely_davinci_1"
"phylum"	"Firmicutes"	0	NA	3215700	0	"lonely_davinci_1"
"phylum"	"Proteobacteria"	0	NA	1902000	0	"lonely_davinci_1"
"phylum"	"phylum_uncultured bacterium"	0	NA	1869900	0	"lonely_davinci_1"
"phylum"	"Actinobacteria"	0	NA	277200	0	"lonely_davinci_1"
"phylum"	"Verrucomicrobia"	0	NA	58200	0	"lonely_davinci_1"
"phylum"	"Chordata"	0	NA	45000	0	"lonely_davinci_1"
"phylum"	"phylum_Pseudoalteromonas phage B8b"	0	NA	15600	0	"lonely_davinci_1"
"phylum"	"Spirochaetes"	0	NA	9000	0	"lonely_davinci_1"
"phylum"	"phylum_uncultured marine virus"	0	NA	8400	0	"lonely_davinci_1"
"phylum"	"phylum_Plasmid pVT736-1"	0	NA	6600	0	"lonely_davinci_1"
"phylum"	"Cyanobacteria"	0	NA	5400	0	"lonely_davinci_1"
"phylum"	"phylum_Inoviridae"	0	NA	4200	0	"lonely_davinci_1"
"phylum"	"Planctomycetes"	0	NA	3600	0	"lonely_davinci_1"
"phylum"	"Acidobacteria"	0	NA	3300	0	"lonely_davinci_1"
"phylum"	"Nitrospirae"	0	NA	2700	0	"lonely_davinci_1"
"phylum"	"Nematoda"	0	NA	2100	0	"lonely_davinci_1"
"phylum"	"phylum_uncultured bacterium BAC25G1"	0	NA	1500	0	"lonely_davinci_1"
"phylum"	"Chloroflexi"	0	NA	1200	0	"lonely_davinci_1"
"phylum"	"Thermotogae"	0	NA	900	0	"lonely_davinci_1"
"phylum"	"Chlorobi"	0	NA	600	0	"lonely_davinci_1"
"phylum"	"Deinococcus-Thermus"	0	NA	600	0	"lonely_davinci_1"
