"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Viruses"	1	1	736775	736775	"Gold Standard"
"superkingdom"	"unassigned"	NA	NA	1413217	0	"Gold Standard"
"phylum"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"class"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"order"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"family"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"genus"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"species"	"unassigned"	NA	NA	2149992	0	"Gold Standard"
"superkingdom"	"Bacteria"	0	NA	51549	0	"evil_yalow_1"
"superkingdom"	"unassigned"	NA	NA	2098443	0	"evil_yalow_1"
"phylum"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"class"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"order"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"family"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"genus"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"species"	"unassigned"	NA	NA	2149992	0	"evil_yalow_1"
"superkingdom"	"Bacteria"	0	NA	63215	0	"fervent_sammet_0"
"superkingdom"	"unassigned"	NA	NA	2086777	0	"fervent_sammet_0"
"phylum"	"Firmicutes"	0	NA	34546	0	"fervent_sammet_0"
"phylum"	"Proteobacteria"	0	NA	17003	0	"fervent_sammet_0"
"phylum"	"unassigned"	NA	NA	2098443	0	"fervent_sammet_0"
"class"	"Bacilli"	0	NA	34546	0	"fervent_sammet_0"
"class"	"Alphaproteobacteria"	0	NA	17003	0	"fervent_sammet_0"
"class"	"unassigned"	NA	NA	2098443	0	"fervent_sammet_0"
"order"	"unassigned"	NA	NA	2149992	0	"fervent_sammet_0"
"family"	"unassigned"	NA	NA	2149992	0	"fervent_sammet_0"
"genus"	"unassigned"	NA	NA	2149992	0	"fervent_sammet_0"
"species"	"unassigned"	NA	NA	2149992	0	"fervent_sammet_0"
"superkingdom"	"Bacteria"	0	NA	2026033	0	"modest_babbage_1"
"superkingdom"	"Archaea"	0	NA	82409	0	"modest_babbage_1"
"superkingdom"	"unassigned"	NA	NA	41550	0	"modest_babbage_1"
"phylum"	"Proteobacteria"	0	NA	779888	0	"modest_babbage_1"
"phylum"	"Firmicutes"	0	NA	589925	0	"modest_babbage_1"
"phylum"	"Bacteroidetes"	0	NA	144492	0	"modest_babbage_1"
"phylum"	"Actinobacteria"	0	NA	76883	0	"modest_babbage_1"
"phylum"	"phylum_rumen bacterium NK4B9"	0	NA	58540	0	"modest_babbage_1"
"phylum"	"Cyanobacteria"	0	NA	40359	0	"modest_babbage_1"
"phylum"	"unassigned"	NA	NA	459905	0	"modest_babbage_1"
"class"	"Clostridia"	0	NA	363557	0	"modest_babbage_1"
"class"	"Alphaproteobacteria"	0	NA	306676	0	"modest_babbage_1"
"class"	"Deltaproteobacteria"	0	NA	252623	0	"modest_babbage_1"
"class"	"Bacilli"	0	NA	91461	0	"modest_babbage_1"
"class"	"Flavobacteriia"	0	NA	88065	0	"modest_babbage_1"
"class"	"Actinobacteria"	0	NA	76883	0	"modest_babbage_1"
"class"	"Gammaproteobacteria"	0	NA	71639	0	"modest_babbage_1"
"class"	"class_rumen bacterium NK4B9"	0	NA	58540	0	"modest_babbage_1"
"class"	"Negativicutes"	0	NA	50023	0	"modest_babbage_1"
"class"	"Bacteroidia"	0	NA	47673	0	"modest_babbage_1"
"class"	"unassigned"	NA	NA	742852	0	"modest_babbage_1"
"order"	"Clostridiales"	0	NA	279604	0	"modest_babbage_1"
"order"	"Rhizobiales"	0	NA	187835	0	"modest_babbage_1"
