"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	1635446380	1635446380	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	764240649	764240649	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	380392355	380392355	"Gold Standard"
"phylum"	"Bacteroidetes"	1	1	257459134	257459134	"Gold Standard"
"phylum"	"Firmicutes"	1	1	190654906	190654906	"Gold Standard"
"phylum"	"Verrucomicrobia"	1	1	16429445	16429445	"Gold Standard"
"phylum"	"Fusobacteria"	1	1	6660981	6660981	"Gold Standard"
"phylum"	"Thermotogae"	1	1	6090970	6090970	"Gold Standard"
"phylum"	"Spirochaetes"	1	1	5025696	5025696	"Gold Standard"
"phylum"	"Fibrobacteres"	1	1	3277440	3277440	"Gold Standard"
"phylum"	"Tenericutes"	1	1	3100471	3100471	"Gold Standard"
"phylum"	"Nitrospirae"	1	1	2114333	2114333	"Gold Standard"
"class"	"Actinobacteria"	1	1	380392355	380392355	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	349277911	349277911	"Gold Standard"
"class"	"Gammaproteobacteria"	1	1	201341876	201341876	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	153222613	153222613	"Gold Standard"
"class"	"Clostridia"	1	1	121896231	121896231	"Gold Standard"
"class"	"Flavobacteriia"	1	1	102776721	102776721	"Gold Standard"
"class"	"Cytophagia"	1	1	77861707	77861707	"Gold Standard"
"class"	"Bacilli"	1	1	65847373	65847373	"Gold Standard"
"class"	"Sphingobacteriia"	1	1	60469382	60469382	"Gold Standard"
"class"	"Deltaproteobacteria"	1	1	58577306	58577306	"Gold Standard"
"class"	"Verrucomicrobiae"	1	1	16429445	16429445	"Gold Standard"
"class"	"Bacteroidia"	1	1	16351324	16351324	"Gold Standard"
"class"	"Fusobacteriia"	1	1	6660981	6660981	"Gold Standard"
"class"	"Thermotogae"	1	1	6090970	6090970	"Gold Standard"
"class"	"Spirochaetia"	1	1	5025696	5025696	"Gold Standard"
"class"	"Fibrobacteria"	1	1	3277440	3277440	"Gold Standard"
"class"	"Mollicutes"	1	1	3100471	3100471	"Gold Standard"
"class"	"Negativicutes"	1	1	2911302	2911302	"Gold Standard"
"class"	"Nitrospira"	1	1	2114333	2114333	"Gold Standard"
"class"	"Epsilonproteobacteria"	1	1	1820943	1820943	"Gold Standard"
"order"	"Actinomycetales"	1	1	377511462	377511462	"Gold Standard"
"order"	"Rhizobiales"	1	1	182509012	182509012	"Gold Standard"
"order"	"Burkholderiales"	1	1	137382444	137382444	"Gold Standard"
"order"	"Clostridiales"	1	1	113897952	113897952	"Gold Standard"
"order"	"Flavobacteriales"	1	1	102776721	102776721	"Gold Standard"
"order"	"Pseudomonadales"	1	1	88501381	88501381	"Gold Standard"
"order"	"Sphingomonadales"	1	1	86972237	86972237	"Gold Standard"
"order"	"Cytophagales"	1	1	77861707	77861707	"Gold Standard"
"order"	"Sphingobacteriales"	1	1	60469382	60469382	"Gold Standard"
"order"	"Bacillales"	1	1	54475269	54475269	"Gold Standard"
"order"	"Xanthomonadales"	1	1	50691969	50691969	"Gold Standard"
"order"	"Rhodobacterales"	1	1	32747127	32747127	"Gold Standard"
"order"	"Desulfovibrionales"	1	1	26789202	26789202	"Gold Standard"
"order"	"Caulobacterales"	1	1	25014161	25014161	"Gold Standard"
"order"	"Enterobacteriales"	1	1	24133078	24133078	"Gold Standard"
"order"	"Rhodospirillales"	1	1	22035374	22035374	"Gold Standard"
"order"	"Desulfobacterales"	1	1	20023238	20023238	"Gold Standard"
"order"	"Verrucomicrobiales"	1	1	16429445	16429445	"Gold Standard"
"order"	"Bacteroidales"	1	1	16351324	16351324	"Gold Standard"
"order"	"Vibrionales"	1	1	14976603	14976603	"Gold Standard"
"order"	"Oceanospirillales"	1	1	12493329	12493329	"Gold Standard"
"order"	"Lactobacillales"	1	1	11372104	11372104	"Gold Standard"
"order"	"Rhodocyclales"	1	1	9152768	9152768	"Gold Standard"
"order"	"Desulfuromonadales"	1	1	7528581	7528581	"Gold Standard"
"order"	"Neisseriales"	1	1	6687401	6687401	"Gold Standard"
"order"	"Fusobacteriales"	1	1	6660981	6660981	"Gold Standard"
"order"	"Aeromonadales"	1	1	6399900	6399900	"Gold Standard"
"order"	"Thermotogales"	1	1	6090970	6090970	"Gold Standard"
"order"	"Thermoanaerobacterales"	1	1	5160684	5160684	"Gold Standard"
"order"	"Spirochaetales"	1	1	5025696	5025696	"Gold Standard"
"order"	"Syntrophobacterales"	1	1	4236285	4236285	"Gold Standard"
"order"	"Thiotrichales"	1	1	4145616	4145616	"Gold Standard"
"order"	"Fibrobacterales"	1	1	3277440	3277440	"Gold Standard"
"order"	"Mycoplasmatales"	1	1	3100471	3100471	"Gold Standard"
"order"	"Selenomonadales"	1	1	2911302	2911302	"Gold Standard"
"order"	"Coriobacteriales"	1	1	2880893	2880893	"Gold Standard"
"order"	"Halanaerobiales"	1	1	2837595	2837595	"Gold Standard"
"order"	"Nitrospirales"	1	1	2114333	2114333	"Gold Standard"
"order"	"Campylobacterales"	1	1	1820943	1820943	"Gold Standard"
"family"	"Flavobacteriaceae"	1	1	102776721	102776721	"Gold Standard"
"family"	"Microbacteriaceae"	1	1	85203600	85203600	"Gold Standard"
"family"	"Pseudomonadaceae"	1	1	84455959	84455959	"Gold Standard"
"family"	"Comamonadaceae"	1	1	82814695	82814695	"Gold Standard"
"family"	"Sphingomonadaceae"	1	1	80303283	80303283	"Gold Standard"
"family"	"Pseudonocardiaceae"	1	1	74896739	74896739	"Gold Standard"
"family"	"Rhizobiaceae"	1	1	64698777	64698777	"Gold Standard"
"family"	"Xanthomonadaceae"	1	1	50691969	50691969	"Gold Standard"
"family"	"Cytophagaceae"	1	1	48663420	48663420	"Gold Standard"
"family"	"Micrococcaceae"	1	1	43419111	43419111	"Gold Standard"
"family"	"Nocardioidaceae"	1	1	42137928	42137928	"Gold Standard"
"family"	"Methylobacteriaceae"	1	1	38411981	38411981	"Gold Standard"
"family"	"Streptomycetaceae"	1	1	35741334	35741334	"Gold Standard"
"family"	"Rhodobacteraceae"	1	1	32747127	32747127	"Gold Standard"
"family"	"Sphingobacteriaceae"	1	1	31195562	31195562	"Gold Standard"
"family"	"Bradyrhizobiaceae"	1	1	29876564	29876564	"Gold Standard"
"family"	"Oxalobacteraceae"	1	1	29665520	29665520	"Gold Standard"
"family"	"Chitinophagaceae"	1	1	29273820	29273820	"Gold Standard"
"family"	"Paenibacillaceae"	1	1	28859449	28859449	"Gold Standard"
