"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	681987776	681987776	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	342309207	342309207	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	170283398	170283398	"Gold Standard"
"phylum"	"Bacteroidetes"	1	1	93791733	93791733	"Gold Standard"
"phylum"	"Firmicutes"	1	1	59387003	59387003	"Gold Standard"
"phylum"	"Verrucomicrobia"	1	1	12109280	12109280	"Gold Standard"
"phylum"	"Fusobacteria"	1	1	4107155	4107155	"Gold Standard"
"class"	"Actinobacteria"	1	1	170283398	170283398	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	152092547	152092547	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	133790407	133790407	"Gold Standard"
"class"	"Flavobacteriia"	1	1	66998094	66998094	"Gold Standard"
"class"	"Clostridia"	1	1	48661076	48661076	"Gold Standard"
"class"	"Deltaproteobacteria"	1	1	34580988	34580988	"Gold Standard"
"class"	"Gammaproteobacteria"	1	1	21845265	21845265	"Gold Standard"
"class"	"Cytophagia"	1	1	17416710	17416710	"Gold Standard"
"class"	"Verrucomicrobiae"	1	1	12109280	12109280	"Gold Standard"
"class"	"Negativicutes"	1	1	5824876	5824876	"Gold Standard"
"class"	"Bacilli"	1	1	4901051	4901051	"Gold Standard"
"class"	"Sphingobacteriia"	1	1	4828298	4828298	"Gold Standard"
"class"	"Bacteroidia"	1	1	4548631	4548631	"Gold Standard"
"class"	"Fusobacteriia"	1	1	4107155	4107155	"Gold Standard"
"order"	"Actinomycetales"	1	1	167402505	167402505	"Gold Standard"
"order"	"Burkholderiales"	1	1	147839706	147839706	"Gold Standard"
"order"	"Rhizobiales"	1	1	71630157	71630157	"Gold Standard"
"order"	"Flavobacteriales"	1	1	66998094	66998094	"Gold Standard"
"order"	"Rhodobacterales"	1	1	58469510	58469510	"Gold Standard"
"order"	"Clostridiales"	1	1	43069509	43069509	"Gold Standard"
"order"	"Cytophagales"	1	1	17416710	17416710	"Gold Standard"
"order"	"Syntrophobacterales"	1	1	15571397	15571397	"Gold Standard"
"order"	"Desulfobacterales"	1	1	15049143	15049143	"Gold Standard"
"order"	"Verrucomicrobiales"	1	1	12109280	12109280	"Gold Standard"
"order"	"Xanthomonadales"	1	1	7008839	7008839	"Gold Standard"
"order"	"Selenomonadales"	1	1	5824876	5824876	"Gold Standard"
"order"	"Enterobacteriales"	1	1	5389871	5389871	"Gold Standard"
"order"	"Lactobacillales"	1	1	4901051	4901051	"Gold Standard"
"order"	"Sphingobacteriales"	1	1	4828298	4828298	"Gold Standard"
"order"	"Bacteroidales"	1	1	4548631	4548631	"Gold Standard"
"order"	"Rhodocyclales"	1	1	4252841	4252841	"Gold Standard"
"order"	"Fusobacteriales"	1	1	4107155	4107155	"Gold Standard"
"order"	"Desulfuromonadales"	1	1	3960448	3960448	"Gold Standard"
"order"	"Sphingomonadales"	1	1	3690740	3690740	"Gold Standard"
"order"	"Oceanospirillales"	1	1	3508055	3508055	"Gold Standard"
"order"	"Pseudomonadales"	1	1	3274144	3274144	"Gold Standard"
"order"	"Coriobacteriales"	1	1	2880893	2880893	"Gold Standard"
"order"	"Halanaerobiales"	1	1	2837595	2837595	"Gold Standard"
"order"	"Thermoanaerobacterales"	1	1	2753972	2753972	"Gold Standard"
"order"	"Aeromonadales"	1	1	2664356	2664356	"Gold Standard"
"family"	"Comamonadaceae"	1	1	129735985	129735985	"Gold Standard"
"family"	"Microbacteriaceae"	1	1	67764802	67764802	"Gold Standard"
"family"	"Flavobacteriaceae"	1	1	66998094	66998094	"Gold Standard"
"family"	"Pseudonocardiaceae"	1	1	61086993	61086993	"Gold Standard"
"family"	"Rhodobacteraceae"	1	1	58469510	58469510	"Gold Standard"
"family"	"Hyphomicrobiaceae"	1	1	36626430	36626430	"Gold Standard"
"family"	"Intrasporangiaceae"	1	1	30879476	30879476	"Gold Standard"
"family"	"Alcaligenaceae"	1	1	18103721	18103721	"Gold Standard"
"family"	"Bradyrhizobiaceae"	1	1	17367169	17367169	"Gold Standard"
"family"	"Syntrophobacteraceae"	1	1	15571397	15571397	"Gold Standard"
"family"	"Cytophagaceae"	1	1	12935152	12935152	"Gold Standard"
"family"	"Verrucomicrobiaceae"	1	1	12109280	12109280	"Gold Standard"
"family"	"Desulfobulbaceae"	1	1	11068387	11068387	"Gold Standard"
"family"	"Ruminococcaceae"	1	1	10323195	10323195	"Gold Standard"
"family"	"Lachnospiraceae"	1	1	10255893	10255893	"Gold Standard"
"family"	"Clostridiales Family XI. Incertae Sedis"	1	1	9145076	9145076	"Gold Standard"
"family"	"Phyllobacteriaceae"	1	1	8879040	8879040	"Gold Standard"
"family"	"Xanthomonadaceae"	1	1	7008839	7008839	"Gold Standard"
"family"	"Veillonellaceae"	1	1	5824876	5824876	"Gold Standard"
"family"	"Enterobacteriaceae"	1	1	5389871	5389871	"Gold Standard"
"family"	"Sphingobacteriaceae"	1	1	4828298	4828298	"Gold Standard"
"family"	"Aurantimonadaceae"	1	1	4795267	4795267	"Gold Standard"
"family"	"Marinilabiliaceae"	1	1	4548631	4548631	"Gold Standard"
"family"	"Cyclobacteriaceae"	1	1	4481558	4481558	"Gold Standard"
"family"	"Rhodocyclaceae"	1	1	4252841	4252841	"Gold Standard"
"family"	"Fusobacteriaceae"	1	1	4107155	4107155	"Gold Standard"
"family"	"Desulfobacteraceae"	1	1	3980756	3980756	"Gold Standard"
"family"	"Rhodobiaceae"	1	1	3962251	3962251	"Gold Standard"
"family"	"Pelobacteraceae"	1	1	3960448	3960448	"Gold Standard"
"family"	"Clostridiaceae"	1	1	3855557	3855557	"Gold Standard"
"family"	"Kineosporiaceae"	1	1	3851283	3851283	"Gold Standard"
"family"	"Nocardioidaceae"	1	1	3819951	3819951	"Gold Standard"
"family"	"Erythrobacteraceae"	1	1	3690740	3690740	"Gold Standard"
"family"	"Oceanospirillaceae"	1	1	3508055	3508055	"Gold Standard"
"family"	"Pseudomonadaceae"	1	1	3274144	3274144	"Gold Standard"
"family"	"Peptostreptococcaceae"	1	1	2976284	2976284	"Gold Standard"
"family"	"Coriobacteriaceae"	1	1	2880893	2880893	"Gold Standard"
"family"	"Halobacteroidaceae"	1	1	2837595	2837595	"Gold Standard"
"family"	"Enterococcaceae"	1	1	2780066	2780066	"Gold Standard"
"family"	"Thermoanaerobacteraceae"	1	1	2753972	2753972	"Gold Standard"
"family"	"Succinivibrionaceae"	1	1	2664356	2664356	"Gold Standard"
"family"	"Eubacteriaceae"	1	1	2325618	2325618	"Gold Standard"
"family"	"Syntrophomonadaceae"	1	1	2166976	2166976	"Gold Standard"
"family"	"Carnobacteriaceae"	1	1	2120985	2120985	"Gold Standard"
"family"	"Peptoniphilaceae"	1	1	2020910	2020910	"Gold Standard"
"genus"	"Devosia"	1	1	36626430	36626430	"Gold Standard"
"genus"	"Pelomonas"	1	1	36491486	36491486	"Gold Standard"
"genus"	"Prauserella"	1	1	27591047	27591047	"Gold Standard"
"genus"	"Salegentibacter"	1	1	26048522	26048522	"Gold Standard"
"genus"	"Frigoribacterium"	1	1	23333422	23333422	"Gold Standard"
"genus"	"Mameliella"	1	1	21065517	21065517	"Gold Standard"
"genus"	"Gelidibacter"	1	1	17959803	17959803	"Gold Standard"
"genus"	"Lentzea"	1	1	17633990	17633990	"Gold Standard"
"genus"	"Bosea"	1	1	17367169	17367169	"Gold Standard"
"genus"	"Rathayibacter"	1	1	16237122	16237122	"Gold Standard"
"genus"	"Desulfacinum"	1	1	15571397	15571397	"Gold Standard"
"genus"	"Terrabacter"	1	1	14712837	14712837	"Gold Standard"
"genus"	"Pseudorhodoferax"	1	1	14205601	14205601	"Gold Standard"
"genus"	"Phycicoccus"	1	1	12561698	12561698	"Gold Standard"
"genus"	"Albidovulum"	1	1	12119276	12119276	"Gold Standard"
"genus"	"Prosthecobacter"	1	1	12109280	12109280	"Gold Standard"
"genus"	"Arenibacter"	1	1	10466050	10466050	"Gold Standard"
"genus"	"Mesonia"	1	1	9194581	9194581	"Gold Standard"
"genus"	"Goodfellowiella"	1	1	8767230	8767230	"Gold Standard"
"genus"	"Plantibacter"	1	1	7857866	7857866	"Gold Standard"
"genus"	"Streptoalloteichus"	1	1	7094726	7094726	"Gold Standard"
"genus"	"Larkinella"	1	1	7015325	7015325	"Gold Standard"
"genus"	"Desulfopila"	1	1	6064646	6064646	"Gold Standard"
"genus"	"Arcicella"	1	1	5919827	5919827	"Gold Standard"
"genus"	"Anaerovibrio"	1	1	5824876	5824876	"Gold Standard"
"genus"	"Yonghaparkia"	1	1	5244373	5244373	"Gold Standard"
"genus"	"Aminobacter"	1	1	5241012	5241012	"Gold Standard"
"genus"	"Desulforhopalus"	1	1	5003741	5003741	"Gold Standard"
"genus"	"Gemmobacter"	1	1	4919248	4919248	"Gold Standard"
"genus"	"Parapedobacter"	1	1	4828298	4828298	"Gold Standard"
"genus"	"Ponticoccus"	1	1	4748324	4748324	"Gold Standard"
"genus"	"Caenimonas"	1	1	4594950	4594950	"Gold Standard"
"genus"	"Alkalitalea"	1	1	4548631	4548631	"Gold Standard"
"genus"	"Hwanghaeicola"	1	1	4540469	4540469	"Gold Standard"
"genus"	"Fontibacter"	1	1	4481558	4481558	"Gold Standard"
"genus"	"Hespellia"	1	1	4394786	4394786	"Gold Standard"
"genus"	"Propionivibrio"	1	1	4252841	4252841	"Gold Standard"
"genus"	"Sporobacter"	1	1	4196055	4196055	"Gold Standard"
"genus"	"Planktotalea"	1	1	4153516	4153516	"Gold Standard"
"genus"	"Propionigenium"	1	1	4107155	4107155	"Gold Standard"
"genus"	"Dethiosulfatibacter"	1	1	4030129	4030129	"Gold Standard"
"genus"	"Desulfobotulus"	1	1	3980756	3980756	"Gold Standard"
"genus"	"Afifella"	1	1	3962251	3962251	"Gold Standard"
"genus"	"Malonomonas"	1	1	3960448	3960448	"Gold Standard"
"genus"	"Geosporobacter"	1	1	3855557	3855557	"Gold Standard"
"genus"	"Angustibacter"	1	1	3851283	3851283	"Gold Standard"
"genus"	"Marmoricola"	1	1	3819951	3819951	"Gold Standard"
"genus"	"Altererythrobacter"	1	1	3690740	3690740	"Gold Standard"
"genus"	"Pelagicola"	1	1	3642180	3642180	"Gold Standard"
"genus"	"Aquamicrobium"	1	1	3638028	3638028	"Gold Standard"
"genus"	"Knoellia"	1	1	3604941	3604941	"Gold Standard"
"genus"	"Oceanospirillum"	1	1	3508055	3508055	"Gold Standard"
"genus"	"Pseudobutyrivibrio"	1	1	3420207	3420207	"Gold Standard"
"genus"	"Soonwooa"	1	1	3329138	3329138	"Gold Standard"
"genus"	"Oceanicella"	1	1	3280980	3280980	"Gold Standard"
"genus"	"Azomonas"	1	1	3274144	3274144	"Gold Standard"
"genus"	"Gemmiger"	1	1	3238784	3238784	"Gold Standard"
"genus"	"Tissierella"	1	1	3113870	3113870	"Gold Standard"
"genus"	"Sporacetigenium"	1	1	2976284	2976284	"Gold Standard"
"genus"	"Papillibacter"	1	1	2888356	2888356	"Gold Standard"
"genus"	"Asaccharobacter"	1	1	2880893	2880893	"Gold Standard"
"genus"	"Selenihalanaerobacter"	1	1	2837595	2837595	"Gold Standard"
"genus"	"Pilibacter"	1	1	2780066	2780066	"Gold Standard"
"genus"	"Caldanaerobius"	1	1	2753972	2753972	"Gold Standard"
"genus"	"Succinivibrio"	1	1	2664356	2664356	"Gold Standard"
"genus"	"Parasporobacterium"	1	1	2440900	2440900	"Gold Standard"
"genus"	"Thermomonas"	1	1	2439301	2439301	"Gold Standard"
"genus"	"Alkalibacter"	1	1	2325618	2325618	"Gold Standard"
"genus"	"Thermosyntropha"	1	1	2166976	2166976	"Gold Standard"
"genus"	"Atopostipes"	1	1	2120985	2120985	"Gold Standard"
"genus"	"Anaerosphaera"	1	1	2020910	2020910	"Gold Standard"
"genus"	"Soehngenia"	1	1	2001077	2001077	"Gold Standard"
"genus"	"unassigned"	NA	NA	122394364	0	"Gold Standard"
"species"	"Pelomonas sp. JGI 001013-K11"	1	1	36491486	36491486	"Gold Standard"
"species"	"Mameliella alba"	1	1	21065517	21065517	"Gold Standard"
"species"	"Gelidibacter algens"	1	1	17959803	17959803	"Gold Standard"
"species"	"Albidovulum inexpectatum"	1	1	12119276	12119276	"Gold Standard"
"species"	"Desulfacinum hydrothermale"	1	1	11335112	11335112	"Gold Standard"
"species"	"Salegentibacter salegens"	1	1	11050864	11050864	"Gold Standard"
"species"	"Terrabacter carboxydivorans"	1	1	9768506	9768506	"Gold Standard"
"species"	"Mesonia algae"	1	1	9194581	9194581	"Gold Standard"
"species"	"Lentzea californiensis"	1	1	8996823	8996823	"Gold Standard"
"species"	"Goodfellowiella coeruleoviolacea"	1	1	8767230	8767230	"Gold Standard"
"species"	"Lentzea albidocapillata"	1	1	8637167	8637167	"Gold Standard"
