"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	334631487	334631487	"Gold Standard"
"superkingdom"	"Archaea"	1	1	1534116	1534116	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	138012713	138012713	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	90481308	90481308	"Gold Standard"
"phylum"	"Firmicutes"	1	1	58886710	58886710	"Gold Standard"
"phylum"	"Bacteroidetes"	1	1	45650742	45650742	"Gold Standard"
"phylum"	"Tenericutes"	1	1	1600014	1600014	"Gold Standard"
"phylum"	"Euryarchaeota"	1	1	1534116	1534116	"Gold Standard"
"class"	"Actinobacteria"	1	1	90481308	90481308	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	70568680	70568680	"Gold Standard"
"class"	"Clostridia"	1	1	39344964	39344964	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	29593769	29593769	"Gold Standard"
"class"	"Gammaproteobacteria"	1	1	27773710	27773710	"Gold Standard"
"class"	"Sphingobacteriia"	1	1	19013960	19013960	"Gold Standard"
"class"	"Bacilli"	1	1	15390791	15390791	"Gold Standard"
"class"	"Cytophagia"	1	1	14411538	14411538	"Gold Standard"
"class"	"Deltaproteobacteria"	1	1	10076554	10076554	"Gold Standard"
"class"	"Flavobacteriia"	1	1	9442158	9442158	"Gold Standard"
"class"	"Negativicutes"	1	1	4150955	4150955	"Gold Standard"
"class"	"Bacteroidia"	1	1	2783086	2783086	"Gold Standard"
"class"	"Mollicutes"	1	1	1600014	1600014	"Gold Standard"
"class"	"Thermoplasmata"	1	1	1534116	1534116	"Gold Standard"
"order"	"Actinomycetales"	1	1	87995721	87995721	"Gold Standard"
"order"	"Clostridiales"	1	1	39344964	39344964	"Gold Standard"
"order"	"Rhizobiales"	1	1	32563246	32563246	"Gold Standard"
"order"	"Burkholderiales"	1	1	26434961	26434961	"Gold Standard"
"order"	"Sphingobacteriales"	1	1	19013960	19013960	"Gold Standard"
"order"	"Rhodobacterales"	1	1	17042650	17042650	"Gold Standard"
"order"	"Cytophagales"	1	1	14411538	14411538	"Gold Standard"
"order"	"Bacillales"	1	1	12993943	12993943	"Gold Standard"
"order"	"Rhodospirillales"	1	1	10941962	10941962	"Gold Standard"
"order"	"Desulfovibrionales"	1	1	10076554	10076554	"Gold Standard"
"order"	"Flavobacteriales"	1	1	9442158	9442158	"Gold Standard"
"order"	"Vibrionales"	1	1	8287247	8287247	"Gold Standard"
"order"	"Sphingomonadales"	1	1	6718972	6718972	"Gold Standard"
"order"	"Pseudomonadales"	1	1	5477884	5477884	"Gold Standard"
"order"	"Enterobacteriales"	1	1	5419845	5419845	"Gold Standard"
"order"	"Alteromonadales"	1	1	4980999	4980999	"Gold Standard"
"order"	"Selenomonadales"	1	1	4150955	4150955	"Gold Standard"
"order"	"Legionellales"	1	1	3607735	3607735	"Gold Standard"
"order"	"Caulobacterales"	1	1	3301850	3301850	"Gold Standard"
"order"	"Bacteroidales"	1	1	2783086	2783086	"Gold Standard"
"order"	"Nitrosomonadales"	1	1	2734309	2734309	"Gold Standard"
"order"	"Acidimicrobiales"	1	1	2485587	2485587	"Gold Standard"
"order"	"Lactobacillales"	1	1	2396848	2396848	"Gold Standard"
"order"	"Acholeplasmatales"	1	1	1600014	1600014	"Gold Standard"
"order"	"Thermoplasmatales"	1	1	1534116	1534116	"Gold Standard"
"order"	"Neisseriales"	1	1	424499	424499	"Gold Standard"
"family"	"Pseudonocardiaceae"	1	1	32681267	32681267	"Gold Standard"
"family"	"Comamonadaceae"	1	1	26434961	26434961	"Gold Standard"
"family"	"Sphingobacteriaceae"	1	1	19013960	19013960	"Gold Standard"
"family"	"Clostridiaceae"	1	1	18916804	18916804	"Gold Standard"
"family"	"Rhodobacteraceae"	1	1	17042650	17042650	"Gold Standard"
"family"	"Cytophagaceae"	1	1	14411538	14411538	"Gold Standard"
"family"	"Cellulomonadaceae"	1	1	13478411	13478411	"Gold Standard"
"family"	"Nocardiaceae"	1	1	13003876	13003876	"Gold Standard"
"family"	"Rhodospirillaceae"	1	1	10941962	10941962	"Gold Standard"
"family"	"Xanthobacteraceae"	1	1	10190100	10190100	"Gold Standard"
"family"	"Desulfovibrionaceae"	1	1	10076554	10076554	"Gold Standard"
"family"	"Flavobacteriaceae"	1	1	9442158	9442158	"Gold Standard"
"family"	"Bradyrhizobiaceae"	1	1	8874968	8874968	"Gold Standard"
"family"	"Phyllobacteriaceae"	1	1	8674992	8674992	"Gold Standard"
"family"	"Vibrionaceae"	1	1	8287247	8287247	"Gold Standard"
"family"	"Lachnospiraceae"	1	1	8225026	8225026	"Gold Standard"
"family"	"Microbacteriaceae"	1	1	7792846	7792846	"Gold Standard"
"family"	"Peptostreptococcaceae"	1	1	7719747	7719747	"Gold Standard"
"family"	"Paenibacillaceae"	1	1	7400375	7400375	"Gold Standard"
"family"	"Sphingomonadaceae"	1	1	6718972	6718972	"Gold Standard"
"family"	"Mycobacteriaceae"	1	1	6676999	6676999	"Gold Standard"
"family"	"Promicromonosporaceae"	1	1	6599454	6599454	"Gold Standard"
"family"	"Pseudomonadaceae"	1	1	5477884	5477884	"Gold Standard"
"family"	"Enterobacteriaceae"	1	1	5419845	5419845	"Gold Standard"
"family"	"Ferrimonadaceae"	1	1	4980999	4980999	"Gold Standard"
"family"	"Rhizobiaceae"	1	1	4823186	4823186	"Gold Standard"
"family"	"Veillonellaceae"	1	1	4150955	4150955	"Gold Standard"
"family"	"Propionibacteriaceae"	1	1	4125126	4125126	"Gold Standard"
"family"	"Intrasporangiaceae"	1	1	3637742	3637742	"Gold Standard"
"family"	"Legionellaceae"	1	1	3607735	3607735	"Gold Standard"
"family"	"Caulobacteraceae"	1	1	3301850	3301850	"Gold Standard"
"family"	"Bacillaceae"	1	1	2948556	2948556	"Gold Standard"
"family"	"Nitrosomonadaceae"	1	1	2734309	2734309	"Gold Standard"
"family"	"Staphylococcaceae"	1	1	2645012	2645012	"Gold Standard"
"family"	"Peptococcaceae"	1	1	2625413	2625413	"Gold Standard"
"family"	"Acidimicrobiaceae"	1	1	2485587	2485587	"Gold Standard"
