"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"phylum"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"class"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"order"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"family"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"genus"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"species"	"unassigned"	NA	NA	200185	0	"adoring_lalande - Gold Standard_3"
"superkingdom"	"Bacteria"	0	NA	103720	0	"fervent_sammet_12"
"superkingdom"	"unassigned"	NA	NA	96465	0	"fervent_sammet_12"
"phylum"	"Firmicutes"	0	NA	29366	0	"fervent_sammet_12"
"phylum"	"unassigned"	NA	NA	170819	0	"fervent_sammet_12"
"class"	"Clostridia"	0	NA	29366	0	"fervent_sammet_12"
"class"	"unassigned"	NA	NA	170819	0	"fervent_sammet_12"
"order"	"Clostridiales"	0	NA	29366	0	"fervent_sammet_12"
"order"	"unassigned"	NA	NA	170819	0	"fervent_sammet_12"
"family"	"unassigned"	NA	NA	200185	0	"fervent_sammet_12"
"genus"	"unassigned"	NA	NA	200185	0	"fervent_sammet_12"
"species"	"unassigned"	NA	NA	200185	0	"fervent_sammet_12"
"superkingdom"	"Bacteria"	0	NA	103720	0	"fervent_sammet_2"
"superkingdom"	"unassigned"	NA	NA	96465	0	"fervent_sammet_2"
"phylum"	"Bacteroidetes"	0	NA	49909	0	"fervent_sammet_2"
"phylum"	"Firmicutes"	0	NA	39730	0	"fervent_sammet_2"
"phylum"	"Proteobacteria"	0	NA	14081	0	"fervent_sammet_2"
"phylum"	"unassigned"	NA	NA	96465	0	"fervent_sammet_2"
"class"	"Clostridia"	0	NA	29366	0	"fervent_sammet_2"
"class"	"Gammaproteobacteria"	0	NA	14081	0	"fervent_sammet_2"
"class"	"Bacilli"	0	NA	10364	0	"fervent_sammet_2"
"class"	"unassigned"	NA	NA	146374	0	"fervent_sammet_2"
"order"	"Clostridiales"	0	NA	29366	0	"fervent_sammet_2"
"order"	"Pseudomonadales"	0	NA	14081	0	"fervent_sammet_2"
"order"	"Bacillales"	0	NA	10364	0	"fervent_sammet_2"
"order"	"unassigned"	NA	NA	146374	0	"fervent_sammet_2"
"family"	"Pseudomonadaceae"	0	NA	14081	0	"fervent_sammet_2"
"family"	"unassigned"	NA	NA	186104	0	"fervent_sammet_2"
"genus"	"Pseudomonas"	0	NA	14081	0	"fervent_sammet_2"
"genus"	"unassigned"	NA	NA	186104	0	"fervent_sammet_2"
"species"	"unassigned"	NA	NA	200185	0	"fervent_sammet_2"
"superkingdom"	"Bacteria"	0	NA	7109400	0	"lonely_davinci_0"
"superkingdom"	"Eukaryota"	0	NA	900	0	"lonely_davinci_0"
"superkingdom"	"unassigned"	NA	NA	29765400	0	"lonely_davinci_0"
"phylum"	"Bacteroidetes"	0	NA	2314800	0	"lonely_davinci_0"
"phylum"	"Proteobacteria"	0	NA	2001300	0	"lonely_davinci_0"
"phylum"	"Firmicutes"	0	NA	124200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium"	0	NA	120300	0	"lonely_davinci_0"
"phylum"	"Nitrospirae"	0	NA	21600	0	"lonely_davinci_0"
"phylum"	"Chlorobi"	0	NA	20400	0	"lonely_davinci_0"
"phylum"	"Deinococcus-Thermus"	0	NA	2100	0	"lonely_davinci_0"
"phylum"	"Actinobacteria"	0	NA	1500	0	"lonely_davinci_0"
"phylum"	"Acidobacteria"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"Streptophyta"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"Tenericutes"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Spirochaetes"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium LF-3"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"unassigned"	NA	NA	32266500	0	"lonely_davinci_0"
"class"	"Bacteroidia"	0	NA	2313600	0	"lonely_davinci_0"
"class"	"Gammaproteobacteria"	0	NA	1872900	0	"lonely_davinci_0"
"class"	"class_uncultured bacterium"	0	NA	120300	0	"lonely_davinci_0"
"class"	"Clostridia"	0	NA	97800	0	"lonely_davinci_0"
"class"	"Alphaproteobacteria"	0	NA	33000	0	"lonely_davinci_0"
"class"	"Nitrospira"	0	NA	21600	0	"lonely_davinci_0"
"class"	"Chlorobia"	0	NA	20400	0	"lonely_davinci_0"
"class"	"Betaproteobacteria"	0	NA	17700	0	"lonely_davinci_0"
"class"	"Bacilli"	0	NA	2100	0	"lonely_davinci_0"
"class"	"Deinococci"	0	NA	2100	0	"lonely_davinci_0"
"class"	"Actinobacteria"	0	NA	1500	0	"lonely_davinci_0"
"class"	"Erysipelotrichia"	0	NA	1200	0	"lonely_davinci_0"
"class"	"Acidobacteriia"	0	NA	900	0	"lonely_davinci_0"
"class"	"Mollicutes"	0	NA	600	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:170"	0	NA	600	0	"lonely_davinci_0"
"class"	"class_Rosales"	0	NA	600	0	"lonely_davinci_0"
"class"	"Spirochaetia"	0	NA	300	0	"lonely_davinci_0"
"class"	"class_Cucurbitales"	0	NA	300	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:114"	0	NA	300	0	"lonely_davinci_0"
"class"	"class_bacterium LF-3"	0	NA	300	0	"lonely_davinci_0"
"class"	"unassigned"	NA	NA	32367600	0	"lonely_davinci_0"
"order"	"Bacteroidales"	0	NA	2313600	0	"lonely_davinci_0"
"order"	"Enterobacteriales"	0	NA	1851600	0	"lonely_davinci_0"
"order"	"order_uncultured bacterium"	0	NA	120300	0	"lonely_davinci_0"
"order"	"Clostridiales"	0	NA	97800	0	"lonely_davinci_0"
"order"	"Nitrospirales"	0	NA	21600	0	"lonely_davinci_0"
"order"	"Chlorobiales"	0	NA	20400	0	"lonely_davinci_0"
"order"	"Pseudomonadales"	0	NA	19500	0	"lonely_davinci_0"
"order"	"Rhizobiales"	0	NA	7800	0	"lonely_davinci_0"
"order"	"Burkholderiales"	0	NA	5400	0	"lonely_davinci_0"
"order"	"Rhodobacterales"	0	NA	3900	0	"lonely_davinci_0"
"order"	"Rhodocyclales"	0	NA	3000	0	"lonely_davinci_0"
"order"	"Deinococcales"	0	NA	2100	0	"lonely_davinci_0"
"order"	"Gallionellales"	0	NA	2100	0	"lonely_davinci_0"
"order"	"Bacillales"	0	NA	1800	0	"lonely_davinci_0"
"order"	"Rhodospirillales"	0	NA	1800	0	"lonely_davinci_0"
"order"	"Erysipelotrichales"	0	NA	1200	0	"lonely_davinci_0"
"order"	"Acidobacteriales"	0	NA	900	0	"lonely_davinci_0"
"order"	"Actinomycetales"	0	NA	900	0	"lonely_davinci_0"
"order"	"Coriobacteriales"	0	NA	600	0	"lonely_davinci_0"
"order"	"Entomoplasmatales"	0	NA	600	0	"lonely_davinci_0"
"order"	"Rosales"	0	NA	600	0	"lonely_davinci_0"
"order"	"order_Firmicutes bacterium CAG:170"	0	NA	600	0	"lonely_davinci_0"
