"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"phylum"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"class"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"order"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"family"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"genus"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"species"	"unassigned"	NA	NA	473848	0	"gold_standard_0"
"superkingdom"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"phylum"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"class"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"order"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"family"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"genus"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"species"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"superkingdom"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"phylum"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"class"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"order"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"family"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"genus"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"species"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"superkingdom"	"Bacteria"	0	NA	2211300	0	"lonely_davinci_6"
"superkingdom"	"Eukaryota"	0	NA	300	0	"lonely_davinci_6"
"superkingdom"	"unassigned"	NA	NA	15476100	0	"lonely_davinci_6"
"phylum"	"Bacteroidetes"	0	NA	1034400	0	"lonely_davinci_6"
"phylum"	"Firmicutes"	0	NA	395700	0	"lonely_davinci_6"
"phylum"	"Proteobacteria"	0	NA	111000	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured bacterium"	0	NA	40500	0	"lonely_davinci_6"
"phylum"	"Planctomycetes"	0	NA	3900	0	"lonely_davinci_6"
"phylum"	"Cyanobacteria"	0	NA	1800	0	"lonely_davinci_6"
"phylum"	"Actinobacteria"	0	NA	1500	0	"lonely_davinci_6"
"phylum"	"Spirochaetes"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"Nematoda"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"unassigned"	NA	NA	16098000	0	"lonely_davinci_6"
"class"	"Bacteroidia"	0	NA	694500	0	"lonely_davinci_6"
"class"	"Erysipelotrichia"	0	NA	197400	0	"lonely_davinci_6"
"class"	"Clostridia"	0	NA	136500	0	"lonely_davinci_6"
"class"	"Gammaproteobacteria"	0	NA	63900	0	"lonely_davinci_6"
"class"	"class_uncultured bacterium"	0	NA	40500	0	"lonely_davinci_6"
"class"	"Alphaproteobacteria"	0	NA	24600	0	"lonely_davinci_6"
"class"	"Flavobacteriia"	0	NA	13200	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium ASF500"	0	NA	9000	0	"lonely_davinci_6"
"class"	"Sphingobacteriia"	0	NA	7200	0	"lonely_davinci_6"
"class"	"class_Proteobacteria bacterium CAG:495"	0	NA	4200	0	"lonely_davinci_6"
"class"	"Planctomycetia"	0	NA	3900	0	"lonely_davinci_6"
"class"	"Cytophagia"	0	NA	2700	0	"lonely_davinci_6"
"class"	"Actinobacteria"	0	NA	1500	0	"lonely_davinci_6"
"class"	"class_Chroococcales"	0	NA	1200	0	"lonely_davinci_6"
"class"	"Betaproteobacteria"	0	NA	900	0	"lonely_davinci_6"
"class"	"Spirochaetia"	0	NA	600	0	"lonely_davinci_6"
