"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"phylum"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"class"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"order"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"family"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"genus"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"species"	"unassigned"	NA	NA	473848	0	"Gold Standard"
"superkingdom"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"phylum"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"class"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"order"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"family"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"genus"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"species"	"unassigned"	NA	NA	473848	0	"evil_yalow_1"
"superkingdom"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"phylum"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"class"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"order"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"family"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"genus"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"species"	"unassigned"	NA	NA	473848	0	"fervent_sammet_0"
"superkingdom"	"Bacteria"	0	NA	469608	0	"modest_babbage_1"
"superkingdom"	"unassigned"	NA	NA	4240	0	"modest_babbage_1"
"phylum"	"Firmicutes"	0	NA	130127	0	"modest_babbage_1"
"phylum"	"Proteobacteria"	0	NA	116184	0	"modest_babbage_1"
"phylum"	"Actinobacteria"	0	NA	76883	0	"modest_babbage_1"
"phylum"	"Bacteroidetes"	0	NA	31324	0	"modest_babbage_1"
"phylum"	"phylum_rumen bacterium NK4B9"	0	NA	28158	0	"modest_babbage_1"
"phylum"	"unassigned"	NA	NA	91172	0	"modest_babbage_1"
"class"	"Clostridia"	0	NA	80104	0	"modest_babbage_1"
"class"	"Actinobacteria"	0	NA	76883	0	"modest_babbage_1"
"class"	"Alphaproteobacteria"	0	NA	51992	0	"modest_babbage_1"
"class"	"Deltaproteobacteria"	0	NA	50211	0	"modest_babbage_1"
"class"	"Negativicutes"	0	NA	50023	0	"modest_babbage_1"
"class"	"class_rumen bacterium NK4B9"	0	NA	28158	0	"modest_babbage_1"
"class"	"Bacteroidia"	0	NA	22570	0	"modest_babbage_1"
"class"	"unassigned"	NA	NA	113907	0	"modest_babbage_1"
"order"	"Clostridiales"	0	NA	80104	0	"modest_babbage_1"
"order"	"Selenomonadales"	0	NA	50023	0	"modest_babbage_1"
"order"	"order_rumen bacterium NK4B9"	0	NA	28158	0	"modest_babbage_1"
"order"	"Bacteroidales"	0	NA	22570	0	"modest_babbage_1"
"order"	"Desulfovibrionales"	0	NA	15198	0	"modest_babbage_1"
