"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	1929262649	1929262649	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	1063750082	1063750082	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	449215719	449215719	"Gold Standard"
"phylum"	"Bacteroidetes"	1	1	201872649	201872649	"Gold Standard"
"phylum"	"Firmicutes"	1	1	187941298	187941298	"Gold Standard"
"phylum"	"Thermotogae"	1	1	6090970	6090970	"Gold Standard"
"phylum"	"Spirochaetes"	1	1	5025696	5025696	"Gold Standard"
"phylum"	"Verrucomicrobia"	1	1	4320165	4320165	"Gold Standard"
"phylum"	"Fibrobacteres"	1	1	3277440	3277440	"Gold Standard"
"phylum"	"Tenericutes"	1	1	3100471	3100471	"Gold Standard"
"phylum"	"Fusobacteria"	1	1	2553826	2553826	"Gold Standard"
"phylum"	"Nitrospirae"	1	1	2114333	2114333	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	680933509	680933509	"Gold Standard"
"class"	"Actinobacteria"	1	1	449215719	449215719	"Gold Standard"
"class"	"Gammaproteobacteria"	1	1	244077075	244077075	"Gold Standard"
"class"	"Bacilli"	1	1	111794841	111794841	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	101587125	101587125	"Gold Standard"
"class"	"Flavobacteriia"	1	1	73983875	73983875	"Gold Standard"
"class"	"Clostridia"	1	1	73235155	73235155	"Gold Standard"
"class"	"Cytophagia"	1	1	60444997	60444997	"Gold Standard"
"class"	"Sphingobacteriia"	1	1	55641084	55641084	"Gold Standard"
"class"	"Deltaproteobacteria"	1	1	35331430	35331430	"Gold Standard"
"class"	"Bacteroidia"	1	1	11802693	11802693	"Gold Standard"
"class"	"Thermotogae"	1	1	6090970	6090970	"Gold Standard"
"class"	"Spirochaetia"	1	1	5025696	5025696	"Gold Standard"
"class"	"Verrucomicrobiae"	1	1	4320165	4320165	"Gold Standard"
"class"	"Fibrobacteria"	1	1	3277440	3277440	"Gold Standard"
"class"	"Mollicutes"	1	1	3100471	3100471	"Gold Standard"
"class"	"Negativicutes"	1	1	2911302	2911302	"Gold Standard"
"class"	"Fusobacteriia"	1	1	2553826	2553826	"Gold Standard"
"class"	"Nitrospira"	1	1	2114333	2114333	"Gold Standard"
"class"	"Epsilonproteobacteria"	1	1	1820943	1820943	"Gold Standard"
"order"	"Actinomycetales"	1	1	449215719	449215719	"Gold Standard"
"order"	"Rhizobiales"	1	1	444765031	444765031	"Gold Standard"
"order"	"Sphingomonadales"	1	1	152310437	152310437	"Gold Standard"
"order"	"Pseudomonadales"	1	1	110117112	110117112	"Gold Standard"
"order"	"Bacillales"	1	1	105323788	105323788	"Gold Standard"
"order"	"Burkholderiales"	1	1	89999797	89999797	"Gold Standard"
"order"	"Xanthomonadales"	1	1	83373719	83373719	"Gold Standard"
"order"	"Flavobacteriales"	1	1	73983875	73983875	"Gold Standard"
