instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	6336450	0
superkingdom	Viruses	0.00	nan	300	0
superkingdom	Archaea	0.00	nan	150	0
superkingdom	unassigned	nan	nan	32070450	38407350
phylum	Proteobacteria	0.00	nan	3854700	0
phylum	Firmicutes	0.00	nan	814050	0
phylum	Bacteroidetes	0.00	nan	210750	0
phylum	Actinobacteria	0.00	nan	156000	0
phylum	Spirochaetes	0.00	nan	300	0
phylum	Cyanobacteria	0.00	nan	150	0
phylum	Deinococcus-Thermus	0.00	nan	150	0
phylum	Euryarchaeota	0.00	nan	150	0
phylum	unassigned	nan	nan	33371100	38407350
class	Gammaproteobacteria	0.00	nan	3063600	0
class	Epsilonproteobacteria	0.00	nan	488700	0
class	Bacilli	0.00	nan	412050	0
class	Clostridia	0.00	nan	399000	0
class	Bacteroidia	0.00	nan	210750	0
class	Actinobacteria	0.00	nan	156000	0
class	Betaproteobacteria	0.00	nan	148650	0
class	Alphaproteobacteria	0.00	nan	88950	0
class	Deltaproteobacteria	0.00	nan	600	0
class	Erysipelotrichia	0.00	nan	300	0
class	Spirochaetia	0.00	nan	300	0
class	Deinococci	0.00	nan	150	0
class	Methanobacteria	0.00	nan	150	0
class	Negativicutes	0.00	nan	150	0
class	unassigned	nan	nan	33438000	38407350
order	Enterobacteriales	0.00	nan	2027250	0
order	Pseudomonadales	0.00	nan	778350	0
order	Campylobacterales	0.00	nan	488700	0
order	Clostridiales	0.00	nan	399000	0
order	Lactobacillales	0.00	nan	312900	0
order	Bacteroidales	0.00	nan	210750	0
order	Aeromonadales	0.00	nan	207000	0
order	Burkholderiales	0.00	nan	145500	0
order	Coriobacteriales	0.00	nan	92850	0
order	Bacillales	0.00	nan	91950	0
order	Bifidobacteriales	0.00	nan	58350	0
order	Sphingomonadales	0.00	nan	36300	0
order	Rhodobacterales	0.00	nan	32100	0
order	Rhizobiales	0.00	nan	13650	0
order	Alteromonadales	0.00	nan	10200	0
order	Xanthomonadales	0.00	nan	7050	0
order	Actinomycetales	0.00	nan	4800	0
order	Rhodocyclales	0.00	nan	2700	0
order	Pasteurellales	0.00	nan	1800	0
order	Caulobacterales	0.00	nan	1500	0
order	Rhodospirillales	0.00	nan	1200	0
order	Vibrionales	0.00	nan	1200	0
order	Desulfovibrionales	0.00	nan	600	0
order	Neisseriales	0.00	nan	450	0
order	Oceanospirillales	0.00	nan	450	0
order	Acidithiobacillales	0.00	nan	300	0
order	Erysipelotrichales	0.00	nan	300	0
order	Rickettsiales	0.00	nan	300	0
order	Spirochaetales	0.00	nan	300	0
order	Caudovirales	0.00	nan	150	0
order	Methanobacteriales	0.00	nan	150	0
order	Prochlorales	0.00	nan	150	0
order	Selenomonadales	0.00	nan	150	0
order	Thermales	0.00	nan	150	0
order	Thiotrichales	0.00	nan	150	0
order	unassigned	nan	nan	33478650	38407350
family	Enterobacteriaceae	0.00	nan	2027250	0
family	Moraxellaceae	0.00	nan	602850	0
family	Campylobacteraceae	0.00	nan	475350	0
family	Lactobacillaceae	0.00	nan	257550	0
family	Aeromonadaceae	0.00	nan	207000	0
family	Bacteroidaceae	0.00	nan	190950	0
family	Pseudomonadaceae	0.00	nan	174900	0
family	Lachnospiraceae	0.00	nan	108450	0
family	Coriobacteriaceae	0.00	nan	92850	0
family	Sutterellaceae	0.00	nan	90300	0
family	Staphylococcaceae	0.00	nan	90000	0
family	Clostridiaceae	0.00	nan	61500	0
family	Bifidobacteriaceae	0.00	nan	58350	0
family	Sphingomonadaceae	0.00	nan	36300	0
family	Burkholderiaceae	0.00	nan	31650	0
family	Eubacteriaceae	0.00	nan	28500	0
family	Rhodobacteraceae	0.00	nan	28350	0
family	Comamonadaceae	0.00	nan	22950	0
family	Ruminococcaceae	0.00	nan	17850	0
family	Enterococcaceae	0.00	nan	16500	0
family	Helicobacteraceae	0.00	nan	13350	0
family	Streptococcaceae	0.00	nan	12600	0
family	Shewanellaceae	0.00	nan	9900	0
family	Oscillospiraceae	0.00	nan	8850	0
family	Leuconostocaceae	0.00	nan	7650	0
family	Prevotellaceae	0.00	nan	7350	0
family	Rhizobiaceae	0.00	nan	7350	0
family	Xanthomonadaceae	0.00	nan	7050	0
family	Peptostreptococcaceae	0.00	nan	3150	0
family	Beijerinckiaceae	0.00	nan	2850	0
family	Brevibacteriaceae	0.00	nan	2850	0
family	Rhodocyclaceae	0.00	nan	2700	0
family	Pasteurellaceae	0.00	nan	1800	0
family	Caulobacteraceae	0.00	nan	1500	0
family	Vibrionaceae	0.00	nan	1200	0
family	Acetobacteraceae	0.00	nan	1050	0
family	Phyllobacteriaceae	0.00	nan	1050	0
family	Mycobacteriaceae	0.00	nan	900	0
family	Bradyrhizobiaceae	0.00	nan	750	0
family	Porphyromonadaceae	0.00	nan	750	0
family	Alcaligenaceae	0.00	nan	600	0
family	Brucellaceae	0.00	nan	600	0
family	Desulfovibrionaceae	0.00	nan	600	0
family	Hyphomicrobiaceae	0.00	nan	600	0
family	Alcanivoracaceae	0.00	nan	450	0
family	Bacillaceae	0.00	nan	450	0
family	Corynebacteriaceae	0.00	nan	450	0
family	Neisseriaceae	0.00	nan	450	0
family	Acidithiobacillaceae	0.00	nan	300	0
family	Aerococcaceae	0.00	nan	300	0
family	Alteromonadaceae	0.00	nan	300	0
family	Anaplasmataceae	0.00	nan	300	0
family	Brachyspiraceae	0.00	nan	300	0
family	Erysipelotrichaceae	0.00	nan	300	0
family	Nocardiaceae	0.00	nan	300	0
family	Paenibacillaceae	0.00	nan	300	0
family	Peptococcaceae	0.00	nan	300	0
family	Geodermatophilaceae	0.00	nan	150	0
family	Methanobacteriaceae	0.00	nan	150	0
family	Methylobacteriaceae	0.00	nan	150	0
family	Nudiviridae	0.00	nan	150	0
