instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	141450	0
superkingdom	Viruses	1.00	0.01	132600	10938300
superkingdom	unassigned	nan	nan	10664250	0
phylum	Firmicutes	0.00	nan	141150	0
phylum	Actinobacteria	0.00	nan	300	0
phylum	unassigned	nan	nan	10796850	10938300
class	Clostridia	0.00	nan	141000	0
class	Actinobacteria	0.00	nan	300	0
class	Bacilli	0.00	nan	150	0
class	unassigned	nan	nan	10796850	10938300
order	Clostridiales	0.00	nan	141000	0
order	Actinomycetales	0.00	nan	300	0
order	Bacillales	0.00	nan	150	0
order	unassigned	nan	nan	10796850	10938300
family	Papillomaviridae	0.00	nan	68550	0
family	Microviridae	0.00	nan	63900	0
family	Peptococcaceae	0.00	nan	15750	0
family	Actinomycetaceae	0.00	nan	300	0
family	Bacillaceae	0.00	nan	150	0
family	Oscillospiraceae	0.00	nan	150	0
family	unassigned	nan	nan	10789500	10938300
genus	Gammapapillomavirus	0.00	nan	68550	0
genus	Microvirus	0.00	nan	63900	0
genus	Dehalobacter	0.00	nan	15750	0
genus	Actinomyces	0.00	nan	300	0
genus	Oscillibacter	0.00	nan	150	0
genus	unassigned	nan	nan	10789650	10938300
species	Gammapapillomavirus 9	0.00	nan	42150	0
species	Enterobacteria phage WA13 sensu lato	0.00	nan	38100	0
species	Gammapapillomavirus 7	0.00	nan	24150	0
species	Dehalobacter sp. UNSWDHB	0.00	nan	15750	0
species	Enterobacteria phage alpha3	0.00	nan	11100	0
species	Enterobacteria phage St-1	0.00	nan	6750	0
species	Gammapapillomavirus 10	0.00	nan	600	0
species	Human papillomavirus type 134	0.00	nan	450	0
species	Actinomyces vaccimaxillae	0.00	nan	300	0
species	Gammapapillomavirus 1	0.00	nan	300	0
species	Gammapapillomavirus 17	0.00	nan	300	0
species	Gammapapillomavirus 4	0.00	nan	300	0
species	Human papillomavirus type 129	0.00	nan	300	0
species	Dragonfly-associated circular virus 1	0.00	nan	150	0
species	Enterobacteria phage G4 sensu lato	0.00	nan	150	0
species	Oscillibacter sp. 1-3	0.00	nan	150	0
species	unassigned	nan	nan	10797300	10938300
