instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	1150050	0
superkingdom	unassigned	nan	nan	23432850	24582900
phylum	Bacteroidetes	0.00	nan	291750	0
phylum	Proteobacteria	0.00	nan	249900	0
phylum	Firmicutes	0.00	nan	129150	0
phylum	Actinobacteria	0.00	nan	11850	0
phylum	Verrucomicrobia	0.00	nan	6300	0
phylum	unassigned	nan	nan	23893950	24582900
class	Bacteroidia	0.00	nan	291750	0
class	Clostridia	0.00	nan	101700	0
class	Alphaproteobacteria	0.00	nan	87000	0
class	Gammaproteobacteria	0.00	nan	76800	0
class	Betaproteobacteria	0.00	nan	36000	0
class	Actinobacteria	0.00	nan	11850	0
class	Verrucomicrobiae	0.00	nan	6300	0
class	Negativicutes	0.00	nan	5100	0
class	unassigned	nan	nan	23966400	24582900
order	Bacteroidales	0.00	nan	291750	0
order	Clostridiales	0.00	nan	101700	0
order	Rhizobiales	0.00	nan	54300	0
order	Enterobacteriales	0.00	nan	49050	0
order	Burkholderiales	0.00	nan	36000	0
order	Aeromonadales	0.00	nan	27150	0
order	Sphingomonadales	0.00	nan	22500	0
order	Actinomycetales	0.00	nan	11700	0
order	Verrucomicrobiales	0.00	nan	6300	0
order	Selenomonadales	0.00	nan	5100	0
order	Pseudomonadales	0.00	nan	600	0
order	Rhodobacterales	0.00	nan	300	0
order	Coriobacteriales	0.00	nan	150	0
order	unassigned	nan	nan	23976300	24582900
family	Prevotellaceae	0.00	nan	156600	0
family	Bacteroidaceae	0.00	nan	70050	0
family	Phyllobacteriaceae	0.00	nan	54300	0
family	Enterobacteriaceae	0.00	nan	49050	0
family	Oscillospiraceae	0.00	nan	38850	0
family	Succinivibrionaceae	0.00	nan	27150	0
family	Lachnospiraceae	0.00	nan	25350	0
family	Sphingomonadaceae	0.00	nan	22500	0
family	Porphyromonadaceae	0.00	nan	12150	0
family	Sutterellaceae	0.00	nan	9900	0
family	Clostridiaceae	0.00	nan	6450	0
family	Propionibacteriaceae	0.00	nan	6450	0
family	Verrucomicrobiaceae	0.00	nan	6300	0
family	Corynebacteriaceae	0.00	nan	5250	0
family	Acidaminococcaceae	0.00	nan	3900	0
family	Rikenellaceae	0.00	nan	3300	0
family	Ruminococcaceae	0.00	nan	2700	0
family	Eubacteriaceae	0.00	nan	2250	0
family	Veillonellaceae	0.00	nan	1200	0
family	Pseudomonadaceae	0.00	nan	600	0
family	Rhodobacteraceae	0.00	nan	300	0
family	Burkholderiaceae	0.00	nan	150	0
family	Coriobacteriaceae	0.00	nan	150	0
family	unassigned	nan	nan	24078000	24582900
genus	Prevotella	0.00	nan	150900	0
genus	Bacteroides	0.00	nan	70050	0
genus	Mesorhizobium	0.00	nan	53250	0
genus	Escherichia	0.00	nan	43650	0
genus	Oscillibacter	0.00	nan	38850	0
genus	Anaerobiospirillum	0.00	nan	27150	0
genus	Sphingobium	0.00	nan	10350	0
genus	Parasutterella	0.00	nan	9300	0
genus	Parabacteroides	0.00	nan	8850	0
genus	Blautia	0.00	nan	7350	0
genus	Akkermansia	0.00	nan	6300	0
genus	Clostridium	0.00	nan	6300	0
genus	Propionibacterium	0.00	nan	6300	0
genus	Corynebacterium	0.00	nan	5250	0
genus	Paraprevotella	0.00	nan	5250	0
genus	Phascolarctobacterium	0.00	nan	3900	0
genus	Alistipes	0.00	nan	3300	0
genus	Intestinimonas	0.00	nan	3300	0
genus	Porphyromonas	0.00	nan	3000	0
genus	Eubacterium	0.00	nan	2250	0
genus	Roseburia	0.00	nan	1650	0
genus	Faecalibacterium	0.00	nan	1500	0
genus	Selenomonas	0.00	nan	1200	0
genus	Sphingomonas	0.00	nan	900	0
genus	Pseudomonas	0.00	nan	600	0
genus	Ruminococcus	0.00	nan	600	0
genus	Subdoligranulum	0.00	nan	600	0
genus	Sutterella	0.00	nan	600	0
genus	Dorea	0.00	nan	450	0
genus	Paracoccus	0.00	nan	300	0
genus	Butyricicoccus	0.00	nan	150	0
genus	Cellulosilyticum	0.00	nan	150	0
genus	Cupriavidus	0.00	nan	150	0
genus	Paludibacter	0.00	nan	150	0
genus	Slackia	0.00	nan	150	0
genus	Sphingopyxis	0.00	nan	150	0
genus	unassigned	nan	nan	24108750	24582900
species	uncultured bacterium	0.00	nan	419400	0
species	Prevotella sp. CAG:891	0.00	nan	85200	0
species	Escherichia coli	0.00	nan	38400	0
species	Prevotella sp. CAG:732	0.00	nan	29850	0
species	Anaerobiospirillum succiniciproducens	0.00	nan	27150	0
species	Burkholderiales bacterium 1_1_47	0.00	nan	24150	0
species	Bacteroides sp. 1_1_30	0.00	nan	13650	0
species	Lachnospiraceae bacterium 3-2	0.00	nan	13500	0
species	Clostridiales bacterium VE202-27	0.00	nan	10800	0
species	Blautia producta	0.00	nan	7350	0
species	Parabacteroides distasonis	0.00	nan	7350	0
species	Propionibacterium acnes	0.00	nan	6300	0
species	Clostridium sp. ATCC BAA-442	0.00	nan	6000	0
species	Prevotella sp. CAG:604	0.00	nan	5850	0
species	Sphingobium yanoikuyae	0.00	nan	5850	0
species	Paraprevotella xylaniphila	0.00	nan	4200	0
species	Bacteroides sp. CAG:1060	0.00	nan	3900	0
species	Phascolarctobacterium succinatutens	0.00	nan	3900	0
species	Oscillibacter sp. 1-3	0.00	nan	3750	0
species	Akkermansia sp. CAG:344	0.00	nan	3600	0
species	Bacteroides fragilis	0.00	nan	3450	0
species	Corynebacterium propinquum	0.00	nan	3450	0
species	Oscillibacter sp. KLE 1745	0.00	nan	3450	0
species	Alistipes sp. CAG:435	0.00	nan	3300	0
species	Intestinimonas butyriciproducens	0.00	nan	3300	0
species	Firmicutes bacterium CAG:110	0.00	nan	3150	0
species	Porphyromonas sp. COT-108_OH2963	0.00	nan	2850	0
species	Bacteroides sp. CAG:714	0.00	nan	2700	0
species	Mesorhizobium metallidurans	0.00	nan	2700	0
species	Oscillibacter sp. CAG:155	0.00	nan	2550	0
species	Oscillibacter sp. CAG:241	0.00	nan	2400	0
species	Bacteroides sp. D20	0.00	nan	2100	0
species	Eubacterium desmolans	0.00	nan	2100	0
species	Bacteroides intestinalis CAG:315	0.00	nan	1950	0
species	Bacteroides clarus	0.00	nan	1800	0
species	Prevotella timonensis	0.00	nan	1800	0
species	Bacteroides sp. HPS0048	0.00	nan	1650	0
species	Roseburia sp. CAG:471	0.00	nan	1650	0
species	Faecalibacterium prausnitzii	0.00	nan	1500	0
species	Proteobacteria bacterium CAG:139	0.00	nan	1500	0
species	Parabacteroides sp. CAG:2	0.00	nan	1050	0
species	Bacteroides oleiciplenus	0.00	nan	900	0
species	Escherichia sp. 3_2_53FAA	0.00	nan	900	0
species	Firmicutes bacterium CAG:94	0.00	nan	900	0
species	Mesorhizobium loti	0.00	nan	900	0
species	Prevotella sp. CAG:1092	0.00	nan	900	0
species	Bacteroides vulgatus	0.00	nan	750	0
species	Sphingomonas sp. LH128	0.00	nan	750	0
species	Akkermansia muciniphila	0.00	nan	600	0
species	Bacteroides barnesiae	0.00	nan	600	0
species	Bacteroides stercoris	0.00	nan	600	0
species	Bacteroides uniformis CAG:3	0.00	nan	600	0
species	Firmicutes bacterium CAG:103	0.00	nan	600	0
species	Firmicutes bacterium CAG:170	0.00	nan	600	0
species	Pseudomonas putida	0.00	nan	600	0
species	Selenomonas bovis	0.00	nan	600	0
species	Selenomonas sp. CM52	0.00	nan	600	0
species	Sutterella wadsworthensis	0.00	nan	600	0
species	Bacteroides acidifaciens	0.00	nan	450	0
species	Bacteroides caccae	0.00	nan	450	0
species	Bacteroides coprocola	0.00	nan	450	0
species	Bacteroides salyersiae	0.00	nan	450	0
species	Mesorhizobium sp. LSJC280B00	0.00	nan	450	0
species	Prevotella sp. CAG:924	0.00	nan	450	0
species	Prevotella sp. oral taxon 472	0.00	nan	450	0
species	Subdoligranulum sp. 4_3_54A2FAA	0.00	nan	450	0
species	Bacteroides gallinarum	0.00	nan	300	0
species	Bacteroides plebeius	0.00	nan	300	0
species	Firmicutes bacterium CAG:124	0.00	nan	300	0
species	Parabacteroides johnsonii CAG:246	0.00	nan	300	0
species	Paracoccus aestuarii	0.00	nan	300	0
species	Prevotella oralis	0.00	nan	300	0
species	Prevotella oulorum	0.00	nan	300	0
species	Ruminococcus sp. CAG:403	0.00	nan	300	0
species	Sphingobium sp. ba1	0.00	nan	300	0
species	Bacteroides coprophilus	0.00	nan	150	0
species	Bacteroides faecichinchillae	0.00	nan	150	0
species	Bacteroides intestinalis	0.00	nan	150	0
species	Bacteroides paurosaccharolyticus	0.00	nan	150	0
species	Bacteroides rodentium	0.00	nan	150	0
species	Bacteroides salanitronis	0.00	nan	150	0
species	Bacteroides sp. 2_1_22	0.00	nan	150	0
species	Bacteroides sp. 4_1_36	0.00	nan	150	0
species	Butyricicoccus pullicaecorum	0.00	nan	150	0
species	Cellulosilyticum lentocellum	0.00	nan	150	0
species	Clostridium hathewayi CAG:224	0.00	nan	150	0
species	Clostridium sp. KLE 1755	0.00	nan	150	0
species	Corynebacterium pseudodiphtheriticum	0.00	nan	150	0
