instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	0.00	nan	24227	0
superkingdom	unassigned	nan	nan	3116417	3140644
phylum	Actinobacteria	0.00	nan	8303	0
phylum	Firmicutes	0.00	nan	6318	0
phylum	Bacteroidetes	0.00	nan	1015	0
phylum	unassigned	nan	nan	3125008	3140644
class	Actinobacteria	0.00	nan	8303	0
class	unassigned	nan	nan	3132341	3140644
order	Actinomycetales	0.00	nan	8303	0
order	unassigned	nan	nan	3132341	3140644
family	unassigned	nan	nan	3140644	3140644
genus	unassigned	nan	nan	3140644	3140644
species	unassigned	nan	nan	3140644	0
