instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.95	2642096138	2772292177
superkingdom	Archaea	0.99	0.80	18822979	23185149
superkingdom	unassigned	nan	nan	142157337	7599128
phylum	Proteobacteria	0.99	0.94	1432129841	1521045066
phylum	Actinobacteria	0.99	0.97	629569205	643423328
phylum	Bacteroidetes	1.00	0.96	285636014	295664382
phylum	Firmicutes	1.00	0.94	252927081	269460065
phylum	Euryarchaeota	0.99	0.80	18822979	23185149
phylum	Verrucomicrobia	1.00	1.00	16367112	16429445
phylum	Fusobacteria	1.00	0.94	6296410	6660981
phylum	Thermotogae	1.00	1.00	6069019	6090970
phylum	Spirochaetes	1.00	0.96	4832759	5025696
phylum	Fibrobacteres	1.00	0.96	3157681	3277440
phylum	Tenericutes	1.00	0.98	3052400	3100471
phylum	Nitrospirae	1.00	0.97	2058616	2114333
phylum	unassigned	nan	nan	142157337	7599128
class	Alphaproteobacteria	0.98	0.91	771449642	833861012
class	Actinobacteria	0.99	0.97	629569205	643423328
class	Gammaproteobacteria	0.98	0.93	271062233	283564862
class	Betaproteobacteria	0.99	0.93	238136785	253679672
class	Deltaproteobacteria	0.95	0.96	149903905	148118577
class	Clostridia	1.00	0.97	140478008	144027995
class	Flavobacteriia	1.00	0.95	134131240	140981969
class	Bacilli	1.00	0.89	104089092	116695892
class	Cytophagia	0.98	0.98	77621260	77861707
class	Sphingobacteriia	1.00	0.96	57893302	60469382
class	Halobacteria	0.99	0.80	18822979	23185149
class	Verrucomicrobiae	1.00	1.00	16367112	16429445
class	Bacteroidia	1.00	0.98	15990212	16351324
class	Negativicutes	1.00	0.96	8359981	8736178
class	Fusobacteriia	1.00	0.94	6296410	6660981
class	Thermotogae	1.00	1.00	6069019	6090970
class	Spirochaetia	1.00	0.96	4832759	5025696
class	Fibrobacteria	1.00	0.96	3157681	3277440
class	Mollicutes	1.00	0.98	3052400	3100471
class	Nitrospira	1.00	0.97	2058616	2114333
class	Epsilonproteobacteria	1.00	0.87	1577276	1820943
class	unassigned	nan	nan	142157337	7599128
order	Actinomycetales	0.99	0.97	626713749	640542435
order	Rhizobiales	0.97	0.88	471579094	516395188
order	Burkholderiales	0.99	0.93	223104958	237839503
order	Sphingomonadales	0.96	0.87	159164539	175138273
order	Flavobacteriales	1.00	0.95	134131240	140981969
order	Clostridiales	1.00	0.97	132867495	136029716
order	Pseudomonadales	0.97	0.93	108370228	113391256
order	Bacillales	1.00	0.88	92877481	105323788
order	Xanthomonadales	0.96	0.91	85367416	90382558
order	Cytophagales	0.98	0.98	77621260	77861707
order	Desulfobacterales	0.91	0.91	72319380	71999076
order	Rhodobacterales	0.99	0.92	61697789	65931920
order	Sphingobacteriales	1.00	0.96	57893302	60469382
