instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.43	239901887	553468052
superkingdom	Archaea	0.88	0.01	93917	6411802
superkingdom	unassigned	nan	nan	322034042	1413217
phylum	Proteobacteria	1.00	0.39	95869593	243932505
phylum	Actinobacteria	0.96	0.39	58666105	145948197
phylum	Firmicutes	1.00	0.32	37507927	116336594
phylum	Bacteroidetes	1.00	0.33	14979331	45650742
phylum	Tenericutes	1.00	0.82	1313860	1600014
phylum	Euryarchaeota	1.00	0.01	82737	6411802
phylum	Cyanobacteria	0.00	nan	2663	0
phylum	unassigned	nan	nan	353607630	2149992
class	Actinobacteria	0.96	0.39	58666105	145948197
class	Alphaproteobacteria	1.00	0.37	47283336	127454801
class	Betaproteobacteria	1.00	0.44	34641255	78627440
class	Clostridia	1.00	0.29	23096725	79844812
class	Bacilli	1.00	0.37	11892560	32340827
class	Gammaproteobacteria	1.00	0.36	9975364	27773710
class	Sphingobacteriia	1.00	0.41	7839769	19013960
class	Flavobacteriia	1.00	0.49	4625719	9442158
class	Deltaproteobacteria	1.00	0.24	2390098	10076554
class	Mollicutes	1.00	0.82	1313860	1600014
class	Bacteroidia	1.00	0.30	841350	2783086
class	Cytophagia	1.00	0.01	181535	14411538
class	Negativicutes	1.00	0.03	116977	4150955
class	Thermoplasmata	1.00	0.05	82737	1534116
class	unassigned	nan	nan	359082456	2149992
order	Actinomycetales	0.96	0.39	58660931	143462610
order	Burkholderiales	1.00	0.43	28679016	66564525
order	Clostridiales	1.00	0.29	19964905	69444702
order	Rhizobiales	1.00	0.30	16470511	54087866
order	Bacillales	1.00	0.37	11043713	29943979
order	Sphingomonadales	1.00	0.46	10670442	23337519
order	Rhodospirillales	1.00	0.45	9943322	22154048
order	Sphingobacteriales	1.00	0.41	7839769	19013960
order	Rhodobacterales	1.00	0.26	6407061	24573518
order	Methylophilales	1.00	0.54	4796481	8904107
order	Flavobacteriales	1.00	0.49	4625719	9442158
order	Thermoanaerobacterales	1.00	0.26	2737032	10400110
order	Vibrionales	1.00	0.31	2533901	8287247
order	Desulfovibrionales	1.00	0.24	2390098	10076554
order	Enterobacteriales	1.00	0.43	2307979	5419845
order	Alteromonadales	1.00	0.44	2213719	4980999
order	Caulobacterales	1.00	0.52	1713863	3301850
order	Pseudomonadales	1.00	0.26	1445699	5477884
order	Acholeplasmatales	1.00	0.82	1313860	1600014
order	Legionellales	1.00	0.26	924282	3607735
order	Bacteroidales	1.00	0.30	841350	2783086
order	Nitrosomonadales	1.00	0.28	776870	2734309
order	Lactobacillales	1.00	0.31	742634	2396848
