Instance	class	precision	recall	predicted class size	real class size
strain	1036782	1.0	0.0616776819773	181155.0	2937124.0
strain	1220_AO	1.0	0.000528486732091	3911.0	7400375.0
strain	1220_AO	1.0	0.000155532658818	1151.0	7400375.0
strain	1030737	0.704485871634	0.287354767357	1492954.0	3660162.0
strain	1021_AQ	0.580666753034	0.151486042775	1482048.0	5680893.0
strain	1052995	0.826521725106	0.00373739487984	31001.0	6855845.0
strain	1286_BU	0.397898264467	0.199266495341	1470499.0	2936314.0
strain	1048945	1.0	0.000618646344199	4468.0	7222220.0
strain	1286_BD	0.726212421482	0.0485253887804	202343.0	3028188.0
strain	1286_AF	0.62026250741	0.0785962134286	605621.0	4779416.0
strain	1053049	1.0	0.000233655693335	1542.0	6599454.0
strain	1053037	0.850984131308	0.0045807823441	14683.0	2727700.0
strain	1287_W	1.0	0.0669819387953	281832.0	4207582.0
strain	1049035	1.0	0.0644121347128	203217.0	3154949.0
strain	1048885	1.0	0.0463914173987	569328.0	12272270.0
strain	1285_CF	0.526434638348	0.444741663296	3316463.0	3925652.0
strain	1036704	1.0	0.00389067094199	16150.0	4150955.0
strain	1036803	1.0	0.028142039042	145322.0	5163876.0
strain	1286_BV	1.0	0.00432370457337	18863.0	4362694.0
strain	1287_BO	1.0	0.0215646388411	116877.0	5419845.0
strain	1053028	0.318309231783	0.355630148555	4207129.0	3765620.0
strain	1220_AR	0.299105545617	0.000744601969722	11180.0	4490990.0
strain	evo_1286_G.010	0.415230428521	0.703451069794	5319220.0	3139809.0
strain	1036695	1.0	0.0679426814008	230328.0	3390034.0
strain	1287_W	0.39779576639	0.0367664848837	388888.0	4207582.0
strain	1053055	1.0	0.582551434238	2928034.0	5026224.0
strain	1220_E	1.0	0.125614491473	914755.0	7282241.0
strain	1053049	1.0	0.190569250123	1257653.0	6599454.0
strain	1286_Y	0.433850109814	0.218234246989	1932815.0	3842440.0
strain	1049032	0.954064675736	0.0706155261849	333077.0	4500101.0
strain	1286_Y	0.303395676347	0.581002435952	7358269.0	3842440.0
strain	1287_W	1.0	0.54599244887	2297308.0	4207582.0
strain	1036566	1.0	0.198440185637	585112.0	2948556.0
strain	1286_BV	1.0	0.125048651132	545549.0	4362694.0
strain	1021_AP	1.0	0.0568530862443	379608.0	6676999.0
strain	1052950	1.0	0.0261996191638	142213.0	5428056.0
strain	1285_BF	0.298870229484	0.128614708609	1793019.0	4166553.0
strain	1052950	0.868109182182	0.128134823959	801193.0	5428056.0
strain	1052950	0.991735584566	0.0956148941721	523328.0	5428056.0
strain	Sample20_114	0.00023592433059	1.0	31332080.0	7392.0
strain	1287_W	1.0	0.0177850366315	74832.0	4207582.0
strain	1139_T	0.373461712908	0.0854709927999	1263337.0	5520095.0
strain	1036629	1.0	0.0300387206272	73769.0	2455797.0
strain	1052974	0.552805621929	0.0667201193741	439849.0	3644343.0
strain	1285_AD	1.0	0.126004192857	720950.0	5721635.0
strain	1021_P	0.354516099698	0.44231084482	5487401.0	4398201.0
strain	1048966	0.512986389283	0.624915551252	4466407.0	3666425.0
strain	1285_AD	1.0	0.189937666419	1086754.0	5721635.0
strain	1053034	1.0	0.00217555326536	5516.0	2535447.0
strain	1035939	1.0	0.491230076737	785975.0	1600014.0
strain	evo_1030728.009	0.297092016149	0.0345994280258	288069.0	2473538.0
strain	1052977	0.803096553417	0.293536071412	1316173.0	3600968.0
strain	1052974	1.0	0.00876838431509	31955.0	3644343.0
strain	1287_BO	1.0	0.215443615085	1167671.0	5419845.0
strain	1036731	1.0	0.000576413639282	1425.0	2472183.0
strain	1036782	1.0	0.0302660017078	88895.0	2937124.0
strain	1035939	1.0	0.262093331683	419353.0	1600014.0
strain	1053022	0.260976610587	0.00138105688309	19496.0	3684135.0
strain	1053025	0.366464555294	0.0936711841675	961681.0	3762331.0
strain	1036701	0.395892640384	0.13118345456	739794.0	2232591.0
strain	evo_1139_Y.018	0.399346763044	0.0767276137758	1401023.0	7291951.0
strain	1052941	1.0	0.00436737981308	23924.0	5477884.0
strain	1049011	0.35651431734	0.0417066444507	449909.0	3845886.0
strain	1287_BN	0.687664473197	0.53717847139	3712991.0	4753154.0
strain	1053040	1.0	0.307281718022	2194571.0	7141886.0
strain	1036800	1.0	0.0090845709925	37475.0	4125126.0
strain	1285_BV	0.679044007501	0.166542443628	720968.0	2939605.0
strain	1048942	1.0	0.000724268977948	5207.0	7189318.0
strain	1036680	0.69803592684	0.312418638476	2002013.0	4473091.0
strain	1220_BD	0.646723767227	0.176454134323	1985970.0	7278798.0
strain	1035939	1.0	0.0678319064708	108532.0	1600014.0
strain	1036683	1.0	0.0078256592772	37837.0	4834992.0
strain	1036683	1.0	0.000488108356746	2360.0	4834992.0
strain	1286_BU	0.397237491109	0.325043915603	2402671.0	2936314.0
strain	1035981	1.0	0.118139199494	241492.0	2044131.0
