Instance	class	precision	recall	predicted class size	real class size
strain	1036584	1.0	0.0280847075992	87448.0	3113723.0
strain	1048873	1.0	0.000277624745786	2434.0	8767230.0
strain	1035978	0.98800305505	0.0329247176589	85105.0	2553826.0
strain	1030791	0.68938314155	0.250465414299	1550534.0	4267703.0
strain	1049068	0.318929503619	0.350497271724	3946543.0	3591095.0
strain	1049017	0.75959167006	0.374396054352	3457792.0	7015325.0
strain	1036668	1.0	0.00218622102329	7597.0	3474946.0
strain	1285_BL	0.959943047474	0.0415683872365	194548.0	4492717.0
strain	1220_AK	0.509510396969	0.154190423627	1382855.0	4569538.0
strain	1049041	0.255748392212	0.00058255844498	11351.0	4983191.0
strain	1030773	1.0	0.000390897286954	1001.0	2560775.0
strain	1048891	1.0	0.243467885802	909485.0	3735544.0
strain	1139_CI	0.112179581816	0.135010340592	6333247.0	5262271.0
strain	1036713	1.0	0.0118231012841	51960.0	4394786.0
strain	1036725	1.0	0.000586519942385	1244.0	2120985.0
strain	1030965	1.0	0.00178110517503	8487.0	4765019.0
strain	1286_CM	0.378185077748	0.141843287447	1426849.0	3804290.0
strain	1049044	1.0	0.000335116286796	1624.0	4846079.0
strain	1365_F	1.0	0.126227802555	465874.0	3690740.0
strain	1287_AL	0.8009164627	0.0571166227063	341967.0	4795224.0
strain	1049014	1.0	0.032184702215	191079.0	5936951.0
strain	1286_CL	0.378007029163	0.0423814387284	329769.0	2941264.0
strain	1036638	1.0	0.0357003964808	58384.0	1635388.0
strain	1036710	1.0	0.015522678295	77303.0	4980004.0
strain	1030830	1.0	0.0255360947214	125125.0	4899927.0
strain	1030917	1.0	0.0393762826397	117195.0	2976284.0
strain	1036665	0.551632498102	0.00051625070527	2634.0	2814524.0
strain	1287_CC	0.648294305977	0.0844735493375	811781.0	6230033.0
strain	1285_L	1.0	0.0244549341316	135326.0	5533689.0
strain	1049002	1.0	0.000252071048258	1240.0	4919248.0
strain	1049002	1.0	0.296918146839	1460614.0	4919248.0
strain	1035984	1.0	0.022600542577	62831.0	2780066.0
strain	1048954	1.0	0.0105870120466	48070.0	4540469.0
strain	1048855	1.0	0.064341789122	304855.0	4738056.0
strain	1285_A	0.248235732138	0.406531962895	10735473.0	6555273.0
strain	1030818	1.0	0.00401402262629	17071.0	4252841.0
strain	1286_AY	0.17819526917	0.547220890076	10821780.0	3523970.0
strain	1286_BO	0.298092172397	0.130792016355	2206908.0	5029833.0
strain	1365_B	0.125720561384	0.584836674252	16005576.0	3440670.0
strain	1035999	1.0	0.0910121843462	165728.0	1820943.0
strain	1035999	1.0	0.301481704809	548981.0	1820943.0
strain	1035999	1.0	0.00782891062488	14256.0	1820943.0
strain	1049014	1.0	0.000941729180517	5591.0	5936951.0
strain	1030731	0.418866933639	0.209863315649	1534738.0	3063189.0
strain	1220_AK	1.0	0.0372182045537	170070.0	4569538.0
strain	1030824	1.0	0.0356216357594	75316.0	2114333.0
strain	1036689	1.0	0.00298786623298	19307.0	6461802.0
strain	1030785	1.0	0.000347808821779	1002.0	2880893.0
strain	1030773	1.0	0.0552688151048	141531.0	2560775.0
strain	1139_Q	1.0	0.0248785114286	164444.0	6609881.0
strain	1036581	1.0	0.0593304407214	234988.0	3960665.0
strain	1365_G	0.652003169148	0.697719187261	3932918.0	3675225.0
strain	1021_AH	1.0	0.406584326716	2342758.0	5762047.0
strain	1036008	0.38913442071	0.318102196231	2867698.0	3508055.0
strain	1030761	1.0	0.196723528459	596414.0	3031737.0
strain	1048900	0.729128928241	0.0373914288671	266086.0	5188649.0
strain	1036638	1.0	0.0383260730787	62678.0	1635388.0
strain	1036674	0.181923196047	0.145429040392	2221344.0	2778771.0
strain	1036599	1.0	0.287252454478	1240978.0	4320165.0
strain	1035936	0.645913564399	0.00119852524625	4674.0	2518929.0
strain	1048657	1.0	0.00220883140508	8451.0	3826005.0
strain	1220_AU	0.429645615294	0.404639862861	4613856.0	4898981.0
strain	1286_CB	0.0647592421948	0.495278796388	30295861.0	3961278.0
strain	1030788	1.0	0.0007398674234	2246.0	3035679.0
strain	1048576	1.0	0.0924060781053	269022.0	2911302.0
strain	1048936	1.0	0.0341704690615	230101.0	6733914.0
strain	1030734	0.922266805145	0.096968960417	528603.0	5027516.0
strain	1286_AD	0.501740313582	0.206908442894	1783012.0	4323695.0
strain	1220_BC	0.599795100795	0.113643418429	1806742.0	9535748.0
strain	1036002	1.0	0.0258263186943	107066.0	4145616.0
strain	1035999	1.0	0.0948645838997	172743.0	1820943.0
strain	evo_1048975.026	0.306599935761	0.0610192814149	893539.0	4489712.0
strain	1285_M	1.0	0.0320791531654	166826.0	5200449.0
strain	1036713	1.0	0.00430510154533	18920.0	4394786.0
strain	1030935	0.468944467655	0.0804686058235	1096262.0	6388653.0
strain	1036647	1.0	0.00360605921958	14423.0	3999657.0
strain	1139_AX	0.281175923293	0.229669794442	5309530.0	6500254.0
strain	1285_BT	0.995589643141	0.242406758153	1270192.0	5216810.0
strain	1285_BT	0.550588177601	0.451958380696	4282295.0	5216810.0
strain	1049068	1.0	0.00051850480146	1862.0	3591095.0
strain	1286_AC	0.514782608696	0.0025316363557	27025.0	5495260.0
strain	1030890	1.0	0.000481214890308	1615.0	3356089.0
strain	1036575	1.0	0.352056709019	1971651.0	5600379.0
strain	1030725	1.0	0.228809792873	772239.0	3375026.0
strain	1139_BE	1.0	0.00266508160599	17020.0	6386296.0
strain	1030704	1.0	0.0017344357468	5374.0	3098414.0
strain	evo_1036662.016	1.0	0.0884502882088	339581.0	3839230.0
strain	1036797	0.653757721654	0.148992157347	999462.0	4385506.0
strain	evo_1036686.021	0.227388964621	0.0254013872146	490767.0	4393264.0
strain	1048948	1.0	0.0239670640094	92649.0	3865680.0
strain	1049026	1.0	0.052567661659	175005.0	3329138.0
strain	1035975	0.890738855306	0.124183540092	876112.0	6284142.0
strain	evo_1048987.039	0.332186281257	0.000481149761851	4359.0	3009458.0
strain	1139_BN	0.500118391262	0.306579192005	3382851.0	5518398.0
strain	1286_K	1.0	0.0619126338019	235651.0	3806186.0
