instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.03	58020150	1801221600
superkingdom	Eukaryota	0.00	nan	33000	0
superkingdom	Viruses	0.00	nan	2400	0
superkingdom	Archaea	0.00	nan	2250	0
superkingdom	unassigned	nan	nan	1743163800	0
phylum	Proteobacteria	1.00	0.04	34611300	942277800
phylum	Actinobacteria	1.00	0.03	22790550	848095350
phylum	Firmicutes	0.59	0.00	71550	10848450
phylum	Bacteroidetes	0.00	nan	29250	0
phylum	Streptophyta	0.00	nan	25650	0
phylum	Acidobacteria	0.00	nan	8700	0
phylum	Chlamydiae	0.00	nan	4500	0
phylum	Nematoda	0.00	nan	3600	0
phylum	Ascomycota	0.00	nan	3300	0
phylum	Verrucomicrobia	0.00	nan	2550	0
phylum	Thaumarchaeota	0.00	nan	2100	0
phylum	Cyanobacteria	0.00	nan	900	0
phylum	Chlorobi	0.00	nan	600	0
phylum	Chordata	0.00	nan	450	0
phylum	Spirochaetes	0.00	nan	450	0
phylum	Fusobacteria	0.00	nan	300	0
phylum	Gemmatimonadetes	0.00	nan	300	0
phylum	Atribacteria	0.00	nan	150	0
phylum	unassigned	nan	nan	1743665400	0
class	Betaproteobacteria	1.00	0.03	27676650	921986100
class	Actinobacteria	1.00	0.03	22790550	848095350
class	Gammaproteobacteria	0.81	0.03	852900	20291700
class	Alphaproteobacteria	0.00	nan	179400	0
class	Clostridia	0.68	0.00	59700	10848450
class	Flavobacteriia	0.00	nan	15450	0
class	Bacilli	0.00	nan	9150	0
class	Deltaproteobacteria	0.00	nan	8850	0
class	Sphingobacteriia	0.00	nan	6750	0
class	Chlamydiia	0.00	nan	4500	0
class	Acidobacteriia	0.00	nan	3750	0
class	Chromadorea	0.00	nan	3600	0
class	Epsilonproteobacteria	0.00	nan	3000	0
class	Bacteroidia	0.00	nan	1800	0
class	Leotiomycetes	0.00	nan	1800	0
class	Cytophagia	0.00	nan	1500	0
class	Opitutae	0.00	nan	1350	0
class	Dothideomycetes	0.00	nan	1200	0
class	Verrucomicrobiae	0.00	nan	1200	0
class	Chlorobia	0.00	nan	600	0
class	Mammalia	0.00	nan	450	0
class	Spirochaetia	0.00	nan	450	0
class	Fusobacteriia	0.00	nan	300	0
class	Gemmatimonadetes	0.00	nan	300	0
