instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.81	12017080200	14752806000
superkingdom	Archaea	0.98	0.92	97497000	103723500
superkingdom	superkingdom_uncultured organism	0.00	nan	5366700	0
superkingdom	Eukaryota	0.00	nan	3804000	0
superkingdom	Viruses	0.00	nan	956700	0
superkingdom	superkingdom_uncultured prokaryote	0.00	nan	54000	0
superkingdom	superkingdom_synthetic construct	0.00	nan	36000	0
superkingdom	superkingdom_uncultured soil microbe SL1-36C7	0.00	nan	32100	0
superkingdom	superkingdom_uncultured microorganism	0.00	nan	27600	0
superkingdom	superkingdom_Promoter probe vector pPR9TT	0.00	nan	17700	0
superkingdom	superkingdom_uncultured prokaryote AT3	0.00	nan	9600	0
superkingdom	superkingdom_uncultured soil microorganism	0.00	nan	4500	0
superkingdom	superkingdom_Plasmid pVT736-1	0.00	nan	3600	0
superkingdom	superkingdom_Plasmid pTD1	0.00	nan	2400	0
superkingdom	superkingdom_uncultured marine organism	0.00	nan	2400	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_009L19	0.00	nan	2100	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_005I08	0.00	nan	1800	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_ANIW141K23	0.00	nan	1800	0
superkingdom	superkingdom_uncultured marine microorganism	0.00	nan	1500	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_ANIW93N21	0.00	nan	1500	0
superkingdom	superkingdom_uncultured organism MedDCM-OCT-S11-C293	0.00	nan	1500	0
superkingdom	superkingdom_Shuttle vector pBS423	0.00	nan	1200	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_097M14	0.00	nan	900	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_48F7	0.00	nan	900	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_APKG8K5	0.00	nan	900	0
superkingdom	superkingdom_unidentified microorganism	0.00	nan	900	0
superkingdom	superkingdom_Yeast integrative vector pBS42	0.00	nan	600	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_APKG10K24	0.00	nan	600	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_APKG8C21	0.00	nan	600	0
superkingdom	superkingdom_uncultured organism CA915	0.00	nan	600	0
superkingdom	superkingdom_Escherichia coli/Bifidobacterium longum shuttle vector pDP870	0.00	nan	300	0
superkingdom	superkingdom_MISSA donor vector pL-ccdB	0.00	nan	300	0
superkingdom	superkingdom_Site-specific excision vector pFLPe2	0.00	nan	300	0
superkingdom	superkingdom_Sphinx2.36-related DNA	0.00	nan	300	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_001B09	0.00	nan	300	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_009G21	0.00	nan	300	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_010L19	0.00	nan	300	0
superkingdom	superkingdom_uncultured marine microorganism HF4000_APKG8L7	0.00	nan	300	0
superkingdom	superkingdom_uncultured organism CA37	0.00	nan	300	0
superkingdom	superkingdom_uncultured organism CA878	0.00	nan	300	0
superkingdom	superkingdom_uncultured organism HF10_3D09	0.00	nan	300	0
superkingdom	superkingdom_uncultured organism MedDCM-OCT-S05-C185	0.00	nan	300	0
superkingdom	superkingdom_uncultured prokaryote AT5	0.00	nan	300	0
superkingdom	superkingdom_unidentified cloning vector	0.00	nan	300	0
superkingdom	unassigned	nan	nan	2845834800	0
phylum	Proteobacteria	0.99	0.51	4006305900	7840602000
phylum	Actinobacteria	0.99	0.52	1854034500	3543332400
phylum	Firmicutes	0.97	0.48	858488400	1735702800
phylum	Bacteroidetes	0.99	0.50	724221900	1440500400
phylum	Euryarchaeota	0.98	0.57	60222300	103723500
phylum	Thermotogae	0.98	0.46	17450400	37230600
phylum	Verrucomicrobia	0.94	0.22	16987500	71901600
phylum	phylum_uncultured bacterium	0.00	nan	14232900	0
phylum	Fusobacteria	0.94	0.28	12504300	42264000
phylum	Spirochaetes	0.80	0.36	8448900	18471300
phylum	Cyanobacteria	0.00	nan	7773900	0
phylum	phylum_uncultured organism	0.00	nan	5366700	0
phylum	Nitrospirae	0.96	0.38	3918900	9981600
phylum	Planctomycetes	0.00	nan	1819200	0
phylum	Tenericutes	0.90	0.24	1725000	6453600
phylum	Fibrobacteres	0.98	0.22	1446000	6365700
phylum	Acidobacteria	0.00	nan	1311600	0
phylum	Chordata	0.00	nan	833100	0
phylum	Chloroflexi	0.00	nan	810900	0
phylum	Deinococcus-Thermus	0.00	nan	754500	0
phylum	Streptophyta	0.00	nan	705900	0
phylum	phylum_bacterium YEK0313	0.00	nan	639000	0
phylum	phylum_bacterium MS4	0.00	nan	626400	0
phylum	phylum_Caudovirales	0.00	nan	611100	0
phylum	Synergistetes	0.00	nan	579000	0
phylum	Chlorobi	0.00	nan	430500	0
phylum	Nematoda	0.00	nan	356100	0
phylum	Thermodesulfobacteria	0.00	nan	302700	0
phylum	phylum_bacterium UASB270	0.00	nan	288600	0
phylum	Gemmatimonadetes	0.00	nan	285600	0
phylum	Arthropoda	0.00	nan	267600	0
phylum	Deferribacteres	0.00	nan	251100	0
phylum	Aquificae	0.00	nan	168300	0
phylum	phylum_uncultured bacterium Contigcl_10-cl	0.00	nan	166200	0
phylum	Atribacteria	0.00	nan	161400	0
phylum	Ascomycota	0.00	nan	159300	0
phylum	phylum_uncultured bacterium 1062	0.00	nan	132600	0
phylum	phylum_bacterium UASB14	0.00	nan	122700	0
phylum	Poribacteria	0.00	nan	113100	0
phylum	Chrysiogenetes	0.00	nan	112200	0
phylum	phylum_Haloplasmatales	0.00	nan	110400	0
phylum	Ignavibacteriae	0.00	nan	89700	0
phylum	Latescibacteria	0.00	nan	77100	0
phylum	phylum_Caldithrix	0.00	nan	70500	0
phylum	Aminicenantes	0.00	nan	69900	0
phylum	Lentisphaerae	0.00	nan	69300	0
phylum	Armatimonadetes	0.00	nan	66300	0
phylum	Chlamydiae	0.00	nan	64200	0
phylum	phylum_uncultured bacterium A1Q1_fos_660	0.00	nan	60300	0
phylum	Marinimicrobia	0.00	nan	56700	0
phylum	phylum_Candidatus Methylomirabilis	0.00	nan	55800	0
phylum	phylum_uncultured prokaryote	0.00	nan	54000	0
phylum	phylum_uncultured bacterium BLR13	0.00	nan	53400	0
phylum	Nitrospinae	0.00	nan	51600	0
phylum	Acetothermia	0.00	nan	50100	0
phylum	Crenarchaeota	0.00	nan	47700	0
phylum	phylum_uncultured bacterium AB1650	0.00	nan	47400	0
phylum	Cloacimonetes	0.00	nan	46800	0
phylum	Thaumarchaeota	0.00	nan	45600	0
phylum	Dictyoglomi	0.00	nan	45000	0
phylum	phylum_bacterium JKG1	0.00	nan	40500	0
phylum	phylum_uncultured bacterium B26B6	0.00	nan	36900	0
phylum	phylum_synthetic construct	0.00	nan	36000	0
phylum	phylum_uncultured soil microbe SL1-36C7	0.00	nan	32100	0
phylum	phylum_halophilic archaeon DL31	0.00	nan	30600	0
phylum	phylum_Thermobaculum	0.00	nan	30000	0
phylum	Hydrogenedentes	0.00	nan	28500	0
phylum	Aerophobetes	0.00	nan	28200	0
phylum	phylum_uncultured microorganism	0.00	nan	27600	0
phylum	Candidatus Saccharibacteria	0.00	nan	27000	0
phylum	Cnidaria	0.00	nan	27000	0
phylum	phylum_BRC1 bacterium SCGC AAA257-C11	0.00	nan	23100	0
phylum	Apicomplexa	0.00	nan	22800	0
phylum	phylum_uncultured bacterium A1Q1_fos_2067	0.00	nan	22800	0
phylum	phylum_uncultured archaeon	0.00	nan	22500	0
phylum	Chlorophyta	0.00	nan	21600	0
phylum	Mollusca	0.00	nan	20700	0
phylum	phylum_Spirotrichea	0.00	nan	19200	0
phylum	Basidiomycota	0.00	nan	18000	0
phylum	Fervidibacteria	0.00	nan	18000	0
phylum	phylum_bacterium LF-3	0.00	nan	18000	0
phylum	phylum_Promoter probe vector pPR9TT	0.00	nan	17700	0
phylum	phylum_uncultured bacterium esnapd4	0.00	nan	16800	0
phylum	Calescamantes	0.00	nan	16500	0
phylum	Caldiserica	0.00	nan	15300	0
phylum	Omnitrophica	0.00	nan	15000	0
phylum	phylum_uncultured bacterium (gcode 4)	0.00	nan	14400	0
phylum	Annelida	0.00	nan	12600	0
phylum	phylum_uncultured bacterium Lac36W	0.00	nan	12600	0
phylum	phylum_candidate division ZIXI	0.00	nan	11400	0
phylum	Elusimicrobia	0.00	nan	11100	0
phylum	phylum_Halorubrum phage GNf2	0.00	nan	10500	0
phylum	phylum_bacterium OL-1	0.00	nan	10500	0
phylum	phylum_uncultured marine virus	0.00	nan	10500	0
phylum	phylum_uncultured bacterium A1Q1_fos_4	0.00	nan	10200	0
phylum	phylum_Phycodnaviridae	0.00	nan	9600	0
phylum	phylum_uncultured prokaryote AT3	0.00	nan	9600	0
phylum	Parcubacteria	0.00	nan	9300	0
phylum	phylum_uncultured bacterium CSL142	0.00	nan	9000	0
phylum	phylum_uncultured bacterium A1Q1_fos_1050	0.00	nan	8100	0
phylum	phylum_uncultured bacterium EC5	0.00	nan	8100	0
phylum	phylum_Emiliania huxleyi virus PS401	0.00	nan	7800	0
phylum	phylum_Peronosporales	0.00	nan	7800	0
phylum	phylum_uncultured soil bacterium	0.00	nan	7800	0
phylum	phylum_Florideophyceae	0.00	nan	7200	0
phylum	phylum_Saprolegniales	0.00	nan	7200	0
phylum	phylum_archaeon GW2011_AR5	0.00	nan	6600	0
phylum	phylum_archaeon GW2011_AR6	0.00	nan	6600	0
phylum	phylum_BRC1 bacterium SCGC AAA252-M09	0.00	nan	6300	0
phylum	phylum_Pelagophyceae	0.00	nan	6300	0
phylum	Bacillariophyta	0.00	nan	6000	0
phylum	phylum_uncultured bacterium WWRS-2005	0.00	nan	6000	0
phylum	phylum_uncultured bacterium pFosPlaG	0.00	nan	6000	0
phylum	phylum_unidentified phage	0.00	nan	6000	0
phylum	phylum_Dictyosteliida	0.00	nan	5700	0
phylum	phylum_uncultured bacterium BLR8	0.00	nan	5700	0
phylum	phylum_Aurantimonas phage AmM-1	0.00	nan	5400	0
phylum	phylum_uncultured bacterium Contig4	0.00	nan	5400	0
phylum	Porifera	0.00	nan	5100	0
phylum	phylum_uncultured bacterium A1Q1_fos_324	0.00	nan	5100	0
phylum	phylum_Kinetoplastida	0.00	nan	4800	0
phylum	phylum_Mimiviridae	0.00	nan	4800	0
phylum	phylum_uncultured archaeon GZfos26B2	0.00	nan	4800	0
phylum	phylum_uncultured bacterium pTW2	0.00	nan	4800	0
phylum	Hemichordata	0.00	nan	4500	0
phylum	phylum_consortium cosmid clone pGZ1	0.00	nan	4500	0
phylum	phylum_uncultured bacterium A1Q1_fos_550	0.00	nan	4500	0
phylum	phylum_uncultured bacterium Contig1491	0.00	nan	4500	0
phylum	phylum_uncultured bacterium Contig1500	0.00	nan	4500	0
phylum	phylum_uncultured soil microorganism	0.00	nan	4500	0
phylum	phylum_uncultured sulfate-reducing bacterium	0.00	nan	4500	0
phylum	Korarchaeota	0.00	nan	4200	0
phylum	phylum_candidate division TM6 bacterium Zodletone_IIa	0.00	nan	4200	0
phylum	phylum_uncultured bacterium A1Q1_fos_1134	0.00	nan	4200	0
phylum	Echinodermata	0.00	nan	3900	0
phylum	Phaeophyceae	0.00	nan	3900	0
phylum	Platyhelminthes	0.00	nan	3900	0
phylum	phylum_Foraminifera	0.00	nan	3900	0
phylum	phylum_Pseudoalteromonas phage B8b	0.00	nan	3900	0
phylum	phylum_uncultured bacterium A1Q1_fos_1053	0.00	nan	3900	0
phylum	phylum_uncultured bacterium BAC25G1	0.00	nan	3900	0
phylum	phylum_uncultured bacterium BLR18	0.00	nan	3900	0
phylum	phylum_uncultured bacterium lac193	0.00	nan	3900	0
phylum	Microgenomates	0.00	nan	3600	0
phylum	Nanohaloarchaeota	0.00	nan	3600	0
phylum	phylum_Cronobacter phage ES2	0.00	nan	3600	0
phylum	phylum_Mucorales	0.00	nan	3600	0
phylum	phylum_Plasmid pVT736-1	0.00	nan	3600	0
phylum	phylum_candidate division SR1 bacterium RAAC1_SR1_1	0.00	nan	3600	0
phylum	phylum_uncultured bacterium A1Q1_fos_2059	0.00	nan	3600	0
phylum	phylum_uncultured bacterium BLR10	0.00	nan	3600	0
phylum	phylum_uncultured bacterium F42-01	0.00	nan	3600	0
phylum	phylum_uncultured bacterium FPPP_33K14	0.00	nan	3600	0
phylum	phylum_uncultured bacterium Contigcl_1539	0.00	nan	3300	0
phylum	phylum_bacterium enrichment culture clone 1(2010)	0.00	nan	3000	0
phylum	phylum_uncultured bacterium A1Q1_fos_600	0.00	nan	3000	0
phylum	phylum_Choanoflagellida	0.00	nan	2700	0
phylum	phylum_Rhizobium phage RHEph10	0.00	nan	2700	0
phylum	phylum_archaeon GW2011_AR17	0.00	nan	2700	0
phylum	phylum_uncultured archaeon GZfos31B6	0.00	nan	2700	0
phylum	phylum_uncultured bacterium 92	0.00	nan	2700	0
phylum	phylum_uncultured bacterium F41-01	0.00	nan	2700	0
phylum	phylum_uncultured bacterium FGYC_13M19	0.00	nan	2700	0
phylum	phylum_uncultured bacterium RM44	0.00	nan	2700	0
