instance	class	precision	recall	predicted class size	real class size
superkingdom	Bacteria	1.00	0.99	135151213	136397801
superkingdom	Archaea	1.00	0.91	5809024	6411802
superkingdom	Eukaryota	0.00	nan	1234	0
superkingdom	unassigned	nan	nan	1848132	0
phylum	Proteobacteria	1.00	1.00	86446831	86840326
phylum	Firmicutes	1.00	0.98	41356765	41994973
phylum	Bacteroidetes	1.00	0.97	7340152	7562502
phylum	Euryarchaeota	1.00	0.91	5807630	6411802
phylum	Actinobacteria	0.00	nan	1330	0
phylum	Ascomycota	0.00	nan	1234	0
phylum	unassigned	nan	nan	1855661	0
class	Alphaproteobacteria	1.00	1.00	61603678	61809107
class	Clostridia	1.00	0.98	28733613	29404258
class	Gammaproteobacteria	1.00	0.99	18990192	19184976
class	Bacilli	1.00	1.00	12552859	12590715
class	Halobacteria	1.00	1.00	4872731	4877686
class	Sphingobacteriia	1.00	0.98	4667415	4779416
class	Deltaproteobacteria	1.00	1.00	3111934	3111934
class	Betaproteobacteria	1.00	1.00	2737819	2734309
class	Bacteroidia	1.00	0.96	2672480	2783086
class	Thermoplasmata	1.00	0.61	934899	1534116
class	Erysipelotrichia	0.00	nan	68926	0
class	Actinobacteria	0.00	nan	1330	0
class	Sordariomycetes	0.00	nan	1234	0
class	unassigned	nan	nan	1860493	0
order	Rhodospirillales	1.00	1.00	22074809	22154048
order	Rhizobiales	1.00	1.00	18796404	18801163
order	Clostridiales	1.00	0.98	18598081	19004148
order	Rhodobacterales	1.00	0.99	16973854	17120811
order	Bacillales	1.00	1.00	10159072	10193867
order	Thermoanaerobacterales	1.00	0.97	10135532	10400110
order	Vibrionales	1.00	0.99	8185109	8287247
order	Pseudomonadales	1.00	0.99	5411592	5477884
order	Enterobacteriales	1.00	0.98	5322414	5419845
order	Halobacteriales	1.00	1.00	4872731	4877686
order	Sphingobacteriales	1.00	0.98	4667415	4779416
order	Sphingomonadales	0.99	1.00	3752060	3733085
order	Desulfovibrionales	1.00	1.00	3111934	3111934
order	Nitrosomonadales	1.00	1.00	2734309	2734309
order	Bacteroidales	1.00	0.96	2672480	2783086
order	Lactobacillales	1.00	1.00	2393787	2396848
order	Thermoplasmatales	1.00	0.61	934899	1534116
order	Erysipelotrichales	0.00	nan	68926	0
order	Burkholderiales	0.00	nan	3510	0
order	Xanthomonadales	0.00	nan	1501	0
order	Actinomycetales	0.00	nan	1330	0
order	Sordariales	0.00	nan	1234	0
order	unassigned	nan	nan	1936620	0
family	Rhodospirillaceae	1.00	1.00	22074809	22154048
family	Rhodobacteraceae	1.00	0.99	16972155	17120811
family	Rhizobiaceae	1.00	1.00	13774939	13774939
family	Thermoanaerobacteraceae	1.00	0.97	10131326	10400110
family	Vibrionaceae	1.00	0.99	8185109	8287247
family	Planococcaceae	1.00	0.99	7142345	7245311
family	Clostridiaceae	1.00	1.00	6039753	6056587
family	Peptostreptococcaceae	1.00	1.00	5483714	5487156
family	Pseudomonadaceae	1.00	0.99	5411592	5477884
family	Enterobacteriaceae	1.00	0.98	5322414	5419845
family	Xanthobacteraceae	1.00	0.99	4994759	5026224
family	Halobacteriaceae	1.00	1.00	4872731	4877686
family	Sphingobacteriaceae	1.00	0.98	4667415	4779416
family	Lachnospiraceae	1.00	0.90	4328629	4834992
family	Sphingomonadaceae	1.00	1.00	3742728	3733085
family	Desulfovibrionaceae	1.00	1.00	3111934	3111934
family	Bacillaceae	0.98	1.00	2997951	2948556
family	Nitrosomonadaceae	1.00	1.00	2734309	2734309
family	Peptococcaceae	1.00	1.00	2617379	2625413
family	Enterococcaceae	1.00	0.99	2384778	2396848
family	Porphyromonadaceae	1.00	1.00	2044131	2044131
family	Prevotellaceae	1.00	0.84	620907	738955
family	Erysipelotrichaceae	0.00	nan	68926	0
family	Listeriaceae	0.00	nan	15233	0
family	Eubacteriaceae	0.00	nan	14188	0
family	Erythrobacteraceae	0.00	nan	9332	0
family	Carnobacteriaceae	0.00	nan	7598	0
family	Hyphomicrobiaceae	0.00	nan	3518	0
family	Burkholderiaceae	0.00	nan	3510	0
family	Bradyrhizobiaceae	0.00	nan	2659	0
family	Phyllobacteriaceae	0.00	nan	2634	0
family	Hyphomonadaceae	0.00	nan	1699	0
family	Xanthomonadaceae	0.00	nan	1501	0
family	Streptomycetaceae	0.00	nan	1330	0
family	Sordariaceae	0.00	nan	1234	0
family	unassigned	nan	nan	3020434	0
genus	Phaeospirillum	1.00	0.99	14933950	15012162
genus	Sinorhizobium	1.00	1.00	13774939	13774939
genus	Paracoccus	0.98	0.99	9638353	9589943
genus	Vibrio	1.00	0.99	8185109	8287247
